카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2021년04월_계_60~69세,"125,985","59,022","2,396","2,857","4,969","3,047","1,637","1,127","2,847","2,189","4,115","5,971","2,386","4,314","3,192","3,054","2,877","3,555","5,386","2,658",445,"34,102","3,210","5,900","3,052","4,359","3,490","2,399","2,672","1,631","1,208","2,579","3,602","32,861","3,383","2,835","3,233","4,847","3,205","3,331","4,127","2,405","5,495"
2021년04월_계_70~79세,"61,795","30,338","1,229","1,330","2,563","1,578",941,493,"1,560","1,053","2,439","3,121","1,150","2,525","1,710","1,420","1,361","1,825","2,601","1,186",253,"15,595","1,391","2,738","1,437","2,031","1,494","1,150","1,162",831,448,"1,262","1,651","15,862","1,809","1,252","1,357","2,326","1,693","1,966","1,834","1,120","2,505"
2021년04월_계_80~89세,"33,821","15,327",602,548,"1,064",816,558,227,669,417,"1,088","1,428",578,"1,548","1,075",739,759,"1,051","1,534",519,107,"8,985",700,"1,622",758,"1,085",804,700,714,699,175,845,883,"9,509",944,703,841,"1,422","1,292","1,454",991,605,"1,257"
2021년04월_계_90~99세,"4,948","2,103",85,76,142,116,67,33,69,72,139,199,90,180,135,116,105,136,230,99,14,"1,439",107,289,107,173,107,97,125,104,36,109,185,"1,406",121,102,151,223,169,217,153,78,192
2021년04월_계_100세 이상,182,93,4,0,5,10,4,8,3,3,6,9,1,11,3,2,5,7,2,6,4,45,6,5,2,2,5,6,5,2,1,7,4,44,6,4,3,2,8,5,8,3,5
2021년04월_남_총인구수,"529,062","237,074","7,674","11,330","22,787","10,863","5,503","6,513","11,591","10,928","15,094","18,601","7,995","18,447","16,066","9,944","10,701","15,781","22,211","13,631","1,414","146,147","17,898","22,718","11,361","18,835","14,634","10,095","11,642","7,820","5,820","13,131","12,193","145,841","13,236","9,201","17,330","25,380","13,145","13,641","17,629","10,757","25,522"
2021년04월_남_연령구간인구수,"529,062","237,074","7,674","11,330","22,787","10,863","5,503","6,513","11,591","10,928","15,094","18,601","7,995","18,447","16,066","9,944","10,701","15,781","22,211","13,631","1,414","146,147","17,898","22,718","11,361","18,835","14,634","10,095","11,642","7,820","5,820","13,131","12,193","145,841","13,236","9,201","17,330","25,380","13,145","13,641","17,629","10,757","25,522"
2021년04월_남_0~9세,"41,474","19,626",304,"1,487","2,725",658,306,"1,029","1,196","1,374","1,082","1,075",475,"1,004","1,303",378,710,"1,137","1,351","1,989",43,"10,585","1,869","1,687",651,"1,576","1,013",437,715,618,755,555,709,"11,263",975,428,"1,367","2,309",918,"1,021","1,151",807,"2,287"
2021년04월_남_10~19세,"53,030","21,099",623,979,"2,071",963,523,449,813,814,"1,635","1,461",641,"1,871","1,891",630,998,"1,403","2,399",867,68,"15,046","2,487","2,300","1,024","2,290","1,380",681,"1,656","1,118",496,787,827,"16,885","1,302",782,"2,912","2,805","1,599","1,600","1,590","1,157","3,138"
2021년04월_남_20~29세,"76,716","32,403","1,160","1,145","2,577","1,572",807,710,"1,330","1,162","1,904","2,385","1,168","3,125","2,332","1,568","1,568","2,554","3,603","1,489",244,"22,558","2,491","3,587","2,051","2,727","2,406","1,602","1,869","1,131",661,"2,341","1,692","21,755","2,041","1,421","2,443","3,784","1,934","1,896","3,046","1,678","3,512"
2021년04월_남_30~39세,"71,068","34,519",877,"1,813","3,755","1,319",651,"1,366","2,271","2,441","1,643","2,189",964,"2,214","2,116","1,286","1,409","2,520","2,561","2,954",170,"18,886","1,846","2,694","1,508","2,274","2,218","1,632","1,047",698,870,"2,459","1,640","17,663","1,589",982,"1,698","3,470","1,563","1,582","2,714","1,368","2,697"
2021년04월_남_40~49세,"87,592","39,513","1,080","2,187","4,470","1,735",804,"1,270","2,041","2,002","2,632","3,007","1,102","2,682","2,819","1,462","1,655","2,344","3,474","2,578",169,"24,118","3,359","3,462","1,637","3,163","2,309","1,811","1,838","1,280","1,058","2,326","1,875","23,961","2,002","1,249","3,114","4,364","2,033","2,161","2,645","1,757","4,636"
2021년04월_남_50~59세,"96,072","41,453","1,660","1,552","3,240","2,169",994,820,"1,603","1,379","2,687","3,566","1,611","3,687","2,883","2,156","2,061","2,878","4,537","1,688",282,"27,365","3,302","4,260","2,081","3,360","2,680","1,981","2,329","1,517","1,006","2,411","2,438","27,254","2,504","2,050","3,180","4,674","2,344","2,418","3,238","1,993","4,853"
2021년04월_남_60~69세,"63,077","29,210","1,222","1,336","2,354","1,465",799,551,"1,365","1,076","1,976","2,936","1,253","2,188","1,625","1,581","1,461","1,814","2,660","1,283",265,"17,255","1,674","2,914","1,471","2,142","1,693","1,214","1,409",830,661,"1,361","1,886","16,612","1,657","1,470","1,708","2,488","1,580","1,651","2,060","1,218","2,780"
2021년04월_남_70~79세,"26,504","13,115",525,613,"1,172",652,401,232,707,501,"1,067","1,403",533,996,664,602,532,744,"1,079",571,121,"6,741",584,"1,178",642,854,608,497,501,340,240,513,784,"6,648",769,539,565,938,669,758,803,506,"1,101"
2021년04월_남_80~89세,"12,236","5,602",201,199,387,306,203,75,250,154,423,540,231,615,395,262,283,353,492,185,48,"3,222",256,561,268,401,302,216,247,250,67,339,315,"3,412",363,254,300,495,446,485,338,252,479
2021년04월_남_90~99세,"1,246",512,20,19,35,23,14,7,14,25,44,37,17,63,37,18,23,33,54,26,3,356,28,74,27,48,23,23,30,37,6,35,25,378,34,26,42,53,56,68,41,19,39
2021년04월_남_100세 이상,47,22,2,0,1,1,1,4,1,0,1,2,0,2,1,1,1,1,1,1,1,15,2,1,1,0,2,1,1,1,0,4,2,10,0,0,1,0,3,1,3,2,0
2021년04월_여_총인구수,"551,674","242,754","7,192","12,227","24,076","10,975","5,882","6,862","12,437","10,990","14,977","18,109","7,583","19,422","17,088","9,051","11,221","16,327","23,554","13,755","1,026","154,260","18,885","24,318","12,178","20,249","16,105","10,858","12,530","8,676","5,552","13,840","11,069","154,660","14,135","9,342","18,340","26,437","14,938","15,495","18,741","11,034","26,198"
2021년04월_여_연령구간인구수,"551,674","242,754","7,192","12,227","24,076","10,975","5,882","6,862","12,437","10,990","14,977","18,109","7,583","19,422","17,088","9,051","11,221","16,327","23,554","13,755","1,026","154,260","18,885","24,318","12,178","20,249","16,105","10,858","12,530","8,676","5,552","13,840","11,069","154,660","14,135","9,342","18,340","26,437","14,938","15,495","18,741","11,034","26,198"
2021년04월_여_0~9세,"39,748","18,822",245,"1,522","2,693",619,306,"1,022","1,233","1,268","1,057","1,014",420,934,"1,239",326,600,"1,075","1,287","1,919",43,"10,111","1,757","1,651",587,"1,552",992,455,683,591,649,516,678,"10,815",952,457,"1,209","2,187",893,939,"1,112",853,"2,213"
2021년04월_여_10~19세,"50,650","20,196",517,"1,042","2,057",852,498,534,747,771,"1,457","1,355",563,"1,737","1,778",561,"1,041","1,345","2,385",898,58,"14,158","2,344","2,097","1,029","2,149","1,321",628,"1,592","1,059",466,777,696,"16,296","1,337",681,"2,802","2,687","1,593","1,588","1,403","1,100","3,105"
2021년04월_여_20~29세,"72,981","30,233",924,"1,080","2,660","1,412",666,833,"1,478","1,255","1,658","1,946",946,"3,056","2,289","1,282","1,506","2,312","3,298","1,482",150,"22,200","2,487","3,231","1,898","2,665","2,486","1,876","1,851","1,114",602,"2,734","1,256","20,548","1,895","1,282","2,290","3,560","1,837","1,868","3,260","1,379","3,177"
2021년04월_여_30~39세,"72,164","33,978",663,"2,101","4,141","1,222",621,"1,512","2,337","2,480","1,560","1,882",852,"2,074","2,171",978,"1,274","2,366","2,518","3,129",97,"19,739","2,278","2,779","1,398","2,431","2,315","1,713","1,221",887,983,"2,361","1,373","18,447","1,573",947,"1,788","3,573","1,754","1,721","2,601","1,491","2,999"
2021년04월_여_40~49세,"93,302","39,341",997,"2,098","4,238","1,681",896,"1,096","1,982","1,871","2,575","2,704","1,095","3,048","3,271","1,219","1,812","2,564","3,845","2,226",123,"26,769","3,887","3,830","1,919","3,569","2,685","1,886","2,286","1,633","1,023","2,454","1,597","27,192","2,228","1,267","3,929","4,728","2,553","2,581","2,933","1,958","5,015"
2021년04월_여_50~59세,"99,208","41,762","1,500","1,740","3,493","2,069","1,106",846,"1,849","1,367","2,394","3,398","1,536","3,859","2,947","1,818","2,181","3,036","4,754","1,699",170,"28,706","3,262","4,904","2,400","3,678","3,034","1,899","2,407","1,583",935,"2,448","2,156","28,740","2,710","2,101","3,353","4,856","2,695","2,788","3,564","2,039","4,634"
2021년04월_여_60~69세,"62,908","29,812","1,174","1,521","2,615","1,582",838,576,"1,482","1,113","2,139","3,035","1,133","2,126","1,567","1,473","1,416","1,741","2,726","1,375",180,"16,847","1,536","2,986","1,581","2,217","1,797","1,185","1,263",801,547,"1,218","1,716","16,249","1,726","1,365","1,525","2,359","1,625","1,680","2,067","1,187","2,715"
2021년04월_여_70~79세,"35,291","17,223",704,717,"1,391",926,540,261,853,552,"1,372","1,718",617,"1,529","1,046",818,829,"1,081","1,522",615,132,"8,854",807,"1,560",795,"1,177",886,653,661,491,208,749,867,"9,214","1,040",713,792,"1,388","1,024","1,208","1,031",614,"1,404"
2021년04월_여_80~89세,"21,585","9,725",401,349,677,510,355,152,419,263,665,888,347,933,680,477,476,698,"1,042",334,59,"5,763",444,"1,061",490,684,502,484,467,449,108,506,568,"6,097",581,449,541,927,846,969,653,353,778
2021년04월_여_90~99세,"3,702","1,591",65,57,107,93,53,26,55,47,95,162,73,117,98,98,82,103,176,73,11,"1,083",79,215,80,125,84,74,95,67,30,74,160,"1,028",87,76,109,170,113,149,112,59,153
2021년04월_여_100세 이상,135,71,2,0,4,9,3,4,2,3,5,7,1,9,2,1,4,6,1,5,3,30,4,4,1,2,3,5,4,1,1,3,2,34,6,4,2,2,5,4,5,1,5
2021년05월_계_총인구수,"1,080,656","480,156","14,835","23,593","47,191","21,857","11,393","13,384","24,065","22,147","30,058","36,719","15,553","37,811","33,090","18,883","21,865","32,108","45,789","27,386","2,429","300,437","36,856","47,063","23,501","39,014","30,687","20,980","24,177","16,453","11,461","26,959","23,286","300,063","27,300","18,530","35,611","51,781","28,026","29,141","36,309","21,731","51,634"
2021년05월_계_연령구간인구수,"1,080,656","480,156","14,835","23,593","47,191","21,857","11,393","13,384","24,065","22,147","30,058","36,719","15,553","37,811","33,090","18,883","21,865","32,108","45,789","27,386","2,429","300,437","36,856","47,063","23,501","39,014","30,687","20,980","24,177","16,453","11,461","26,959","23,286","300,063","27,300","18,530","35,611","51,781","28,026","29,141","36,309","21,731","51,634"
2021년05월_계_0~9세,"80,779","38,275",543,"2,990","5,383","1,270",600,"2,057","2,446","2,667","2,115","2,075",877,"1,923","2,510",697,"1,295","2,202","2,640","3,898",87,"20,591","3,624","3,332","1,236","3,120","1,993",886,"1,373","1,202","1,404","1,046","1,375","21,913","1,907",878,"2,560","4,479","1,784","1,959","2,234","1,647","4,465"
2021년05월_계_10~19세,"103,448","41,254","1,141","2,035","4,191","1,812","1,016",982,"1,561","1,588","3,091","2,805","1,185","3,601","3,669","1,163","2,017","2,742","4,765","1,766",124,"29,112","4,831","4,374","2,043","4,410","2,690","1,280","3,261","2,187",973,"1,555","1,508","33,082","2,625","1,466","5,694","5,476","3,171","3,189","2,980","2,249","6,232"
2021년05월_계_20~29세,"149,418","62,559","2,075","2,202","5,255","2,984","1,482","1,528","2,785","2,462","3,584","4,318","2,137","6,160","4,601","2,836","3,081","4,850","6,890","2,938",391,"44,739","4,981","6,852","3,915","5,364","4,882","3,520","3,717","2,219","1,286","5,071","2,932","42,120","3,925","2,687","4,707","7,328","3,769","3,745","6,259","3,039","6,661"
2021년05월_계_30~39세,"143,067","68,522","1,532","3,893","7,967","2,539","1,280","2,863","4,596","4,965","3,170","4,059","1,805","4,286","4,274","2,256","2,681","4,909","5,104","6,081",262,"38,545","4,111","5,439","2,911","4,650","4,517","3,356","2,280","1,570","1,857","4,833","3,021","36,000","3,160","1,925","3,497","6,988","3,312","3,311","5,315","2,854","5,638"
2021년05월_계_40~49세,"180,309","78,705","2,068","4,307","8,771","3,397","1,693","2,383","4,046","3,911","5,184","5,673","2,188","5,678","6,062","2,634","3,437","4,881","7,289","4,810",293,"50,710","7,262","7,262","3,539","6,740","4,953","3,666","4,074","2,900","2,115","4,749","3,450","50,894","4,188","2,517","6,992","9,070","4,555","4,733","5,554","3,680","9,605"
2021년05월_계_50~59세,"195,688","83,442","3,173","3,298","6,781","4,254","2,094","1,678","3,460","2,781","5,108","6,998","3,151","7,543","5,828","3,959","4,254","5,933","9,290","3,408",451,"56,188","6,580","9,172","4,467","7,011","5,733","3,913","4,763","3,092","1,949","4,894","4,614","56,058","5,203","4,123","6,556","9,563","5,038","5,186","6,819","4,033","9,537"
2021년05월_계_60~69세,"127,020","59,463","2,399","2,900","5,026","3,066","1,656","1,128","2,872","2,225","4,142","6,010","2,390","4,362","3,214","3,070","2,881","3,581","5,435","2,661",445,"34,450","3,262","5,960","3,065","4,428","3,518","2,408","2,696","1,658","1,216","2,596","3,643","33,107","3,413","2,870","3,251","4,877","3,234","3,366","4,148","2,414","5,534"
2021년05월_계_70~79세,"61,773","30,311","1,211","1,345","2,584","1,583",935,492,"1,556","1,051","2,427","3,125","1,144","2,511","1,708","1,410","1,357","1,822","2,611","1,187",252,"15,590","1,395","2,731","1,447","2,033","1,484","1,144","1,166",822,448,"1,257","1,663","15,872","1,800","1,250","1,362","2,331","1,691","1,973","1,836","1,119","2,510"
2021년05월_계_80~89세,"34,005","15,423",607,545,"1,083",824,565,234,669,425,"1,093","1,442",585,"1,553","1,084",743,756,"1,046","1,532",531,106,"9,022",695,"1,650",768,"1,086",800,701,719,697,175,839,892,"9,560",949,705,837,"1,445","1,295","1,459","1,005",609,"1,256"
2021년05월_계_90~99세,"4,967","2,109",82,78,145,118,68,31,71,69,138,205,89,183,137,113,102,135,231,100,14,"1,446",110,285,108,171,112,100,123,104,37,112,184,"1,412",124,105,152,221,170,215,151,83,191
2021년05월_계_100세 이상,182,93,4,0,5,10,4,8,3,3,6,9,2,11,3,2,4,7,2,6,4,44,5,6,2,1,5,6,5,2,1,7,4,45,6,4,3,3,7,5,8,4,5
2021년05월_남_총인구수,"529,030","237,211","7,645","11,333","22,917","10,859","5,514","6,507","11,616","11,033","15,099","18,618","7,987","18,419","16,028","9,899","10,688","15,784","22,238","13,618","1,409","146,195","17,960","22,729","11,331","18,800","14,608","10,104","11,642","7,788","5,861","13,144","12,228","145,624","13,195","9,186","17,285","25,357","13,125","13,634","17,636","10,724","25,482"
2021년05월_남_연령구간인구수,"529,030","237,211","7,645","11,333","22,917","10,859","5,514","6,507","11,616","11,033","15,099","18,618","7,987","18,419","16,028","9,899","10,688","15,784","22,238","13,618","1,409","146,195","17,960","22,729","11,331","18,800","14,608","10,104","11,642","7,788","5,861","13,144","12,228","145,624","13,195","9,186","17,285","25,357","13,125","13,634","17,636","10,724","25,482"
2021년05월_남_0~9세,"41,242","19,514",298,"1,473","2,705",650,295,"1,025","1,209","1,384","1,069","1,069",465,"1,000","1,291",374,704,"1,132","1,347","1,981",43,"10,560","1,879","1,688",646,"1,574","1,004",438,707,612,757,546,709,"11,168",966,422,"1,358","2,300",907,"1,017","1,134",806,"2,258"
2021년05월_남_10~19세,"52,882","21,076",623,987,"2,105",964,527,449,814,813,"1,633","1,456",634,"1,860","1,886",616,985,"1,398","2,397",864,65,"14,983","2,486","2,277","1,021","2,273","1,375",661,"1,661","1,119",504,783,823,"16,823","1,295",781,"2,895","2,793","1,596","1,596","1,591","1,150","3,126"
2021년05월_남_20~29세,"76,559","32,354","1,148","1,127","2,575","1,576",810,707,"1,325","1,179","1,920","2,375","1,174","3,115","2,312","1,562","1,573","2,553","3,603","1,477",243,"22,540","2,493","3,619","2,020","2,708","2,400","1,623","1,875","1,111",671,"2,335","1,685","21,665","2,036","1,422","2,425","3,774","1,922","1,880","3,037","1,670","3,499"
2021년05월_남_30~39세,"71,035","34,547",874,"1,805","3,809","1,306",653,"1,356","2,260","2,462","1,618","2,187",966,"2,218","2,115","1,285","1,411","2,526","2,579","2,948",169,"18,881","1,851","2,677","1,513","2,246","2,216","1,643","1,051",690,867,"2,474","1,653","17,607","1,586",971,"1,707","3,430","1,564","1,593","2,719","1,370","2,667"
2021년05월_남_40~49세,"87,361","39,446","1,073","2,200","4,485","1,732",808,"1,273","2,054","2,024","2,630","2,984","1,098","2,652","2,813","1,439","1,645","2,330","3,453","2,584",169,"24,024","3,362","3,447","1,627","3,174","2,277","1,795","1,809","1,281","1,071","2,314","1,867","23,891","1,984","1,256","3,088","4,370","2,020","2,167","2,643","1,738","4,625"
2021년05월_남_50~59세,"96,275","41,591","1,660","1,545","3,262","2,166",991,830,"1,609","1,396","2,707","3,599","1,613","3,697","2,881","2,149","2,066","2,897","4,545","1,696",282,"27,409","3,319","4,250","2,079","3,335","2,695","1,994","2,341","1,505","1,008","2,438","2,445","27,275","2,494","2,035","3,196","4,686","2,347","2,395","3,240","1,992","4,890"
2021년05월_남_60~69세,"63,540","29,384","1,221","1,357","2,371","1,474",808,549,"1,377","1,092","1,991","2,952","1,250","2,207","1,630","1,595","1,466","1,816","2,683","1,281",264,"17,444","1,696","2,951","1,477","2,181","1,704","1,220","1,418",850,668,"1,365","1,914","16,712","1,670","1,484","1,710","2,502","1,592","1,666","2,081","1,215","2,792"
2021년05월_남_70~79세,"26,520","13,126",522,620,"1,178",659,400,230,706,502,"1,060","1,408",534,990,665,598,532,748,"1,084",568,122,"6,739",589,"1,175",646,858,608,493,503,333,240,507,787,"6,655",763,536,566,939,669,762,809,507,"1,104"
2021년05월_남_80~89세,"12,323","5,638",204,201,391,308,206,79,248,156,425,548,237,615,395,263,280,350,492,192,48,"3,243",254,572,274,405,302,213,248,248,68,341,318,"3,442",366,253,298,509,451,491,339,254,481
2021년05월_남_90~99세,"1,247",513,20,18,35,23,15,5,13,25,45,38,16,63,39,17,25,33,54,26,3,357,29,72,27,46,25,23,28,38,7,37,25,377,35,26,41,54,55,66,41,19,40
2021년05월_남_100세 이상,46,22,2,0,1,1,1,4,1,0,1,2,0,2,1,1,1,1,1,1,1,15,2,1,1,0,2,1,1,1,0,4,2,9,0,0,1,0,2,1,2,3,0
2021년05월_여_총인구수,"551,626","242,945","7,190","12,260","24,274","10,998","5,879","6,877","12,449","11,114","14,959","18,101","7,566","19,392","17,062","8,984","11,177","16,324","23,551","13,768","1,020","154,242","18,896","24,334","12,170","20,214","16,079","10,876","12,535","8,665","5,600","13,815","11,058","154,439","14,105","9,344","18,326","26,424","14,901","15,507","18,673","11,007","26,152"
2021년05월_여_연령구간인구수,"551,626","242,945","7,190","12,260","24,274","10,998","5,879","6,877","12,449","11,114","14,959","18,101","7,566","19,392","17,062","8,984","11,177","16,324","23,551","13,768","1,020","154,242","18,896","24,334","12,170","20,214","16,079","10,876","12,535","8,665","5,600","13,815","11,058","154,439","14,105","9,344","18,326","26,424","14,901","15,507","18,673","11,007","26,152"
2021년05월_여_0~9세,"39,537","18,761",245,"1,517","2,678",620,305,"1,032","1,237","1,283","1,046","1,006",412,923,"1,219",323,591,"1,070","1,293","1,917",44,"10,031","1,745","1,644",590,"1,546",989,448,666,590,647,500,666,"10,745",941,456,"1,202","2,179",877,942,"1,100",841,"2,207"
2021년05월_여_10~19세,"50,566","20,178",518,"1,048","2,086",848,489,533,747,775,"1,458","1,349",551,"1,741","1,783",547,"1,032","1,344","2,368",902,59,"14,129","2,345","2,097","1,022","2,137","1,315",619,"1,600","1,068",469,772,685,"16,259","1,330",685,"2,799","2,683","1,575","1,593","1,389","1,099","3,106"
2021년05월_여_20~29세,"72,859","30,205",927,"1,075","2,680","1,408",672,821,"1,460","1,283","1,664","1,943",963,"3,045","2,289","1,274","1,508","2,297","3,287","1,461",148,"22,199","2,488","3,233","1,895","2,656","2,482","1,897","1,842","1,108",615,"2,736","1,247","20,455","1,889","1,265","2,282","3,554","1,847","1,865","3,222","1,369","3,162"
