카테고리,경기도 화성시,경기도 화성시 봉담읍,경기도 화성시 우정읍,경기도 화성시 향남읍,경기도 화성시 남양읍,경기도 화성시 매송면,경기도 화성시 비봉면,경기도 화성시 마도면,경기도 화성시 송산면,경기도 화성시 서신면,경기도 화성시 팔탄면,경기도 화성시 장안면,경기도 화성시 양감면,경기도 화성시 정남면,경기도 화성시 새솔동,경기도 화성시 진안동,경기도 화성시 병점1동,경기도 화성시 병점2동,경기도 화성시 반월동,경기도 화성시 기배동,경기도 화성시 화산동,경기도 화성시 동탄1동,경기도 화성시 동탄2동,경기도 화성시 동탄3동,경기도 화성시 동탄4동,경기도 화성시 동탄5동,경기도 화성시 동탄6동,경기도 화성시 동탄7동,경기도 화성시 동탄8동
2021년07월_계_50~59세,"118,881","12,884","3,512","11,288","6,612","1,463","1,176","1,428","2,104","1,567","2,291","2,121",890,"2,430","2,729","5,978","4,873","3,387","4,476","2,302","4,115","6,603","4,845","4,325","5,695","4,440","3,660","9,021","2,666"
2021년07월_계_60~69세,"75,691","8,625","2,941","6,949","5,019","1,375","1,228","1,282","2,220","1,783","2,056","2,167",901,"2,138","1,300","3,689","2,883","1,827","2,680","1,429","3,149","2,487","2,120","2,182","2,123","2,712","1,833","4,885","1,708"
2021년07월_계_70~79세,"32,652","3,837","1,604","2,984","2,116",724,639,698,"1,222",852,844,"1,095",408,"1,010",268,"1,546","1,317","1,042",735,711,"1,357",957,"1,016","1,180",749,"1,078",638,"1,518",507
2021년07월_계_80~89세,"15,209","1,600",875,"1,481",978,389,397,359,744,551,519,679,272,598,132,660,497,451,329,265,579,397,400,431,279,410,240,499,198
2021년07월_계_90~99세,"2,134",227,115,175,168,47,79,55,134,84,85,66,31,92,17,84,65,52,47,36,68,46,35,59,48,70,41,78,30
2021년07월_계_100세 이상,82,14,3,6,6,0,2,4,7,2,4,1,1,7,1,3,1,1,1,0,7,2,2,1,0,2,1,3,0
2021년07월_남_총인구수,"453,495","42,710","9,550","46,962","23,323","3,735","3,320","4,209","5,922","3,949","6,072","5,976","2,500","6,685","11,042","23,697","18,324","11,743","16,247","6,915","12,175","26,429","17,457","21,732","26,281","21,932","17,480","42,777","14,351"
2021년07월_남_연령구간인구수,"453,495","42,710","9,550","46,962","23,323","3,735","3,320","4,209","5,922","3,949","6,072","5,976","2,500","6,685","11,042","23,697","18,324","11,743","16,247","6,915","12,175","26,429","17,457","21,732","26,281","21,932","17,480","42,777","14,351"
2021년07월_남_0~9세,"52,383","4,147",473,"5,393","2,102",132,121,144,227,85,157,203,59,203,"1,980","2,143","1,983","1,161","2,100",614,853,"3,058","2,061","2,890","4,394","3,221","2,468","7,361","2,650"
2021년07월_남_10~19세,"50,476","4,992",735,"5,279","1,865",250,172,215,407,155,239,327,91,399,"1,084","1,996","1,866","1,964","2,085",912,"1,151","3,536","3,283","2,761","4,629","2,199","1,712","4,884","1,288"
2021년07월_남_20~29세,"58,498","5,595","1,074","5,857","3,451",453,360,497,586,340,679,642,292,838,"1,206","4,224","3,315","1,547","2,090",940,"1,806","4,417","1,936","3,498","2,122","2,536","2,447","4,404","1,346"
2021년07월_남_30~39세,"78,704","6,079",981,"8,783","4,256",357,321,537,555,314,690,593,269,807,"2,300","4,958","3,364","1,406","2,817",773,"1,594","4,846","1,759","4,331","3,662","5,388","4,091","9,147","3,726"
2021년07월_남_40~49세,"89,560","8,357","1,627","9,937","3,976",526,430,686,816,500,961,847,342,"1,009","2,261","4,404","3,184","2,512","3,117","1,331","2,153","5,063","4,233","4,323","6,828","4,431","3,526","9,271","2,909"
2021년07월_남_50~59세,"63,982","6,825","2,011","6,285","3,618",815,701,892,"1,208",914,"1,509","1,347",588,"1,495","1,344","3,170","2,438","1,754","2,186","1,211","2,155","3,627","2,568","2,278","3,134","2,271","1,929","4,423","1,286"
2021년07월_남_60~69세,"38,632","4,300","1,552","3,530","2,615",723,719,731,"1,214",974,"1,199","1,212",547,"1,208",687,"1,848","1,398",818,"1,378",698,"1,605","1,267","1,019",958,"1,081","1,246",917,"2,371",817
2021년07월_남_70~79세,"15,314","1,801",763,"1,343","1,042",325,328,359,586,433,427,523,210,489,135,692,567,421,367,327,647,453,428,504,336,496,303,753,256
2021년07월_남_80~89세,"5,490",565,303,515,364,142,153,138,292,215,190,261,95,219,41,243,199,152,100,104,198,152,166,171,88,129,78,148,69
2021년07월_남_90~99세,438,46,31,36,34,12,14,10,31,19,21,20,7,16,4,18,9,8,7,5,11,10,3,18,7,15,9,13,4
2021년07월_남_100세 이상,18,3,0,4,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0
2021년07월_여_총인구수,"419,042","41,369","7,926","40,600","19,352","3,306","2,508","2,782","5,019","3,214","3,946","4,364","1,549","4,865","10,984","20,025","17,265","12,332","15,895","6,602","10,832","24,820","17,932","20,372","26,544","21,681","16,247","42,589","14,122"
2021년07월_여_연령구간인구수,"419,042","41,369","7,926","40,600","19,352","3,306","2,508","2,782","5,019","3,214","3,946","4,364","1,549","4,865","10,984","20,025","17,265","12,332","15,895","6,602","10,832","24,820","17,932","20,372","26,544","21,681","16,247","42,589","14,122"
2021년07월_여_0~9세,"50,058","4,144",400,"5,020","1,954",121,91,105,215,88,142,169,34,191,"2,048","2,055","1,782","1,116","2,040",588,820,"3,003","1,960","2,693","4,266","3,032","2,381","7,068","2,532"
2021년07월_여_10~19세,"48,483","5,021",693,"5,005","1,760",212,147,176,362,133,221,264,79,340,"1,133","1,881","1,785","1,944","1,935",869,"1,031","3,382","3,288","2,562","4,517","2,141","1,581","4,745","1,276"
2021년07월_여_20~29세,"49,149","4,982",721,"4,736","2,390",337,228,254,409,196,321,398,122,512,"1,114","2,985","2,635","1,459","1,900",761,"1,322","3,708","1,823","2,872","2,116","2,700","2,391","4,359","1,398"
2021년07월_여_30~39세,"71,924","5,792",613,"6,837","3,000",266,192,245,344,205,332,316,115,395,"2,398","3,693","3,013","1,481","2,844",718,"1,263","4,643","2,163","3,902","4,873","5,211","3,692","9,662","3,716"
2021년07월_여_40~49세,"78,653","7,783","1,109","7,832","3,022",389,245,306,589,308,477,452,143,581,"2,055","3,423","3,026","2,725","2,946","1,268","1,739","5,101","4,465","4,094","6,524","4,042","3,025","8,461","2,523"
2021년07월_여_50~59세,"54,899","6,059","1,501","5,003","2,994",648,475,536,896,653,782,774,302,935,"1,385","2,808","2,435","1,633","2,290","1,091","1,960","2,976","2,277","2,047","2,561","2,169","1,731","4,598","1,380"
2021년07월_여_60~69세,"37,059","4,325","1,389","3,419","2,404",652,509,551,"1,006",809,857,955,354,930,613,"1,841","1,485","1,009","1,302",731,"1,544","1,220","1,101","1,224","1,042","1,466",916,"2,514",891
2021년07월_여_70~79세,"17,338","2,036",841,"1,641","1,074",399,311,339,636,419,417,572,198,521,133,854,750,621,368,384,710,504,588,676,413,582,335,765,251
2021년07월_여_80~89세,"9,719","1,035",572,966,614,247,244,221,452,336,329,418,177,379,91,417,298,299,229,161,381,245,234,260,191,281,162,351,129
2021년07월_여_90~99세,"1,696",181,84,139,134,35,65,45,103,65,64,46,24,76,13,66,56,44,40,31,57,36,32,41,41,55,32,65,26
2021년07월_여_100세 이상,64,11,3,2,6,0,1,4,7,2,4,0,1,5,1,2,0,1,1,0,5,2,1,1,0,2,1,1,0
2021년08월_계_총인구수,"875,987","84,334","17,454","87,731","42,895","7,028","5,824","6,990","10,958","7,172","10,067","10,324","4,040","11,535","22,993","43,690","35,893","24,074","32,070","13,533","23,049","51,168","35,348","41,972","52,747","43,811","35,058","85,550","28,679"
2021년08월_계_연령구간인구수,"875,987","84,334","17,454","87,731","42,895","7,028","5,824","6,990","10,958","7,172","10,067","10,324","4,040","11,535","22,993","43,690","35,893","24,074","32,070","13,533","23,049","51,168","35,348","41,972","52,747","43,811","35,058","85,550","28,679"
2021년08월_계_0~9세,"102,341","8,282",858,"10,390","4,061",248,212,244,442,172,308,362,94,388,"4,167","4,170","3,824","2,245","4,100","1,197","1,671","6,010","3,998","5,522","8,565","6,236","5,017","14,351","5,207"
2021년08월_계_10~19세,"99,539","10,053","1,426","10,313","3,674",453,322,389,773,290,454,583,166,729,"2,359","3,859","3,656","3,909","4,028","1,789","2,175","6,887","6,563","5,331","9,164","4,362","3,502","9,697","2,633"
2021년08월_계_20~29세,"107,983","10,601","1,787","10,644","5,887",797,574,745,"1,003",543,991,"1,037",414,"1,338","2,390","7,207","6,000","3,028","3,972","1,692","3,127","8,106","3,737","6,333","4,254","5,293","5,038","8,731","2,714"
2021년08월_계_30~39세,"150,854","11,908","1,587","15,547","7,260",625,516,784,896,527,"1,045",911,380,"1,190","4,870","8,613","6,430","2,886","5,621","1,490","2,865","9,446","3,910","8,188","8,457","10,651","7,976","18,823","7,452"
2021년08월_계_40~49세,"168,926","16,148","2,720","17,852","7,014",906,674,982,"1,411",798,"1,457","1,296",474,"1,584","4,543","7,806","6,266","5,225","6,052","2,604","3,917","10,151","8,654","8,393","13,332","8,502","6,826","17,820","5,519"
2021년08월_계_50~59세,"119,739","12,963","3,515","11,346","6,658","1,444","1,174","1,437","2,102","1,559","2,281","2,116",896,"2,424","2,862","6,017","4,910","3,407","4,494","2,307","4,117","6,639","4,886","4,354","5,743","4,464","3,868","9,070","2,686"
2021년08월_계_60~69세,"76,287","8,676","2,956","6,980","5,074","1,390","1,237","1,289","2,220","1,791","2,067","2,174",904,"2,160","1,369","3,724","2,908","1,830","2,689","1,432","3,156","2,514","2,137","2,176","2,160","2,731","1,882","4,942","1,719"
2021년08월_계_70~79세,"32,764","3,855","1,605","2,997","2,118",726,634,694,"1,219",852,853,"1,102",410,"1,020",271,"1,539","1,320","1,039",732,716,"1,360",972,"1,019","1,177",741,"1,082",660,"1,531",520
2021년08월_계_80~89세,"15,327","1,611",882,"1,482",972,391,397,366,752,553,522,678,270,603,143,668,509,454,334,270,582,394,406,442,281,418,246,501,200
2021년08월_계_90~99세,"2,145",224,115,173,171,48,82,56,133,85,85,64,31,91,18,84,69,50,48,36,72,47,36,55,50,70,42,81,29
2021년08월_계_100세 이상,82,13,3,7,6,0,2,4,7,2,4,1,1,8,1,3,1,1,0,0,7,2,2,1,0,2,1,3,0
2021년08월_남_총인구수,"455,268","42,819","9,550","47,049","23,444","3,724","3,328","4,209","5,927","3,955","6,088","5,975","2,495","6,688","11,535","23,682","18,481","11,729","16,205","6,922","12,192","26,395","17,417","21,663","26,244","22,050","18,178","42,880","14,444"
2021년08월_남_연령구간인구수,"455,268","42,819","9,550","47,049","23,444","3,724","3,328","4,209","5,927","3,955","6,088","5,975","2,495","6,688","11,535","23,682","18,481","11,729","16,205","6,922","12,192","26,395","17,417","21,663","26,244","22,050","18,178","42,880","14,444"
2021년08월_남_0~9세,"52,311","4,133",465,"5,368","2,103",130,123,142,227,83,160,197,60,201,"2,055","2,127","2,011","1,140","2,084",613,856,"3,034","2,052","2,852","4,333","3,209","2,577","7,316","2,660"
2021년08월_남_10~19세,"50,782","5,021",740,"5,289","1,888",245,173,216,411,156,235,322,87,396,"1,148","1,994","1,872","1,954","2,089",915,"1,144","3,512","3,284","2,759","4,647","2,217","1,812","4,934","1,322"
2021년08월_남_20~29세,"58,693","5,593","1,071","5,891","3,490",456,353,488,592,347,673,646,293,829,"1,236","4,228","3,345","1,558","2,079",937,"1,797","4,388","1,919","3,489","2,139","2,569","2,555","4,399","1,333"
2021년08월_남_30~39세,"78,882","6,094",974,"8,744","4,248",359,322,543,553,316,699,594,266,803,"2,388","4,926","3,395","1,418","2,795",772,"1,612","4,851","1,749","4,319","3,641","5,431","4,187","9,164","3,719"
2021년08월_남_40~49세,"89,867","8,360","1,619","9,984","3,986",521,433,679,819,497,976,847,332,"1,007","2,384","4,391","3,208","2,504","3,113","1,329","2,172","5,055","4,199","4,306","6,796","4,434","3,662","9,304","2,950"
2021년08월_남_50~59세,"64,418","6,868","2,013","6,320","3,648",807,702,900,"1,204",907,"1,499","1,337",595,"1,495","1,410","3,198","2,460","1,752","2,188","1,217","2,143","3,645","2,591","2,287","3,161","2,291","2,042","4,442","1,296"
2021년08월_남_60~69세,"38,964","4,320","1,565","3,549","2,645",727,727,734,"1,211",982,"1,205","1,226",547,"1,221",729,"1,865","1,410",825,"1,383",698,"1,606","1,286","1,028",957,"1,100","1,258",945,"2,388",827
2021년08월_남_70~79세,"15,345","1,812",765,"1,351","1,038",326,326,354,583,431,429,529,212,495,137,684,563,417,365,329,651,459,427,499,330,494,311,765,263
2021년08월_남_80~89세,"5,542",568,306,511,364,140,153,144,297,215,191,256,96,223,44,250,206,153,102,107,198,155,163,178,90,133,79,151,69
2021년08월_남_90~99세,446,47,32,38,34,13,15,9,30,21,21,20,7,16,4,18,10,8,7,5,11,10,4,17,7,14,8,15,5
2021년08월_남_100세 이상,18,3,0,4,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0
2021년08월_여_총인구수,"420,719","41,515","7,904","40,682","19,451","3,304","2,496","2,781","5,031","3,217","3,979","4,349","1,545","4,847","11,458","20,008","17,412","12,345","15,865","6,611","10,857","24,773","17,931","20,309","26,503","21,761","16,880","42,670","14,235"
2021년08월_여_연령구간인구수,"420,719","41,515","7,904","40,682","19,451","3,304","2,496","2,781","5,031","3,217","3,979","4,349","1,545","4,847","11,458","20,008","17,412","12,345","15,865","6,611","10,857","24,773","17,931","20,309","26,503","21,761","16,880","42,670","14,235"
2021년08월_여_0~9세,"50,030","4,149",393,"5,022","1,958",118,89,102,215,89,148,165,34,187,"2,112","2,043","1,813","1,105","2,016",584,815,"2,976","1,946","2,670","4,232","3,027","2,440","7,035","2,547"
2021년08월_여_10~19세,"48,757","5,032",686,"5,024","1,786",208,149,173,362,134,219,261,79,333,"1,211","1,865","1,784","1,955","1,939",874,"1,031","3,375","3,279","2,572","4,517","2,145","1,690","4,763","1,311"
2021년08월_여_20~29세,"49,290","5,008",716,"4,753","2,397",341,221,257,411,196,318,391,121,509,"1,154","2,979","2,655","1,470","1,893",755,"1,330","3,718","1,818","2,844","2,115","2,724","2,483","4,332","1,381"
2021년08월_여_30~39세,"71,972","5,814",613,"6,803","3,012",266,194,241,343,211,346,317,114,387,"2,482","3,687","3,035","1,468","2,826",718,"1,253","4,595","2,161","3,869","4,816","5,220","3,789","9,659","3,733"
2021년08월_여_40~49세,"79,059","7,788","1,101","7,868","3,028",385,241,303,592,301,481,449,142,577,"2,159","3,415","3,058","2,721","2,939","1,275","1,745","5,096","4,455","4,087","6,536","4,068","3,164","8,516","2,569"
2021년08월_여_50~59세,"55,321","6,095","1,502","5,026","3,010",637,472,537,898,652,782,779,301,929,"1,452","2,819","2,450","1,655","2,306","1,090","1,974","2,994","2,295","2,067","2,582","2,173","1,826","4,628","1,390"
2021년08월_여_60~69세,"37,323","4,356","1,391","3,431","2,429",663,510,555,"1,009",809,862,948,357,939,640,"1,859","1,498","1,005","1,306",734,"1,550","1,228","1,109","1,219","1,060","1,473",937,"2,554",892
2021년08월_여_70~79세,"17,419","2,043",840,"1,646","1,080",400,308,340,636,421,424,573,198,525,134,855,757,622,367,387,709,513,592,678,411,588,349,766,257
2021년08월_여_80~89세,"9,785","1,043",576,971,608,251,244,222,455,338,331,422,174,380,99,418,303,301,232,163,384,239,243,264,191,285,167,350,131
2021년08월_여_90~99세,"1,699",177,83,135,137,35,67,47,103,64,64,44,24,75,14,66,59,42,41,31,61,37,32,38,43,56,34,66,24
2021년08월_여_100세 이상,64,10,3,3,6,0,1,4,7,2,4,0,1,6,1,2,0,1,0,0,5,2,1,1,0,2,1,1,0
2021년09월_계_총인구수,"878,879","84,427","17,506","87,801","43,069","6,978","5,792","7,048","10,973","7,225","10,079","10,311","4,025","11,563","23,832","43,732","36,033","24,045","32,049","13,542","23,060","51,089","35,386","42,014","52,780","43,989","35,878","85,733","28,920"
2021년09월_계_연령구간인구수,"878,879","84,427","17,506","87,801","43,069","6,978","5,792","7,048","10,973","7,225","10,079","10,311","4,025","11,563","23,832","43,732","36,033","24,045","32,049","13,542","23,060","51,089","35,386","42,014","52,780","43,989","35,878","85,733","28,920"
2021년09월_계_0~9세,"102,101","8,248",856,"10,320","4,065",244,216,238,432,175,306,359,92,384,"4,305","4,123","3,820","2,220","4,067","1,193","1,664","5,935","3,982","5,496","8,494","6,224","5,109","14,285","5,249"
2021년09월_계_10~19세,"99,903","10,040","1,429","10,333","3,692",444,313,393,777,289,455,576,159,728,"2,434","3,849","3,672","3,913","4,038","1,781","2,169","6,877","6,572","5,338","9,214","4,387","3,599","9,766","2,666"
2021년09월_계_20~29세,"108,368","10,654","1,782","10,651","5,870",794,563,761,"1,003",549,990,"1,045",414,"1,351","2,447","7,250","6,019","3,025","3,987","1,707","3,131","8,125","3,734","6,364","4,262","5,332","5,159","8,686","2,713"
2021년09월_계_30~39세,"150,979","11,873","1,595","15,483","7,305",614,501,790,900,536,"1,053",897,385,"1,200","5,088","8,589","6,441","2,862","5,593","1,469","2,878","9,413","3,907","8,170","8,386","10,674","8,113","18,790","7,474"
2021년09월_계_40~49세,"169,569","16,138","2,721","17,930","7,036",885,680,983,"1,397",802,"1,456","1,291",467,"1,578","4,689","7,814","6,291","5,202","6,066","2,605","3,907","10,118","8,650","8,407","13,384","8,538","6,993","17,934","5,607"
2021년09월_계_50~59세,"120,517","13,000","3,521","11,387","6,686","1,445","1,155","1,453","2,097","1,562","2,281","2,119",888,"2,438","2,972","6,052","4,939","3,435","4,474","2,318","4,121","6,674","4,920","4,385","5,794","4,500","4,015","9,158","2,728"
2021년09월_계_60~69세,"76,916","8,743","2,993","7,026","5,127","1,396","1,251","1,301","2,247","1,809","2,068","2,180",910,"2,161","1,441","3,749","2,946","1,844","2,699","1,448","3,162","2,525","2,158","2,186","2,177","2,747","1,912","4,971","1,739"
2021년09월_계_70~79세,"32,812","3,866","1,607","2,995","2,128",710,627,697,"1,220",863,859,"1,099",410,"1,020",283,"1,542","1,316","1,030",742,716,"1,358",972,"1,018","1,168",735,"1,095",677,"1,546",513
2021년09월_계_80~89세,"15,454","1,629",880,"1,489",979,398,402,371,756,552,526,679,266,605,148,678,516,459,336,271,586,401,407,443,282,421,256,514,204
2021년09월_계_90~99세,"2,180",223,119,179,175,48,83,57,137,86,82,65,33,90,24,84,72,54,47,34,77,47,37,56,51,69,44,80,27
2021년09월_계_100세 이상,80,13,3,8,6,0,1,4,7,2,3,1,1,8,1,2,1,1,0,0,7,2,1,1,1,2,1,3,0
2021년09월_남_총인구수,"456,841","42,884","9,571","47,130","23,545","3,693","3,304","4,236","5,946","3,989","6,092","5,976","2,487","6,715","11,938","23,714","18,556","11,705","16,203","6,927","12,200","26,356","17,426","21,679","26,254","22,116","18,597","43,033","14,569"
2021년09월_남_연령구간인구수,"456,841","42,884","9,571","47,130","23,545","3,693","3,304","4,236","5,946","3,989","6,092","5,976","2,487","6,715","11,938","23,714","18,556","11,705","16,203","6,927","12,200","26,356","17,426","21,679","26,254","22,116","18,597","43,033","14,569"
2021년09월_남_0~9세,"52,147","4,106",466,"5,330","2,110",130,125,136,221,84,158,195,60,197,"2,113","2,095","2,004","1,124","2,063",614,861,"2,995","2,041","2,824","4,304","3,189","2,627","7,299","2,676"
2021년09월_남_10~19세,"50,982","5,022",744,"5,302","1,901",242,166,218,414,155,236,315,83,398,"1,189","1,986","1,880","1,950","2,094",911,"1,138","3,505","3,288","2,779","4,655","2,236","1,853","4,978","1,344"
2021년09월_남_20~29세,"58,912","5,622","1,060","5,909","3,463",452,341,504,593,354,675,654,291,838,"1,260","4,287","3,357","1,559","2,096",943,"1,789","4,390","1,903","3,506","2,142","2,588","2,616","4,391","1,329"
2021년09월_남_30~39세,"79,007","6,086",974,"8,701","4,281",353,313,547,555,321,705,590,269,814,"2,496","4,903","3,404","1,407","2,783",760,"1,626","4,856","1,761","4,308","3,628","5,432","4,260","9,151","3,723"
2021년09월_남_40~49세,"90,193","8,352","1,618","10,047","3,999",505,437,675,812,502,974,847,331,"1,004","2,460","4,394","3,223","2,488","3,131","1,328","2,159","5,033","4,192","4,302","6,804","4,455","3,746","9,369","3,006"
2021년09월_남_50~59세,"64,801","6,891","2,016","6,349","3,673",803,691,909,"1,199",905,"1,491","1,336",585,"1,502","1,458","3,213","2,476","1,767","2,165","1,223","2,150","3,654","2,609","2,309","3,183","2,307","2,128","4,494","1,315"
2021년09월_남_60~69세,"39,333","4,350","1,586","3,577","2,673",733,736,739,"1,236",994,"1,208","1,234",553,"1,227",773,"1,873","1,434",831,"1,391",707,"1,609","1,298","1,037",960,"1,113","1,258",958,"2,404",841
2021년09월_남_70~79세,"15,405","1,829",767,"1,361","1,046",320,322,352,586,440,435,524,213,497,140,693,558,414,367,330,651,459,423,495,328,502,317,775,261
2021년09월_남_80~89세,"5,586",575,307,510,365,142,157,146,297,212,192,260,95,220,45,251,209,157,106,106,203,156,167,178,89,134,84,154,69
2021년09월_남_90~99세,456,48,33,40,34,13,15,10,33,22,18,20,7,16,4,18,10,8,7,5,12,10,4,18,7,15,8,16,5
2021년09월_남_100세 이상,19,3,0,4,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,1,0,0,2,0
2021년09월_여_총인구수,"422,038","41,543","7,935","40,671","19,524","3,285","2,488","2,812","5,027","3,236","3,987","4,335","1,538","4,848","11,894","20,018","17,477","12,340","15,846","6,615","10,860","24,733","17,960","20,335","26,526","21,873","17,281","42,700","14,351"
2021년09월_여_연령구간인구수,"422,038","41,543","7,935","40,671","19,524","3,285","2,488","2,812","5,027","3,236","3,987","4,335","1,538","4,848","11,894","20,018","17,477","12,340","15,846","6,615","10,860","24,733","17,960","20,335","26,526","21,873","17,281","42,700","14,351"
2021년09월_여_0~9세,"49,954","4,142",390,"4,990","1,955",114,91,102,211,91,148,164,32,187,"2,192","2,028","1,816","1,096","2,004",579,803,"2,940","1,941","2,672","4,190","3,035","2,482","6,986","2,573"
2021년09월_여_10~19세,"48,921","5,018",685,"5,031","1,791",202,147,175,363,134,219,261,76,330,"1,245","1,863","1,792","1,963","1,944",870,"1,031","3,372","3,284","2,559","4,559","2,151","1,746","4,788","1,322"
2021년09월_여_20~29세,"49,456","5,032",722,"4,742","2,407",342,222,257,410,195,315,391,123,513,"1,187","2,963","2,662","1,466","1,891",764,"1,342","3,735","1,831","2,858","2,120","2,744","2,543","4,295","1,384"
2021년09월_여_30~39세,"71,972","5,787",621,"6,782","3,024",261,188,243,345,215,348,307,116,386,"2,592","3,686","3,037","1,455","2,810",709,"1,252","4,557","2,146","3,862","4,758","5,242","3,853","9,639","3,751"
2021년09월_여_40~49세,"79,376","7,786","1,103","7,883","3,037",380,243,308,585,300,482,444,136,574,"2,229","3,420","3,068","2,714","2,935","1,277","1,748","5,085","4,458","4,105","6,580","4,083","3,247","8,565","2,601"
2021년09월_여_50~59세,"55,716","6,109","1,505","5,038","3,013",642,464,544,898,657,790,783,303,936,"1,514","2,839","2,463","1,668","2,309","1,095","1,971","3,020","2,311","2,076","2,611","2,193","1,887","4,664","1,413"
2021년09월_여_60~69세,"37,583","4,393","1,407","3,449","2,454",663,515,562,"1,011",815,860,946,357,934,668,"1,876","1,512","1,013","1,308",741,"1,553","1,227","1,121","1,226","1,064","1,489",954,"2,567",898
2021년09월_여_70~79세,"17,407","2,037",840,"1,634","1,082",390,305,345,634,423,424,575,197,523,143,849,758,616,375,386,707,513,595,673,407,593,360,771,252
2021년09월_여_80~89세,"9,868","1,054",573,979,614,256,245,225,459,340,334,419,171,385,103,427,307,302,230,165,383,245,240,265,193,287,172,360,135
2021년09월_여_90~99세,"1,724",175,86,139,141,35,68,47,104,64,64,45,26,74,20,66,62,46,40,29,65,37,33,38,44,54,36,64,22
2021년09월_여_100세 이상,61,10,3,4,6,0,0,4,7,2,3,0,1,6,1,1,0,1,0,0,5,2,0,1,0,2,1,1,0
2021년10월_계_총인구수,"881,154","84,553","17,505","87,985","43,196","6,972","5,832","7,047","11,015","7,243","10,113","10,321","4,022","11,529","24,305","43,758","36,089","24,016","31,991","13,544","23,034","51,066","35,362","42,012","52,852","44,062","36,363","85,802","29,565"
2021년10월_계_연령구간인구수,"881,154","84,553","17,505","87,985","43,196","6,972","5,832","7,047","11,015","7,243","10,113","10,321","4,022","11,529","24,305","43,758","36,089","24,016","31,991","13,544","23,034","51,066","35,362","42,012","52,852","44,062","36,363","85,802","29,565"
2021년10월_계_0~9세,"101,759","8,186",844,"10,268","4,060",241,210,237,432,175,304,352,89,385,"4,365","4,087","3,810","2,198","4,019","1,187","1,653","5,892","3,946","5,451","8,445","6,210","5,133","14,238","5,342"
2021년10월_계_10~19세,"100,268","10,061","1,430","10,374","3,712",447,317,394,778,287,464,575,156,718,"2,492","3,837","3,660","3,915","4,055","1,785","2,147","6,859","6,573","5,337","9,253","4,414","3,667","9,808","2,753"
2021년10월_계_20~29세,"108,628","10,666","1,770","10,635","5,867",790,585,762,999,548,"1,004","1,048",413,"1,336","2,493","7,279","6,043","3,026","3,989","1,710","3,133","8,160","3,746","6,367","4,276","5,307","5,244","8,641","2,791"
2021년10월_계_30~39세,"150,834","11,879","1,591","15,466","7,313",603,500,785,906,528,"1,038",900,387,"1,207","5,149","8,565","6,430","2,846","5,527","1,468","2,869","9,360","3,906","8,110","8,333","10,676","8,187","18,727","7,578"
2021년10월_계_40~49세,"170,148","16,173","2,709","17,982","7,085",881,680,983,"1,408",801,"1,456","1,293",469,"1,570","4,789","7,809","6,316","5,185","6,068","2,594","3,893","10,089","8,570","8,468","13,438","8,567","7,086","18,024","5,762"
2021년10월_계_50~59세,"121,286","13,022","3,520","11,465","6,705","1,452","1,158","1,457","2,116","1,566","2,311","2,125",889,"2,435","3,053","6,096","4,932","3,453","4,481","2,315","4,145","6,723","4,972","4,419","5,864","4,519","4,112","9,176","2,805"
2021년10월_계_60~69세,"77,479","8,796","3,023","7,093","5,157","1,404","1,268","1,301","2,255","1,830","2,075","2,180",914,"2,157","1,489","3,765","2,982","1,838","2,722","1,459","3,172","2,546","2,167","2,190","2,185","2,776","1,946","5,015","1,774"
2021년10월_계_70~79세,"32,953","3,895","1,608","3,006","2,138",712,633,689,"1,226",865,857,"1,098",403,"1,017",299,"1,553","1,318","1,036",746,719,"1,350",982,"1,030","1,167",730,"1,093",687,"1,572",524
2021년10월_계_80~89세,"15,528","1,635",886,"1,502",982,394,398,377,755,553,521,684,265,604,152,682,522,462,338,273,588,408,413,446,276,431,259,515,207
2021년10월_계_90~99세,"2,190",227,121,187,171,48,82,58,133,88,79,65,36,93,23,83,74,56,46,34,77,45,38,56,51,66,41,83,29
2021년10월_계_100세 이상,81,13,3,7,6,0,1,4,7,2,4,1,1,7,1,2,2,1,0,0,7,2,1,1,1,3,1,3,0
2021년10월_남_총인구수,"457,918","42,945","9,567","47,246","23,591","3,691","3,330","4,233","5,974","4,004","6,113","5,979","2,484","6,700","12,171","23,756","18,579","11,694","16,167","6,910","12,191","26,327","17,418","21,688","26,267","22,152","18,817","43,043","14,881"
2021년10월_남_연령구간인구수,"457,918","42,945","9,567","47,246","23,591","3,691","3,330","4,233","5,974","4,004","6,113","5,979","2,484","6,700","12,171","23,756","18,579","11,694","16,167","6,910","12,191","26,327","17,418","21,688","26,267","22,152","18,817","43,043","14,881"
2021년10월_남_0~9세,"51,928","4,077",459,"5,313","2,104",126,125,135,220,83,155,191,60,197,"2,140","2,072","1,994","1,107","2,030",606,859,"2,967","2,022","2,800","4,272","3,183","2,634","7,274","2,723"
2021년10월_남_10~19세,"51,154","5,040",742,"5,316","1,898",244,170,217,419,156,243,315,79,391,"1,217","1,980","1,874","1,966","2,101",908,"1,120","3,498","3,294","2,787","4,661","2,252","1,886","5,000","1,380"
