카테고리,전라남도 목포시,전라남도 목포시 용당1동,전라남도 목포시 용당2동,전라남도 목포시 연동,전라남도 목포시 산정동,전라남도 목포시 연산동,전라남도 목포시 원산동,전라남도 목포시 대성동,전라남도 목포시 목원동,전라남도 목포시 동명동,전라남도 목포시 삼학동,전라남도 목포시 만호동,전라남도 목포시 유달동,전라남도 목포시 죽교동,전라남도 목포시 북항동,전라남도 목포시 용해동,전라남도 목포시 이로동,전라남도 목포시 상동,전라남도 목포시 하당동,전라남도 목포시 신흥동,전라남도 목포시 삼향동,전라남도 목포시 옥암동,전라남도 목포시 부흥동,전라남도 목포시 부주동
2021년12월_남_70~79세,"7,962",680,365,323,376,212,367,189,573,429,321,216,288,214,343,461,376,687,269,366,180,241,184,302
2021년12월_남_80~89세,"2,633",232,92,115,108,57,111,70,199,153,93,87,98,64,126,173,152,191,75,137,57,102,86,55
2021년12월_남_90~99세,204,18,5,12,12,3,9,2,19,16,4,2,5,3,5,20,4,20,8,12,2,8,7,8
2021년12월_남_100세 이상,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021년12월_여_총인구수,"109,781","5,097","2,498","2,251","4,843","5,307","6,411","2,499","3,635","2,489","3,027","1,278","1,851","1,460","4,527","8,542","5,419","10,835","5,682","8,231","2,340","5,874","4,174","11,511"
2021년12월_여_연령구간인구수,"109,781","5,097","2,498","2,251","4,843","5,307","6,411","2,499","3,635","2,489","3,027","1,278","1,851","1,460","4,527","8,542","5,419","10,835","5,682","8,231","2,340","5,874","4,174","11,511"
2021년12월_여_0~9세,"7,913",176,90,74,334,713,407,205,96,81,185,26,48,69,273,742,417,827,352,564,167,517,313,"1,237"
2021년12월_여_10~19세,"11,632",338,144,148,497,616,704,233,194,141,306,52,94,112,478,"1,166",708,"1,149",497,878,226,800,380,"1,771"
2021년12월_여_20~29세,"12,022",452,194,156,531,595,729,234,279,213,316,68,139,104,463,842,525,"1,176","1,077","1,134",248,674,552,"1,321"
2021년12월_여_30~39세,"11,444",366,191,127,462,919,587,316,238,150,257,65,86,94,404,938,550,"1,140",701,941,252,727,474,"1,459"
2021년12월_여_40~49세,"17,475",567,266,223,729,949,"1,037",370,382,257,420,123,141,153,673,"1,579",935,"1,777",944,"1,339",382,"1,138",638,"2,453"
2021년12월_여_50~59세,"17,728",823,384,332,846,660,"1,145",384,569,351,468,178,251,204,800,"1,250",827,"1,814",929,"1,584",362,954,823,"1,790"
2021년12월_여_60~69세,"15,746","1,102",584,463,734,490,923,364,753,559,550,328,387,265,758,"1,021",792,"1,557",653,"1,052",354,608,553,896
2021년12월_여_70~79세,"10,010",847,441,448,427,220,561,232,708,506,360,291,423,289,434,625,413,852,319,441,210,300,277,386
2021년12월_여_80~89세,"5,015",363,164,243,243,124,284,146,347,205,145,125,255,149,220,336,211,465,185,257,111,131,143,163
2021년12월_여_90~99세,775,61,39,36,39,21,34,13,67,26,20,21,26,21,24,42,38,76,23,40,28,25,21,34
2021년12월_여_100세 이상,21,2,1,1,1,0,0,2,2,0,0,1,1,0,0,1,3,2,2,1,0,0,0,1
