카테고리,경상남도 진주시,경상남도 진주시 문산읍,경상남도 진주시 내동면,경상남도 진주시 정촌면,경상남도 진주시 금곡면,경상남도 진주시 진성면,경상남도 진주시 일반성면,경상남도 진주시 이반성면,경상남도 진주시 사봉면,경상남도 진주시 지수면,경상남도 진주시 대곡면,경상남도 진주시 금산면,경상남도 진주시 집현면,경상남도 진주시 미천면,경상남도 진주시 명석면,경상남도 진주시 대평면,경상남도 진주시 수곡면,경상남도 진주시 천전동,경상남도 진주시 성북동,경상남도 진주시 중앙동,경상남도 진주시 상봉동,경상남도 진주시 상대동,경상남도 진주시 하대동,경상남도 진주시 상평동,경상남도 진주시 초장동,경상남도 진주시 평거동,경상남도 진주시 신안동,경상남도 진주시 이현동,경상남도 진주시 판문동,경상남도 진주시 가호동,경상남도 진주시 충무공동
2021년02월_남_40~49세,"26,948",552,321,625,117,94,165,61,107,93,173,"1,785",348,76,237,56,145,"1,929",839,776,"1,025","1,431","1,748",926,"2,483","2,048",774,837,"1,956","2,001","3,220"
2021년02월_남_50~59세,"28,432",737,368,587,206,184,277,169,132,150,349,"1,663",481,170,399,107,236,"2,183",883,969,"1,309","1,727","2,381","1,056","2,066","2,442",959,"1,127","1,572","1,903","1,640"
2021년02월_남_60~69세,"22,166",740,303,549,243,243,257,225,180,160,353,"1,217",435,206,494,136,271,"1,808",858,"1,051","1,152","1,445","1,715",927,966,"1,396",843,896,"1,038","1,250",809
2021년02월_남_70~79세,"11,198",351,161,225,149,127,148,129,137,125,265,537,225,139,252,61,136,"1,182",508,719,691,816,726,435,368,544,460,464,377,503,238
2021년02월_남_80~89세,"3,898",123,53,67,85,78,60,66,56,48,124,199,98,64,114,28,77,420,178,209,228,260,189,135,102,235,182,111,123,141,45
2021년02월_남_90~99세,310,13,4,5,5,10,7,7,6,5,14,9,10,7,7,3,7,36,14,19,12,15,12,6,10,21,13,10,9,9,5
2021년02월_남_100세 이상,22,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,7,1,4,0,0,2,0,2,0,0,1,0,0,0
2021년02월_여_총인구수,"175,826","4,026","2,065","4,005","1,178",978,"1,330",802,760,727,"1,634","10,457","2,356",826,"2,043",554,"1,144","14,020","5,437","5,835","7,152","9,945","12,367","5,762","13,242","14,360","6,126","6,114","11,065","13,395","16,121"
2021년02월_여_연령구간인구수,"175,826","4,026","2,065","4,005","1,178",978,"1,330",802,760,727,"1,634","10,457","2,356",826,"2,043",554,"1,144","14,020","5,437","5,835","7,152","9,945","12,367","5,762","13,242","14,360","6,126","6,114","11,065","13,395","16,121"
2021년02월_여_0~9세,"13,460",271,169,450,22,21,48,8,18,20,22,"1,010",111,11,66,14,24,716,207,155,251,497,643,373,"1,541","1,031",312,305,"1,177","1,110","2,857"
2021년02월_여_10~19세,"16,595",311,222,236,49,29,82,16,17,38,60,"1,282",206,21,99,21,47,"1,116",338,303,502,773,"1,145",528,"1,745","1,672",522,545,"1,558","1,278","1,834"
2021년02월_여_20~29세,"20,213",347,203,461,57,56,84,24,26,34,72,966,176,31,149,41,63,"1,937",679,472,849,"1,300","1,641",674,"1,488","1,897",756,667,"1,095","2,265","1,703"
2021년02월_여_30~39세,"20,212",428,216,725,55,51,91,22,32,23,73,"1,202",187,27,98,26,53,"1,225",548,363,600,957,"1,146",625,"1,986","1,520",550,539,"1,343","1,935","3,566"
2021년02월_여_40~49세,"27,145",481,338,509,68,51,121,37,46,50,93,"1,935",305,37,192,38,71,"1,961",739,616,849,"1,368","1,926",807,"2,791","2,575",841,942,"2,151","2,103","3,104"
2021년02월_여_50~59세,"29,216",664,324,670,177,151,227,114,85,107,249,"1,696",397,118,358,84,174,"2,338",919,965,"1,314","1,884","2,622","1,033","1,990","2,718","1,124","1,214","1,675","2,088","1,737"
2021년02월_여_60~69세,"24,307",654,273,483,225,242,250,199,183,149,354,"1,246",382,174,476,113,245,"2,246","1,004","1,374","1,369","1,746","1,884",959,922,"1,520","1,090","1,047","1,142","1,462",894
2021년02월_여_70~79세,"14,430",459,162,242,262,159,209,183,166,128,314,649,317,182,324,96,208,"1,544",620,998,882,962,839,525,483,828,572,529,594,735,259
2021년02월_여_80~89세,"8,689",338,131,181,209,184,197,174,166,143,335,400,234,198,238,100,231,793,312,504,457,399,447,201,260,504,304,273,287,355,134
2021년02월_여_90~99세,"1,484",72,25,44,53,32,21,25,20,34,60,70,39,26,41,19,27,133,66,70,78,58,72,35,32,94,53,49,42,63,31
2021년02월_여_100세 이상,75,1,2,4,1,2,0,0,1,1,2,1,2,1,2,2,1,11,5,15,1,1,2,2,4,1,2,4,1,1,2
2021년03월_계_총인구수,"347,034","8,150","4,116","8,292","2,216","1,901","2,590","1,593","1,492","1,464","3,235","20,987","4,728","1,592","4,006","1,045","2,225","27,473","10,670","11,055","14,064","19,577","24,594","11,641","26,805","27,532","11,673","12,036","21,106","27,028","32,148"
2021년03월_계_연령구간인구수,"347,034","8,150","4,116","8,292","2,216","1,901","2,590","1,593","1,492","1,464","3,235","20,987","4,728","1,592","4,006","1,045","2,225","27,473","10,670","11,055","14,064","19,577","24,594","11,641","26,805","27,532","11,673","12,036","21,106","27,028","32,148"
2021년03월_계_0~9세,"27,847",617,353,922,43,44,98,27,29,39,53,"2,135",230,18,134,23,57,"1,523",439,322,579,984,"1,353",719,"3,305","2,063",643,659,"2,375","2,384","5,677"
2021년03월_계_10~19세,"34,906",649,450,503,107,54,183,44,47,69,137,"2,733",415,51,204,44,97,"2,448",726,652,"1,044","1,577","2,439","1,037","4,016","3,448","1,102","1,245","3,001","2,570","3,814"
2021년03월_계_20~29세,"44,827",785,425,"1,052",147,125,209,73,63,108,210,"2,258",427,78,327,95,140,"4,241","1,446","1,070","1,798","2,910","3,750","1,497","3,318","4,077","1,603","1,551","2,324","5,318","3,402"
2021년03월_계_30~39세,"41,277",923,423,"1,590",123,119,174,69,72,64,158,"2,425",368,56,221,49,102,"2,671","1,170",825,"1,282","2,037","2,518","1,344","3,661","3,001","1,125","1,093","2,454","4,140","7,020"
2021년03월_계_40~49세,"53,798","1,022",656,"1,146",178,144,273,95,151,142,265,"3,695",653,105,427,90,212,"3,864","1,555","1,353","1,865","2,784","3,643","1,714","5,262","4,622","1,589","1,762","4,075","4,094","6,362"
2021년03월_계_50~59세,"57,367","1,397",693,"1,271",379,338,500,281,213,253,584,"3,362",883,284,744,186,408,"4,518","1,780","1,903","2,605","3,561","4,955","2,071","4,065","5,127","2,071","2,321","3,236","3,977","3,401"
2021년03월_계_60~69세,"46,877","1,399",577,"1,039",475,484,511,424,364,308,710,"2,493",824,382,980,247,518,"4,092","1,864","2,415","2,538","3,214","3,634","1,917","1,919","2,967","1,944","1,961","2,203","2,730","1,744"
2021년03월_계_70~79세,"25,655",809,324,466,407,287,354,313,305,254,585,"1,203",544,324,564,157,345,"2,724","1,118","1,700","1,588","1,785","1,574",956,850,"1,371","1,028",994,973,"1,247",506
2021년03월_계_80~89세,"12,611",462,185,251,298,263,259,236,217,190,456,605,331,257,353,129,309,"1,219",484,715,676,655,639,344,361,736,499,386,413,498,185
2021년03월_계_90~99세,"1,789",86,28,48,58,41,27,31,30,36,73,76,52,36,49,23,36,164,82,87,87,69,85,42,42,118,67,59,51,70,36
2021년03월_계_100세 이상,80,1,2,4,1,2,2,0,1,1,4,2,1,1,3,2,1,9,6,13,2,1,4,0,6,2,2,5,1,0,1
2021년03월_남_총인구수,"171,573","4,128","2,054","4,234","1,046",930,"1,270",794,743,739,"1,612","10,525","2,370",776,"1,973",501,"1,083","13,467","5,276","5,327","6,955","9,701","12,269","5,907","13,578","13,187","5,553","5,951","10,071","13,626","15,927"
2021년03월_남_연령구간인구수,"171,573","4,128","2,054","4,234","1,046",930,"1,270",794,743,739,"1,612","10,525","2,370",776,"1,973",501,"1,083","13,467","5,276","5,327","6,955","9,701","12,269","5,907","13,578","13,187","5,553","5,951","10,071","13,626","15,927"
2021년03월_남_0~9세,"14,447",344,189,466,20,25,48,19,14,19,32,"1,122",119,8,68,10,33,822,236,170,330,493,716,350,"1,779","1,040",336,349,"1,201","1,277","2,812"
2021년03월_남_10~19세,"18,403",343,232,264,60,26,101,28,31,30,76,"1,459",209,30,104,21,49,"1,335",383,359,555,808,"1,314",513,"2,268","1,781",580,715,"1,440","1,310","1,979"
2021년03월_남_20~29세,"24,657",437,220,583,91,71,131,49,37,72,140,"1,293",251,46,182,56,78,"2,314",772,611,945,"1,614","2,113",832,"1,829","2,180",845,899,"1,241","3,024","1,701"
2021년03월_남_30~39세,"21,164",485,203,844,69,69,83,48,44,41,91,"1,231",186,30,123,25,49,"1,442",635,477,694,"1,097","1,382",722,"1,703","1,489",574,561,"1,122","2,219","3,426"
2021년03월_남_40~49세,"26,800",552,321,629,114,92,157,60,105,92,171,"1,774",349,74,234,55,143,"1,918",833,758,"1,027","1,420","1,736",921,"2,477","2,045",762,823,"1,927","1,993","3,238"
2021년03월_남_50~59세,"28,285",733,367,599,201,187,275,168,130,148,343,"1,657",481,167,390,103,236,"2,177",870,959,"1,310","1,711","2,349","1,052","2,061","2,423",952,"1,106","1,580","1,899","1,651"
2021년03월_남_60~69세,"22,395",747,306,552,249,244,262,223,182,158,353,"1,232",440,210,503,137,271,"1,828",857,"1,049","1,160","1,470","1,730",938,981,"1,427",846,908,"1,050","1,253",829
2021년03월_남_70~79세,"11,190",351,160,223,153,127,146,130,139,125,268,545,225,139,249,63,139,"1,169",497,714,696,815,729,434,363,544,457,467,380,502,241
2021년03월_남_80~89세,"3,906",124,52,69,84,79,59,62,55,49,123,202,99,64,112,28,78,425,177,211,224,259,187,138,104,237,189,111,121,140,44
2021년03월_남_90~99세,310,12,4,5,5,10,6,7,6,5,14,9,11,8,7,3,7,35,15,16,14,14,11,7,11,21,12,11,9,9,6
2021년03월_남_100세 이상,16,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,1,3,0,0,2,0,2,0,0,1,0,0,0
2021년03월_여_총인구수,"175,461","4,022","2,062","4,058","1,170",971,"1,320",799,749,725,"1,623","10,462","2,358",816,"2,033",544,"1,142","14,006","5,394","5,728","7,109","9,876","12,325","5,734","13,227","14,345","6,120","6,085","11,035","13,402","16,221"
2021년03월_여_연령구간인구수,"175,461","4,022","2,062","4,058","1,170",971,"1,320",799,749,725,"1,623","10,462","2,358",816,"2,033",544,"1,142","14,006","5,394","5,728","7,109","9,876","12,325","5,734","13,227","14,345","6,120","6,085","11,035","13,402","16,221"
2021년03월_여_0~9세,"13,400",273,164,456,23,19,50,8,15,20,21,"1,013",111,10,66,13,24,701,203,152,249,491,637,369,"1,526","1,023",307,310,"1,174","1,107","2,865"
2021년03월_여_10~19세,"16,503",306,218,239,47,28,82,16,16,39,61,"1,274",206,21,100,23,48,"1,113",343,293,489,769,"1,125",524,"1,748","1,667",522,530,"1,561","1,260","1,835"
2021년03월_여_20~29세,"20,170",348,205,469,56,54,78,24,26,36,70,965,176,32,145,39,62,"1,927",674,459,853,"1,296","1,637",665,"1,489","1,897",758,652,"1,083","2,294","1,701"
2021년03월_여_30~39세,"20,113",438,220,746,54,50,91,21,28,23,67,"1,194",182,26,98,24,53,"1,229",535,348,588,940,"1,136",622,"1,958","1,512",551,532,"1,332","1,921","3,594"
2021년03월_여_40~49세,"26,998",470,335,517,64,52,116,35,46,50,94,"1,921",304,31,193,35,69,"1,946",722,595,838,"1,364","1,907",793,"2,785","2,577",827,939,"2,148","2,101","3,124"
2021년03월_여_50~59세,"29,082",664,326,672,178,151,225,113,83,105,241,"1,705",402,117,354,83,172,"2,341",910,944,"1,295","1,850","2,606","1,019","2,004","2,704","1,119","1,215","1,656","2,078","1,750"
2021년03월_여_60~69세,"24,482",652,271,487,226,240,249,201,182,150,357,"1,261",384,172,477,110,247,"2,264","1,007","1,366","1,378","1,744","1,904",979,938,"1,540","1,098","1,053","1,153","1,477",915
2021년03월_여_70~79세,"14,465",458,164,243,254,160,208,183,166,129,317,658,319,185,315,94,206,"1,555",621,986,892,970,845,522,487,827,571,527,593,745,265
2021년03월_여_80~89세,"8,705",338,133,182,214,184,200,174,162,141,333,403,232,193,241,101,231,794,307,504,452,396,452,206,257,499,310,275,292,358,141
2021년03월_여_90~99세,"1,479",74,24,43,53,31,21,24,24,31,59,67,41,28,42,20,29,129,67,71,73,55,74,35,31,97,55,48,42,61,30
2021년03월_여_100세 이상,64,1,2,4,1,2,0,0,1,1,3,1,1,1,2,2,1,7,5,10,2,1,2,0,4,2,2,4,1,0,1
2021년04월_계_총인구수,"347,056","8,146","4,076","8,400","2,210","1,900","2,588","1,591","1,481","1,458","3,240","20,986","4,717","1,593","3,993","1,041","2,221","27,468","10,644","11,001","14,013","19,533","24,568","11,653","26,791","27,502","11,666","12,021","21,101","27,120","32,334"
2021년04월_계_연령구간인구수,"347,056","8,146","4,076","8,400","2,210","1,900","2,588","1,591","1,481","1,458","3,240","20,986","4,717","1,593","3,993","1,041","2,221","27,468","10,644","11,001","14,013","19,533","24,568","11,653","26,791","27,502","11,666","12,021","21,101","27,120","32,334"
2021년04월_계_0~9세,"27,708",609,345,932,40,45,100,28,26,37,50,"2,129",225,18,133,24,56,"1,508",430,323,569,971,"1,343",710,"3,289","2,068",640,657,"2,339","2,376","5,688"
2021년04월_계_10~19세,"34,859",647,451,506,105,54,185,42,49,69,139,"2,731",414,51,189,39,97,"2,450",728,644,"1,031","1,581","2,428","1,028","4,009","3,417","1,098","1,243","3,009","2,573","3,852"
2021년04월_계_20~29세,"44,842",792,422,"1,074",147,123,204,73,62,105,212,"2,252",418,76,331,99,139,"4,232","1,445","1,052","1,799","2,903","3,735","1,514","3,318","4,071","1,598","1,554","2,337","5,336","3,419"
2021년04월_계_30~39세,"41,213",905,418,"1,615",122,121,174,67,70,65,160,"2,406",369,56,222,48,104,"2,666","1,156",821,"1,263","2,017","2,519","1,355","3,637","2,999","1,124","1,084","2,430","4,180","7,040"
2021년04월_계_40~49세,"53,788","1,022",654,"1,161",176,140,271,93,149,138,268,"3,697",649,103,425,91,211,"3,885","1,549","1,351","1,860","2,767","3,632","1,700","5,276","4,614","1,584","1,760","4,080","4,089","6,393"
2021년04월_계_50~59세,"57,182","1,387",685,"1,273",379,340,499,275,210,251,575,"3,363",879,288,730,179,400,"4,482","1,774","1,876","2,580","3,547","4,926","2,075","4,051","5,112","2,071","2,311","3,235","3,987","3,442"
2021년04월_계_60~69세,"47,243","1,418",568,"1,060",476,487,517,428,363,313,720,"2,511",830,382,994,253,529,"4,111","1,867","2,422","2,557","3,236","3,674","1,926","1,949","2,994","1,943","1,969","2,224","2,762","1,760"
2021년04월_계_70~79세,"25,676",813,321,475,409,286,349,317,304,253,584,"1,208",544,324,563,157,344,"2,725","1,118","1,681","1,583","1,785","1,580",957,859,"1,374","1,031",996,978,"1,247",511
2021년04월_계_80~89세,"12,662",463,181,251,298,260,260,237,217,189,456,610,336,259,354,126,306,"1,233",488,728,679,659,641,345,354,731,509,386,416,501,189
2021년04월_계_90~99세,"1,804",89,29,49,57,42,27,31,30,37,73,77,52,35,49,23,34,168,83,90,90,66,86,43,43,120,66,56,52,69,38
2021년04월_계_100세 이상,79,1,2,4,1,2,2,0,1,1,3,2,1,1,3,2,1,8,6,13,2,1,4,0,6,2,2,5,1,0,2
2021년04월_남_총인구수,"171,584","4,136","2,041","4,291","1,043",932,"1,272",793,737,736,"1,613","10,523","2,364",779,"1,962",497,"1,078","13,459","5,253","5,295","6,934","9,682","12,266","5,920","13,570","13,170","5,550","5,931","10,060","13,692","16,005"
2021년04월_남_연령구간인구수,"171,584","4,136","2,041","4,291","1,043",932,"1,272",793,737,736,"1,613","10,523","2,364",779,"1,962",497,"1,078","13,459","5,253","5,295","6,934","9,682","12,266","5,920","13,570","13,170","5,550","5,931","10,060","13,692","16,005"
2021년04월_남_0~9세,"14,354",337,187,470,20,26,49,20,13,18,29,"1,118",116,8,68,10,32,811,232,171,323,484,714,343,"1,774","1,046",333,343,"1,180","1,273","2,806"
2021년04월_남_10~19세,"18,380",346,235,265,58,26,103,27,31,30,78,"1,458",208,30,96,18,49,"1,336",380,353,551,814,"1,310",507,"2,263","1,769",576,710,"1,446","1,317","1,990"
2021년04월_남_20~29세,"24,669",445,218,595,91,71,127,48,37,70,140,"1,290",248,47,181,57,77,"2,309",766,601,943,"1,612","2,100",837,"1,833","2,176",848,900,"1,243","3,037","1,722"
2021년04월_남_30~39세,"21,141",473,202,864,69,70,85,46,43,41,93,"1,221",187,29,121,26,51,"1,435",624,471,683,"1,087","1,387",739,"1,687","1,488",573,556,"1,109","2,238","3,443"
2021년04월_남_40~49세,"26,818",555,324,630,111,91,156,59,105,92,174,"1,781",344,73,234,54,142,"1,931",831,754,"1,027","1,415","1,731",918,"2,482","2,035",758,823,"1,934","2,000","3,254"
2021년04월_남_50~59세,"28,192",732,359,606,201,188,274,165,129,145,331,"1,661",479,168,377,100,233,"2,153",874,955,"1,305","1,703","2,348","1,054","2,054","2,412",953,"1,095","1,575","1,897","1,666"
2021년04월_남_60~69세,"22,557",753,304,560,249,245,267,226,180,162,361,"1,231",444,210,512,138,272,"1,848",856,"1,049","1,170","1,477","1,742",944,999,"1,440",842,912,"1,060","1,273",831
2021년04월_남_70~79세,"11,213",355,157,228,155,126,143,134,137,125,269,551,225,141,249,63,140,"1,167",495,708,691,815,729,435,366,549,463,470,381,506,240
2021년04월_남_80~89세,"3,928",127,51,68,84,79,60,61,56,48,123,202,102,65,115,28,76,429,178,214,225,261,192,136,100,234,192,111,122,142,47
2021년04월_남_90~99세,316,13,4,5,5,10,6,7,6,5,14,9,11,8,8,3,6,38,16,16,16,14,11,7,10,21,12,10,10,9,6
2021년04월_남_100세 이상,16,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,1,3,0,0,2,0,2,0,0,1,0,0,0
2021년04월_여_총인구수,"175,472","4,010","2,035","4,109","1,167",968,"1,316",798,744,722,"1,627","10,463","2,353",814,"2,031",544,"1,143","14,009","5,391","5,706","7,079","9,851","12,302","5,733","13,221","14,332","6,116","6,090","11,041","13,428","16,329"
2021년04월_여_연령구간인구수,"175,472","4,010","2,035","4,109","1,167",968,"1,316",798,744,722,"1,627","10,463","2,353",814,"2,031",544,"1,143","14,009","5,391","5,706","7,079","9,851","12,302","5,733","13,221","14,332","6,116","6,090","11,041","13,428","16,329"
2021년04월_여_0~9세,"13,354",272,158,462,20,19,51,8,13,19,21,"1,011",109,10,65,14,24,697,198,152,246,487,629,367,"1,515","1,022",307,314,"1,159","1,103","2,882"
2021년04월_여_10~19세,"16,479",301,216,241,47,28,82,15,18,39,61,"1,273",206,21,93,21,48,"1,114",348,291,480,767,"1,118",521,"1,746","1,648",522,533,"1,563","1,256","1,862"
2021년04월_여_20~29세,"20,173",347,204,479,56,52,77,25,25,35,72,962,170,29,150,42,62,"1,923",679,451,856,"1,291","1,635",677,"1,485","1,895",750,654,"1,094","2,299","1,697"
2021년04월_여_30~39세,"20,072",432,216,751,53,51,89,21,27,24,67,"1,185",182,27,101,22,53,"1,231",532,350,580,930,"1,132",616,"1,950","1,511",551,528,"1,321","1,942","3,597"
2021년04월_여_40~49세,"26,970",467,330,531,65,49,115,34,44,46,94,"1,916",305,30,191,37,69,"1,954",718,597,833,"1,352","1,901",782,"2,794","2,579",826,937,"2,146","2,089","3,139"
2021년04월_여_50~59세,"28,990",655,326,667,178,152,225,110,81,106,244,"1,702",400,120,353,79,167,"2,329",900,921,"1,275","1,844","2,578","1,021","1,997","2,700","1,118","1,216","1,660","2,090","1,776"
2021년04월_여_60~69세,"24,686",665,264,500,227,242,250,202,183,151,359,"1,280",386,172,482,115,257,"2,263","1,011","1,373","1,387","1,759","1,932",982,950,"1,554","1,101","1,057","1,164","1,489",929
2021년04월_여_70~79세,"14,463",458,164,247,254,160,206,183,167,128,315,657,319,183,314,94,204,"1,558",623,973,892,970,851,522,493,825,568,526,597,741,271
2021년04월_여_80~89세,"8,734",336,130,183,214,181,200,176,161,141,333,408,234,194,239,98,230,804,310,514,454,398,449,209,254,497,317,275,294,359,142
2021년04월_여_90~99세,"1,488",76,25,44,52,32,21,24,24,32,59,68,41,27,41,20,28,130,67,74,74,52,75,36,33,99,54,46,42,60,32
2021년04월_여_100세 이상,63,1,2,4,1,2,0,0,1,1,2,1,1,1,2,2,1,6,5,10,2,1,2,0,4,2,2,4,1,0,2
2021년05월_계_총인구수,"347,274","8,156","4,072","8,536","2,200","1,900","2,591","1,589","1,481","1,456","3,234","21,021","4,700","1,593","4,005","1,044","2,217","27,574","10,597","10,996","13,997","19,474","24,533","11,675","26,765","27,478","11,704","11,982","21,087","27,213","32,404"
2021년05월_계_연령구간인구수,"347,274","8,156","4,072","8,536","2,200","1,900","2,591","1,589","1,481","1,456","3,234","21,021","4,700","1,593","4,005","1,044","2,217","27,574","10,597","10,996","13,997","19,474","24,533","11,675","26,765","27,478","11,704","11,982","21,087","27,213","32,404"
2021년05월_계_0~9세,"27,617",615,337,965,37,45,99,28,26,39,50,"2,128",223,16,133,22,54,"1,514",426,324,567,950,"1,334",701,"3,263","2,051",642,642,"2,322","2,374","5,690"
2021년05월_계_10~19세,"34,789",641,447,517,105,51,184,41,51,71,136,"2,719",410,53,191,39,100,"2,454",726,641,"1,020","1,570","2,416","1,034","4,000","3,383","1,100","1,251","2,995","2,568","3,875"
2021년05월_계_20~29세,"44,943",793,430,"1,080",138,124,207,73,62,104,211,"2,267",426,75,327,100,135,"4,237","1,433","1,059","1,797","2,900","3,748","1,527","3,331","4,089","1,605","1,540","2,345","5,379","3,401"
2021년05월_계_30~39세,"41,159",893,415,"1,650",122,121,175,68,69,60,156,"2,401",364,59,225,47,107,"2,690","1,144",813,"1,256","1,992","2,501","1,356","3,604","3,012","1,138","1,075","2,412","4,200","7,034"
2021년05월_계_40~49세,"53,685","1,028",651,"1,191",177,139,269,94,147,141,260,"3,703",640,101,419,89,205,"3,895","1,538","1,343","1,847","2,748","3,602","1,694","5,250","4,591","1,584","1,756","4,070","4,091","6,422"
2021년05월_계_50~59세,"57,112","1,377",684,"1,274",374,344,498,266,210,249,576,"3,354",870,290,734,179,394,"4,500","1,750","1,860","2,563","3,556","4,909","2,065","4,092","5,098","2,059","2,294","3,233","3,987","3,473"
2021년05월_계_60~69세,"47,629","1,437",570,"1,079",482,488,513,434,363,314,729,"2,542",838,378,"1,005",260,538,"4,143","1,885","2,431","2,573","3,236","3,711","1,942","1,960","3,035","1,956","1,976","2,255","2,788","1,768"
2021년05월_계_70~79세,"25,721",811,323,476,408,286,354,316,300,250,584,"1,213",543,327,561,155,341,"2,724","1,121","1,691","1,605","1,784","1,575",960,860,"1,367","1,037","1,000",978,"1,256",515
2021년05월_계_80~89세,"12,735",472,183,254,299,259,263,236,222,189,456,616,334,259,356,127,307,"1,246",487,728,676,670,645,351,353,733,516,387,422,502,187
2021년05월_계_90~99세,"1,806",87,30,46,57,41,27,33,30,38,73,76,52,34,51,24,35,164,81,93,91,67,88,44,46,117,65,57,54,68,37
2021년05월_계_100세 이상,78,2,2,4,1,2,2,0,1,1,3,2,0,1,3,2,1,7,6,13,2,1,4,1,6,2,2,4,1,0,2
2021년05월_남_총인구수,"171,697","4,144","2,040","4,356","1,038",935,"1,273",794,736,731,"1,611","10,537","2,356",779,"1,970",501,"1,075","13,514","5,228","5,287","6,929","9,654","12,242","5,935","13,562","13,161","5,561","5,906","10,049","13,748","16,045"
2021년05월_남_연령구간인구수,"171,697","4,144","2,040","4,356","1,038",935,"1,273",794,736,731,"1,611","10,537","2,356",779,"1,970",501,"1,075","13,514","5,228","5,287","6,929","9,654","12,242","5,935","13,562","13,161","5,561","5,906","10,049","13,748","16,045"
2021년05월_남_0~9세,"14,290",342,182,484,20,26,50,20,13,19,29,"1,117",115,6,68,10,31,812,227,170,321,478,709,337,"1,757","1,030",335,334,"1,166","1,268","2,814"
2021년05월_남_10~19세,"18,337",343,234,267,58,25,102,27,32,30,76,"1,449",206,32,98,18,50,"1,340",379,351,547,800,"1,301",513,"2,256","1,755",576,712,"1,441","1,326","1,993"
2021년05월_남_20~29세,"24,721",446,226,604,83,71,126,47,37,69,141,"1,297",251,46,178,57,74,"2,313",755,603,949,"1,613","2,112",843,"1,851","2,182",844,892,"1,247","3,054","1,710"
2021년05월_남_30~39세,"21,134",463,199,880,69,70,88,47,41,37,89,"1,218",187,30,125,26,52,"1,449",624,466,676,"1,080","1,371",740,"1,675","1,500",586,553,"1,103","2,254","3,436"
2021년05월_남_40~49세,"26,778",563,323,641,113,92,157,60,104,92,170,"1,790",336,72,232,53,140,"1,936",827,749,"1,020","1,406","1,721",917,"2,468","2,032",756,819,"1,925","1,989","3,275"
2021년05월_남_50~59세,"28,147",726,361,607,199,190,270,161,130,144,332,"1,653",476,169,379,100,230,"2,160",860,948,"1,293","1,706","2,335","1,054","2,073","2,394",949,"1,086","1,569","1,908","1,685"
2021년05월_남_60~69세,"22,762",764,300,569,253,246,266,228,180,164,366,"1,246",450,208,515,142,276,"1,863",866,"1,052","1,182","1,480","1,759",948,"1,004","1,464",849,916,"1,079","1,287",840
2021년05월_남_70~79세,"11,237",352,158,232,155,127,146,134,136,123,270,551,223,144,250,62,138,"1,166",496,715,701,812,725,438,366,547,462,472,384,511,241
2021년05월_남_80~89세,"3,958",132,52,67,84,78,60,63,57,48,123,205,101,65,116,30,78,436,177,213,224,265,195,138,100,235,192,111,125,142,46
2021년05월_남_90~99세,317,13,5,5,4,10,6,7,6,5,14,10,11,7,8,3,6,37,16,17,16,14,12,7,10,22,12,10,10,9,5
2021년05월_남_100세 이상,16,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,1,3,0,0,2,0,2,0,0,1,0,0,0
2021년05월_여_총인구수,"175,577","4,012","2,032","4,180","1,162",965,"1,318",795,745,725,"1,623","10,484","2,344",814,"2,035",543,"1,142","14,060","5,369","5,709","7,068","9,820","12,291","5,740","13,203","14,317","6,143","6,076","11,038","13,465","16,359"
2021년05월_여_연령구간인구수,"175,577","4,012","2,032","4,180","1,162",965,"1,318",795,745,725,"1,623","10,484","2,344",814,"2,035",543,"1,142","14,060","5,369","5,709","7,068","9,820","12,291","5,740","13,203","14,317","6,143","6,076","11,038","13,465","16,359"
2021년05월_여_0~9세,"13,327",273,155,481,17,19,49,8,13,20,21,"1,011",108,10,65,12,23,702,199,154,246,472,625,364,"1,506","1,021",307,308,"1,156","1,106","2,876"
2021년05월_여_10~19세,"16,452",298,213,250,47,26,82,14,19,41,60,"1,270",204,21,93,21,50,"1,114",347,290,473,770,"1,115",521,"1,744","1,628",524,539,"1,554","1,242","1,882"
2021년05월_여_20~29세,"20,222",347,204,476,55,53,81,26,25,35,70,970,175,29,149,43,61,"1,924",678,456,848,"1,287","1,636",684,"1,480","1,907",761,648,"1,098","2,325","1,691"
2021년05월_여_30~39세,"20,025",430,216,770,53,51,87,21,28,23,67,"1,183",177,29,100,21,55,"1,241",520,347,580,912,"1,130",616,"1,929","1,512",552,522,"1,309","1,946","3,598"
2021년05월_여_40~49세,"26,907",465,328,550,64,47,112,34,43,49,90,"1,913",304,29,187,36,65,"1,959",711,594,827,"1,342","1,881",777,"2,782","2,559",828,937,"2,145","2,102","3,147"
2021년05월_여_50~59세,"28,965",651,323,667,175,154,228,105,80,105,244,"1,701",394,121,355,79,164,"2,340",890,912,"1,270","1,850","2,574","1,011","2,019","2,704","1,110","1,208","1,664","2,079","1,788"
2021년05월_여_60~69세,"24,867",673,270,510,229,242,247,206,183,150,363,"1,296",388,170,490,118,262,"2,280","1,019","1,379","1,391","1,756","1,952",994,956,"1,571","1,107","1,060","1,176","1,501",928
