카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2020년10월_계_90~99세,"3,943","1,244",121,140,120,128,110,105,92,160,113,155,"1,153",50,99,88,165,130,87,139,80,75,110,80,50,722,24,54,51,90,84,76,81,56,114,92,824,62,59,76,67,98,78,44,79,61,36,92,72
2020년10월_계_100세 이상,316,89,8,11,9,6,1,21,6,6,2,19,94,11,11,13,16,11,7,2,5,3,9,5,1,94,7,6,13,12,5,11,7,1,19,13,39,6,6,4,4,3,5,3,1,2,2,0,3
2020년10월_남_총인구수,"597,863","138,265","11,925","22,935","14,692","14,817","21,512","10,367","9,814","14,510","9,272","8,421","186,435","5,239","12,198","9,773","20,801","19,482","12,553","22,679","23,127","12,665","24,517","14,830","8,571","87,991","3,169","5,712","4,663","11,323","13,216","5,780","10,238","8,651","19,393","5,846","185,172","9,330","7,560","18,874","10,861","19,824","17,846","14,199","16,806","15,971","14,193","26,043","13,665"
2020년10월_남_연령구간인구수,"597,863","138,265","11,925","22,935","14,692","14,817","21,512","10,367","9,814","14,510","9,272","8,421","186,435","5,239","12,198","9,773","20,801","19,482","12,553","22,679","23,127","12,665","24,517","14,830","8,571","87,991","3,169","5,712","4,663","11,323","13,216","5,780","10,238","8,651","19,393","5,846","185,172","9,330","7,560","18,874","10,861","19,824","17,846","14,199","16,806","15,971","14,193","26,043","13,665"
2020년10월_남_0~9세,"50,698","9,595",725,"1,613","1,300","1,008","1,976",457,601,801,750,364,"16,959",475,579,457,"1,657","1,231",738,"2,549","3,753",684,"3,040",906,890,"4,888",125,222,192,762,"1,059",229,474,594,"1,089",142,"19,256",605,499,"1,548",747,"2,370","1,893","1,349","1,351","1,868","2,301","3,000","1,725"
2020년10월_남_10~19세,"61,629","15,130",990,"2,280","1,891","1,647","3,626",640,959,"1,483","1,050",564,"17,503",330,858,825,"1,891","1,707","1,069","2,643","2,239",931,"2,865","1,192",953,"7,142",165,255,286,"1,079","1,543",389,751,"1,014","1,406",254,"21,854","1,011",811,"2,304","1,185","1,833","2,594","1,126","2,292","2,090","1,663","3,422","1,523"
2020년10월_남_20~29세,"98,355","24,197","1,876","6,291","2,218","2,268","3,240","1,409","1,539","2,301","1,556","1,499","28,458",760,"1,911","1,464","3,421","3,101","2,077","3,210","2,543","2,514","3,548","2,834","1,075","14,952",503,"1,055",612,"1,613","2,133",755,"1,724","1,995","3,802",760,"30,748","1,757","1,246","3,644","2,011","3,364","2,553","3,222","3,484","2,459","1,687","3,836","1,485"
2020년10월_남_30~39세,"93,138","17,101","1,573","3,099","1,704","1,909","2,159","1,376","1,416","1,795",990,"1,080","30,610",933,"2,055","1,431","3,033","2,958","1,780","3,340","4,593","2,421","3,846","3,057","1,163","13,304",486,940,636,"1,382","1,703",663,"1,638","1,169","3,914",773,"32,123","1,289","1,057","3,032","1,687","3,838","2,683","3,816","2,333","2,468","2,846","4,545","2,529"
2020년10월_남_40~49세,"102,371","22,555","1,896","3,273","2,608","2,489","4,282","1,623","1,537","2,279","1,352","1,216","31,934",770,"1,979","1,627","3,161","3,225","1,948","4,048","4,408","1,940","4,373","2,792","1,663","14,130",500,843,722,"1,913","2,181",911,"1,599","1,296","3,270",895,"33,752","1,488","1,228","3,413","1,750","3,818","3,442","2,176","2,898","2,867","2,757","5,220","2,695"
2020년10월_남_50~59세,"98,313","24,722","2,221","3,414","2,636","2,713","3,929","2,012","1,796","2,758","1,774","1,469","30,738",911,"2,169","1,703","3,751","3,411","2,421","3,729","2,865","2,115","3,768","2,464","1,431","15,579",613,"1,041",912,"2,041","2,539","1,144","1,848","1,324","2,869","1,248","27,274","1,641","1,334","2,846","1,819","2,400","2,823","1,590","2,781","2,583","1,837","3,753","1,867"
2020년10월_남_60~69세,"58,642","15,021","1,633","1,872","1,413","1,580","1,469","1,720","1,216","1,827","1,066","1,225","19,450",630,"1,589","1,366","2,509","2,419","1,604","2,005","1,806","1,391","2,142","1,095",894,"10,786",458,827,698,"1,488","1,298",969,"1,295",804,"1,924","1,025","13,385",999,888,"1,375","1,089","1,431","1,222",589,"1,162","1,168",769,"1,534","1,159"
2020년10월_남_70~79세,"25,106","6,945",740,748,646,849,562,818,538,894,455,695,"7,937",310,750,667,"1,018","1,090",681,818,695,503,697,333,375,"5,272",232,384,435,772,549,523,687,323,837,530,"4,952",422,375,530,409,572,419,225,336,351,247,551,515
2020년10월_남_80~89세,"8,626","2,678",244,298,249,324,248,288,186,327,245,269,"2,558",109,268,209,328,307,215,302,204,149,216,141,110,"1,739",74,123,150,251,190,178,204,121,259,189,"1,651",106,111,169,148,177,197,93,156,105,78,161,150
2020년10월_남_90~99세,903,300,25,43,24,29,21,18,24,45,33,38,261,9,36,23,28,29,18,35,18,15,19,14,17,174,9,19,13,20,19,17,16,11,21,29,168,10,10,13,15,20,17,12,13,12,8,21,17
2020년10월_남_100세 이상,82,21,2,4,3,1,0,6,2,0,1,2,27,2,4,1,4,4,2,0,3,2,3,2,0,25,4,3,7,2,2,2,2,0,2,1,9,2,1,0,1,1,3,1,0,0,0,0,0
2020년10월_여_총인구수,"589,775","136,215","11,757","20,412","15,153","15,377","21,484","9,938","9,918","14,370","9,912","7,894","182,879","5,246","11,463","9,659","20,236","18,799","12,348","23,213","23,311","12,198","25,264","12,779","8,363","86,692","2,825","5,017","4,433","11,998","13,653","5,593","10,352","8,674","19,031","5,116","183,989","9,195","7,657","17,550","11,197","19,322","18,311","12,694","16,170","15,777","14,200","27,299","14,617"
2020년10월_여_연령구간인구수,"589,775","136,215","11,757","20,412","15,153","15,377","21,484","9,938","9,918","14,370","9,912","7,894","182,879","5,246","11,463","9,659","20,236","18,799","12,348","23,213","23,311","12,198","25,264","12,779","8,363","86,692","2,825","5,017","4,433","11,998","13,653","5,593","10,352","8,674","19,031","5,116","183,989","9,195","7,657","17,550","11,197","19,322","18,311","12,694","16,170","15,777","14,200","27,299","14,617"
2020년10월_여_0~9세,"47,630","9,008",679,"1,540","1,250","1,022","1,746",407,561,752,710,341,"15,968",431,545,519,"1,530","1,249",731,"2,445","3,422",639,"2,778",824,855,"4,712",119,208,158,780,973,212,445,616,"1,066",135,"17,942",600,443,"1,412",642,"2,195","1,799","1,309","1,330","1,711","2,099","2,719","1,683"
2020년10월_여_10~19세,"57,440","13,822",904,"2,002","1,661","1,553","3,406",597,808,"1,349","1,036",506,"16,103",292,765,745,"1,718","1,514","1,018","2,382","2,250",809,"2,592","1,128",890,"6,832",150,242,293,"1,130","1,516",340,711,833,"1,384",233,"20,683",950,726,"2,197","1,111","1,720","2,380","1,051","2,060","2,020","1,579","3,458","1,431"
2020년10월_여_20~29세,"88,213","19,919","1,551","3,927","1,929","2,076","3,014","1,316","1,496","2,069","1,446","1,095","26,163",737,"1,664","1,292","2,947","2,778","1,880","3,068","2,582","2,483","3,280","2,481",971,"13,768",421,864,526,"1,568","1,999",600,"1,504","1,656","3,882",748,"28,363","1,409","1,258","2,856","1,759","3,138","2,406","2,496","2,957","2,102","1,734","4,635","1,613"
2020년10월_여_30~39세,"86,469","15,746","1,389","2,736","1,791","1,814","2,326","1,089","1,288","1,491","1,066",756,"28,040",798,"1,525","1,187","2,764","2,400","1,530","3,393","4,763","2,041","4,224","2,284","1,131","11,352",417,729,464,"1,315","1,782",551,"1,291","1,076","3,190",537,"31,331","1,148",904,"2,507","1,520","3,756","2,870","3,026","2,169","2,599","3,011","5,078","2,743"
2020년10월_여_40~49세,"100,941","23,062","1,818","3,296","2,851","2,602","4,832","1,345","1,524","2,236","1,596",962,"29,774",715,"1,718","1,480","3,031","2,865","1,827","4,086","3,871","1,795","4,623","2,186","1,577","13,246",366,616,599,"1,977","2,370",747,"1,463","1,464","3,035",609,"34,859","1,593","1,233","3,432","2,025","3,452","3,771","2,083","3,257","3,035","2,714","5,580","2,684"
2020년10월_여_50~59세,"98,441","24,685","2,203","3,389","2,672","2,767","3,571","1,983","1,891","2,765","2,062","1,382","31,632",981,"2,133","1,754","3,862","3,415","2,455","3,940","3,139","2,127","4,235","2,173","1,418","15,048",484,911,844,"2,118","2,609",998,"1,899","1,406","2,850",929,"27,076","1,670","1,460","2,723","1,974","2,358","2,893","1,539","2,581","2,575","1,816","3,387","2,100"
2020년10월_여_60~69세,"60,009","15,373","1,668","1,841","1,582","1,775","1,268","1,752","1,274","1,870",955,"1,388","19,919",699,"1,757","1,450","2,455","2,546","1,630","2,107","1,891","1,345","2,215",945,879,"11,396",438,763,802,"1,626","1,271","1,060","1,588",882,"2,011",955,"13,321","1,070",877,"1,326","1,214","1,543","1,177",602,974,992,751,"1,410","1,385"
2020년10월_여_70~79세,"31,260","8,818",950,989,838,"1,124",783,951,668,"1,092",565,858,"9,446",366,877,807,"1,166","1,314",756,"1,091",862,587,803,423,394,"6,616",278,443,509,991,668,693,957,465,990,622,"6,380",475,471,635,579,722,627,373,472,470,292,644,620
2020년10월_여_80~89세,"16,098","4,770",493,588,477,540,448,396,336,625,395,472,"4,875",177,409,348,614,610,447,595,467,311,417,266,214,"3,105",134,203,194,413,397,324,424,230,513,273,"3,348",224,231,395,318,358,325,181,303,222,174,317,300
2020년10월_여_90~99세,"3,040",944,96,97,96,99,89,87,68,115,80,117,892,41,63,65,137,101,69,104,62,60,91,66,33,548,15,35,38,70,65,59,65,45,93,63,656,52,49,63,52,78,61,32,66,49,28,71,55
2020년10월_여_100세 이상,234,68,6,7,6,5,1,15,4,6,1,17,67,9,7,12,12,7,5,2,2,1,6,3,1,69,3,3,6,10,3,9,5,1,17,12,30,4,5,4,3,2,2,2,1,2,2,0,3
2020년11월_계_총인구수,"1,187,153","274,148","23,646","43,305","29,837","30,101","42,897","20,310","19,689","28,877","19,153","16,333","369,150","10,469","23,626","19,421","41,064","38,283","24,816","45,906","46,529","24,876","49,666","27,551","16,943","174,709","5,987","10,721","9,130","23,319","26,859","11,336","20,518","17,301","38,606","10,932","369,146","18,456","15,172","36,345","22,047","39,197","36,063","26,816","32,931","31,753","28,353","53,312","28,701"
2020년11월_계_연령구간인구수,"1,187,153","274,148","23,646","43,305","29,837","30,101","42,897","20,310","19,689","28,877","19,153","16,333","369,150","10,469","23,626","19,421","41,064","38,283","24,816","45,906","46,529","24,876","49,666","27,551","16,943","174,709","5,987","10,721","9,130","23,319","26,859","11,336","20,518","17,301","38,606","10,932","369,146","18,456","15,172","36,345","22,047","39,197","36,063","26,816","32,931","31,753","28,353","53,312","28,701"
2020년11월_계_0~9세,"97,684","18,473","1,390","3,154","2,538","1,994","3,692",865,"1,158","1,540","1,448",694,"32,721",902,"1,118",962,"3,190","2,475","1,452","4,967","7,160","1,313","5,748","1,701","1,733","9,497",233,423,341,"1,528","2,016",426,901,"1,194","2,161",274,"36,993","1,178",927,"2,924","1,376","4,562","3,675","2,645","2,663","3,570","4,395","5,649","3,429"
2020년11월_계_10~19세,"118,729","28,804","1,878","4,248","3,547","3,180","7,001","1,224","1,747","2,828","2,076","1,075","33,554",615,"1,612","1,565","3,591","3,201","2,072","5,015","4,523","1,736","5,478","2,303","1,843","13,925",317,500,587,"2,196","3,049",720,"1,447","1,835","2,796",478,"42,446","1,950","1,526","4,482","2,293","3,571","4,939","2,173","4,331","4,106","3,231","6,877","2,967"
2020년11월_계_20~29세,"186,689","44,125","3,420","10,186","4,155","4,362","6,257","2,715","3,041","4,377","2,996","2,616","54,549","1,488","3,569","2,750","6,379","5,868","3,938","6,268","5,125","5,021","6,790","5,304","2,049","28,837",914,"1,902","1,163","3,204","4,126","1,359","3,227","3,657","7,773","1,512","59,178","3,169","2,501","6,498","3,765","6,524","4,963","5,688","6,459","4,578","3,413","8,483","3,137"
2020년11월_계_30~39세,"179,021","32,740","2,968","5,838","3,488","3,664","4,463","2,488","2,674","3,273","2,045","1,839","58,447","1,738","3,566","2,618","5,799","5,331","3,273","6,719","9,316","4,476","8,013","5,300","2,298","24,645",907,"1,675","1,100","2,673","3,476","1,208","2,921","2,232","7,143","1,310","63,189","2,405","1,958","5,486","3,215","7,539","5,524","6,792","4,472","5,051","5,820","9,561","5,366"
2020년11월_계_40~49세,"203,131","45,467","3,696","6,554","5,452","5,090","9,057","2,945","3,050","4,520","2,937","2,166","61,712","1,484","3,717","3,097","6,166","6,109","3,755","8,130","8,335","3,716","9,013","4,977","3,213","27,325",856,"1,451","1,310","3,895","4,559","1,661","3,036","2,756","6,307","1,494","68,627","3,040","2,456","6,827","3,758","7,274","7,202","4,285","6,148","5,893","5,471","10,817","5,456"
2020년11월_계_50~59세,"196,733","49,334","4,423","6,787","5,311","5,455","7,511","3,992","3,680","5,498","3,833","2,844","62,321","1,883","4,278","3,459","7,602","6,831","4,856","7,679","5,996","4,245","7,974","4,648","2,870","30,581","1,104","1,954","1,753","4,158","5,144","2,139","3,714","2,726","5,726","2,163","54,497","3,329","2,768","5,592","3,779","4,782","5,708","3,113","5,367","5,169","3,660","7,186","4,044"
2020년11월_계_60~69세,"119,555","30,598","3,316","3,759","3,009","3,377","2,765","3,485","2,514","3,729","2,028","2,616","39,675","1,327","3,353","2,821","5,014","4,987","3,270","4,150","3,743","2,750","4,398","2,063","1,799","22,333",904,"1,601","1,512","3,129","2,595","2,024","2,904","1,708","3,970","1,986","26,949","2,081","1,770","2,717","2,331","3,003","2,406","1,198","2,150","2,178","1,533","2,973","2,609"
2020년11월_계_70~79세,"56,498","15,779","1,684","1,738","1,486","1,982","1,345","1,774","1,200","1,985","1,022","1,563","17,453",682,"1,622","1,486","2,191","2,416","1,446","1,930","1,568","1,087","1,499",760,766,"11,875",506,824,950,"1,770","1,214","1,209","1,643",786,"1,824","1,149","11,391",903,856,"1,167",995,"1,300","1,038",600,809,818,543,"1,207","1,155"
2020년11월_계_80~89세,"24,829","7,478",743,888,716,864,698,690,525,957,648,749,"7,468",289,680,561,951,929,658,902,675,458,634,411,320,"4,869",213,329,350,666,588,506,633,350,773,461,"5,014",333,342,571,465,543,523,274,451,328,252,469,463
2020년11월_계_90~99세,"3,969","1,262",120,142,126,128,107,111,94,164,118,152,"1,155",50,99,89,164,125,89,144,83,71,111,79,51,728,26,56,51,87,87,73,84,56,115,93,824,62,62,77,67,96,80,45,80,60,33,90,72
2020년11월_계_100세 이상,315,88,8,11,9,5,1,21,6,6,2,19,95,11,12,13,17,11,7,2,5,3,8,5,1,94,7,6,13,13,5,11,8,1,18,12,38,6,6,4,3,3,5,3,1,2,2,0,3
2020년11월_남_총인구수,"597,612","138,079","11,912","22,902","14,700","14,774","21,452","10,375","9,782","14,509","9,249","8,424","186,359","5,235","12,190","9,762","20,809","19,469","12,520","22,715","23,154","12,685","24,436","14,799","8,585","88,067","3,172","5,712","4,686","11,330","13,212","5,763","10,205","8,653","19,499","5,835","185,107","9,283","7,545","18,813","10,844","19,840","17,780","14,158","16,792","15,984","14,167","26,039","13,862"
2020년11월_남_연령구간인구수,"597,612","138,079","11,912","22,902","14,700","14,774","21,452","10,375","9,782","14,509","9,249","8,424","186,359","5,235","12,190","9,762","20,809","19,469","12,520","22,715","23,154","12,685","24,436","14,799","8,585","88,067","3,172","5,712","4,686","11,330","13,212","5,763","10,205","8,653","19,499","5,835","185,107","9,283","7,545","18,813","10,844","19,840","17,780","14,158","16,792","15,984","14,167","26,039","13,862"
2020년11월_남_0~9세,"50,392","9,533",716,"1,615","1,300",990,"1,958",454,599,794,748,359,"16,896",474,579,450,"1,662","1,231",727,"2,536","3,755",687,"3,011",896,888,"4,829",121,222,187,756,"1,042",219,465,586,"1,088",143,"19,134",592,492,"1,536",740,"2,365","1,883","1,348","1,341","1,860","2,291","2,963","1,723"
2020년11월_남_10~19세,"61,418","15,041",986,"2,266","1,892","1,633","3,601",633,950,"1,479","1,038",563,"17,429",328,848,821,"1,876","1,698","1,061","2,640","2,253",929,"2,855","1,171",949,"7,121",167,254,293,"1,069","1,542",386,746,"1,000","1,410",254,"21,827",999,810,"2,298","1,178","1,851","2,581","1,120","2,289","2,095","1,661","3,414","1,531"
2020년11월_남_20~29세,"98,358","24,173","1,876","6,248","2,225","2,271","3,247","1,404","1,539","2,304","1,550","1,509","28,433",756,"1,910","1,455","3,436","3,106","2,070","3,220","2,529","2,521","3,516","2,831","1,083","15,020",504,"1,046",619,"1,630","2,133",754,"1,727","2,003","3,848",756,"30,732","1,760","1,250","3,625","2,005","3,360","2,546","3,199","3,486","2,468","1,681","3,842","1,510"
2020년11월_남_30~39세,"92,869","17,053","1,571","3,109","1,693","1,887","2,150","1,393","1,395","1,790",982,"1,083","30,507",933,"2,051","1,434","3,026","2,938","1,762","3,337","4,574","2,425","3,820","3,040","1,167","13,329",488,947,642,"1,371","1,699",667,"1,632","1,171","3,939",773,"31,980","1,268","1,063","3,000","1,690","3,806","2,665","3,795","2,315","2,462","2,822","4,524","2,570"
2020년11월_남_40~49세,"102,354","22,497","1,890","3,263","2,609","2,491","4,250","1,615","1,528","2,293","1,346","1,212","31,951",771,"1,997","1,624","3,156","3,228","1,937","4,050","4,432","1,927","4,383","2,791","1,655","14,131",499,836,717,"1,924","2,181",915,"1,591","1,296","3,275",897,"33,775","1,461","1,225","3,414","1,746","3,816","3,431","2,191","2,905","2,863","2,766","5,222","2,735"
2020년11월_남_50~59세,"98,253","24,696","2,222","3,417","2,627","2,709","3,937","2,018","1,792","2,733","1,777","1,464","30,711",911,"2,151","1,701","3,738","3,414","2,417","3,741","2,856","2,125","3,747","2,475","1,435","15,542",614,"1,041",915,"2,033","2,531","1,133","1,832","1,324","2,882","1,237","27,304","1,653","1,315","2,839","1,806","2,414","2,814","1,576","2,775","2,591","1,838","3,781","1,902"
2020년11월_남_60~69세,"59,114","15,114","1,639","1,889","1,430","1,584","1,480","1,715","1,232","1,851","1,067","1,227","19,598",631,"1,596","1,366","2,527","2,418","1,623","2,029","1,824","1,404","2,166","1,103",911,"10,873",460,836,701,"1,499","1,321",967,"1,305",819,"1,937","1,028","13,529","1,006",889,"1,382","1,106","1,450","1,227",593,"1,178","1,179",776,"1,550","1,193"
2020년11월_남_70~79세,"25,184","6,954",743,745,648,855,561,825,534,891,454,698,"7,977",311,752,677,"1,027","1,092",686,821,703,499,701,335,373,"5,264",230,381,439,775,547,526,680,320,837,529,"4,989",425,379,531,413,578,415,229,334,350,248,562,525
2020년11월_남_80~89세,"8,674","2,683",240,301,248,323,248,292,186,327,248,270,"2,572",109,268,210,329,314,217,305,206,151,214,142,107,"1,754",76,125,153,252,194,178,208,122,259,187,"1,665",107,112,176,145,179,198,94,156,105,77,160,156
2020년11월_남_90~99세,913,314,27,45,25,30,20,20,25,47,38,37,258,9,34,23,28,26,18,36,19,15,20,13,17,178,9,21,13,19,20,16,16,12,22,30,163,10,9,12,14,20,17,12,13,11,7,21,17
2020년11월_남_100세 이상,83,21,2,4,3,1,0,6,2,0,1,2,27,2,4,1,4,4,2,0,3,2,3,2,0,26,4,3,7,2,2,2,3,0,2,1,9,2,1,0,1,1,3,1,0,0,0,0,0
2020년11월_여_총인구수,"589,541","136,069","11,734","20,403","15,137","15,327","21,445","9,935","9,907","14,368","9,904","7,909","182,791","5,234","11,436","9,659","20,255","18,814","12,296","23,191","23,375","12,191","25,230","12,752","8,358","86,642","2,815","5,009","4,444","11,989","13,647","5,573","10,313","8,648","19,107","5,097","184,039","9,173","7,627","17,532","11,203","19,357","18,283","12,658","16,139","15,769","14,186","27,273","14,839"
2020년11월_여_연령구간인구수,"589,541","136,069","11,734","20,403","15,137","15,327","21,445","9,935","9,907","14,368","9,904","7,909","182,791","5,234","11,436","9,659","20,255","18,814","12,296","23,191","23,375","12,191","25,230","12,752","8,358","86,642","2,815","5,009","4,444","11,989","13,647","5,573","10,313","8,648","19,107","5,097","184,039","9,173","7,627","17,532","11,203","19,357","18,283","12,658","16,139","15,769","14,186","27,273","14,839"
2020년11월_여_0~9세,"47,292","8,940",674,"1,539","1,238","1,004","1,734",411,559,746,700,335,"15,825",428,539,512,"1,528","1,244",725,"2,431","3,405",626,"2,737",805,845,"4,668",112,201,154,772,974,207,436,608,"1,073",131,"17,859",586,435,"1,388",636,"2,197","1,792","1,297","1,322","1,710","2,104","2,686","1,706"
