카테고리,경상북도,경상북도 포항시,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 영천시,경상북도 상주시,경상북도 문경시,경상북도 경산시,경상북도 군위군,경상북도 의성군,경상북도 청송군,경상북도 영양군,경상북도 영덕군,경상북도 청도군,경상북도 고령군,경상북도 성주군,경상북도 칠곡군,경상북도 예천군,경상북도 봉화군,경상북도 울진군,경상북도 울릉군
2020년04월_계_40~49세,"388,395","78,041","36,087","41,954","37,466","19,493","22,554","73,596","14,189","12,938","11,860","8,864","41,726","2,257","4,810","2,468","1,806","4,025","4,581","3,997","4,869","20,701","7,083","3,341","6,395","1,335"
2020년04월_계_50~59세,"463,014","91,371","42,209","49,162","46,902","24,028","26,750","69,302","18,328","18,356","17,231","12,127","44,682","4,411","8,967","4,829","3,028","6,335","7,545","6,056","8,722","19,361","8,113","5,937","8,727","1,906"
2020년04월_계_60~69세,"393,035","75,301","35,366","39,935","39,596","21,175","24,686","37,038","17,833","17,982","17,797","12,960","33,464","5,171","11,450","5,342","3,326","7,200","9,374","6,065","8,935","13,051","9,071","6,587","7,873","1,758"
2020년04월_계_70~79세,"239,231","35,998","16,769","19,229","24,110","13,403","16,716","15,669","11,919","12,298","12,713","9,244","18,966","4,046","9,056","4,039","2,722","6,014","6,525","4,100","5,726","7,547","6,901","4,783","5,721","1,015"
2020년04월_계_80~89세,"132,258","14,900","6,518","8,382","12,732","7,953","9,447","7,861","6,707","6,828","8,255","5,313","8,982","2,579","6,038","2,425","1,702","3,685","4,208","2,630","3,419","4,292","4,866","3,164","3,773",499
2020년04월_계_90~99세,"17,921","2,077",868,"1,209","1,653","1,114","1,408","1,133",964,748,"1,225",776,"1,011",310,776,307,230,481,568,311,450,604,634,472,596,73
2020년04월_계_100세 이상,954,103,51,52,91,49,64,47,57,42,61,58,68,14,43,21,26,25,19,7,25,42,35,27,19,11
2020년04월_남_총인구수,"1,334,981","255,341","119,825","135,516","127,374","70,365","78,720","214,528","51,767","51,771","48,383","34,989","132,633","12,018","25,606","12,636","8,317","17,498","20,937","16,308","22,565","60,414","27,302","16,050","24,410","5,049"
2020년04월_남_연령구간인구수,"1,334,981","255,341","119,825","135,516","127,374","70,365","78,720","214,528","51,767","51,771","48,383","34,989","132,633","12,018","25,606","12,636","8,317","17,498","20,937","16,308","22,565","60,414","27,302","16,050","24,410","5,049"
2020년04월_남_0~9세,"101,297","21,354","9,483","11,871","8,537","5,554","5,794","22,140","3,328","2,968","2,778","2,137","10,866",391,"1,047",528,401,880,811,758,995,"5,178","2,358",774,"1,495",225
2020년04월_남_10~19세,"121,827","25,080","11,417","13,663","11,254","6,397","7,314","24,097","4,807","3,657","4,170","3,178","12,105",548,"1,267",678,512,"1,115","1,205","1,144","1,370","6,188","2,364","1,032","2,107",238
2020년04월_남_20~29세,"162,635","32,755","15,665","17,090","15,515","8,358","9,133","31,598","5,808","6,189","4,905","3,429","19,722",973,"1,915","1,080",668,"1,493","1,750","1,518","2,151","6,991","2,316","1,224","2,642",502
2020년04월_남_30~39세,"159,943","32,208","15,068","17,140","13,864","8,253","8,145","35,709","4,753","5,257","4,210","3,201","18,223",795,"1,886","1,047",583,"1,341","1,585","1,351","1,869","8,757","2,831","1,123","2,408",544
2020년04월_남_40~49세,"202,841","39,179","18,618","20,561","19,605","10,279","11,747","37,133","7,349","7,086","6,310","4,753","21,310","1,340","2,821","1,415","1,073","2,254","2,560","2,250","2,933","11,206","3,903","1,967","3,536",832
2020년04월_남_50~59세,"239,068","45,816","21,858","23,958","24,207","12,522","13,631","35,445","9,303","9,746","9,040","6,236","22,492","2,478","4,855","2,526","1,639","3,329","3,948","3,370","4,770","10,548","4,236","3,162","4,683","1,086"
2020년04월_남_60~69세,"194,473","36,995","17,524","19,471","19,435","10,360","11,955","18,922","8,559","8,968","8,658","6,235","16,323","2,692","5,710","2,674","1,646","3,422","4,699","3,165","4,635","6,768","4,453","3,418","3,846",935
2020년04월_남_70~79세,"105,727","16,743","7,952","8,791","10,624","5,783","7,436","6,846","5,298","5,452","5,437","3,986","8,280","1,852","3,934","1,759","1,177","2,397","2,953","1,804","2,617","3,223","3,072","2,133","2,456",465
2020년04월_남_80~89세,"43,262","4,805","2,083","2,722","3,982","2,619","3,228","2,419","2,342","2,247","2,627","1,663","3,080",885,"1,990",860,557,"1,164","1,306",871,"1,112","1,411","1,646","1,103","1,147",198
2020년04월_남_90~99세,"3,703",378,141,237,329,230,322,213,206,188,238,156,220,63,173,64,55,96,119,73,108,137,119,109,88,19
2020년04월_남_100세 이상,205,28,16,12,22,10,15,6,14,13,10,15,12,1,8,5,6,7,1,4,5,7,4,5,2,5
2020년04월_여_총인구수,"1,316,073","249,868","112,795","137,073","126,851","70,053","80,315","203,677","52,651","50,057","50,261","36,393","130,742","11,516","26,630","12,655","8,527","19,347","21,747","15,602","21,062","55,366","28,270","15,839","24,424","4,220"
2020년04월_여_연령구간인구수,"1,316,073","249,868","112,795","137,073","126,851","70,053","80,315","203,677","52,651","50,057","50,261","36,393","130,742","11,516","26,630","12,655","8,527","19,347","21,747","15,602","21,062","55,366","28,270","15,839","24,424","4,220"
2020년04월_여_0~9세,"95,168","19,853","8,816","11,037","8,160","5,196","5,198","20,722","3,110","2,873","2,593","1,956","10,443",333,949,486,372,887,772,732,975,"4,877","2,319",705,"1,454",203
2020년04월_여_10~19세,"109,207","22,516","10,204","12,312","10,245","5,594","6,626","21,929","4,369","3,143","3,681","2,696","11,076",458,"1,146",586,476,"1,035","1,165",988,"1,044","5,496","2,042",884,"1,767",245
2020년04월_여_20~29세,"125,779","24,620","11,127","13,493","11,865","6,495","7,571","25,856","4,116","4,227","3,593","2,676","16,198",624,"1,370",730,497,"1,076","1,192","1,154","1,530","5,507","1,800",896,"1,847",339
2020년04월_여_30~39세,"140,390","29,032","12,972","16,060","12,235","7,356","7,629","31,508","4,130","4,322","3,572","2,767","15,843",624,"1,516",725,495,"1,253","1,384","1,099","1,547","7,188","2,839",940,"2,010",376
2020년04월_여_40~49세,"185,554","38,862","17,469","21,393","17,861","9,214","10,807","36,463","6,840","5,852","5,550","4,111","20,416",917,"1,989","1,053",733,"1,771","2,021","1,747","1,936","9,495","3,180","1,374","2,859",503
2020년04월_여_50~59세,"223,946","45,555","20,351","25,204","22,695","11,506","13,119","33,857","9,025","8,610","8,191","5,891","22,190","1,933","4,112","2,303","1,389","3,006","3,597","2,686","3,952","8,813","3,877","2,775","4,044",820
2020년04월_여_60~69세,"198,562","38,306","17,842","20,464","20,161","10,815","12,731","18,116","9,274","9,014","9,139","6,725","17,141","2,479","5,740","2,668","1,680","3,778","4,675","2,900","4,300","6,283","4,618","3,169","4,027",823
2020년04월_여_70~79세,"133,504","19,255","8,817","10,438","13,486","7,620","9,280","8,823","6,621","6,846","7,276","5,258","10,686","2,194","5,122","2,280","1,545","3,617","3,572","2,296","3,109","4,324","3,829","2,650","3,265",550
2020년04월_여_80~89세,"88,996","10,095","4,435","5,660","8,750","5,334","6,219","5,442","4,365","4,581","5,628","3,650","5,902","1,694","4,048","1,565","1,145","2,521","2,902","1,759","2,307","2,881","3,220","2,061","2,626",301
2020년04월_여_90~99세,"14,218","1,699",727,972,"1,324",884,"1,086",920,758,560,987,620,791,247,603,243,175,385,449,238,342,467,515,363,508,54
2020년04월_여_100세 이상,749,75,35,40,69,39,49,41,43,29,51,43,56,13,35,16,20,18,18,3,20,35,31,22,17,6
2020년05월_계_총인구수,"2,648,760","504,829","232,216","272,613","254,035","140,384","158,820","418,007","104,236","101,758","98,435","71,282","263,286","23,477","52,148","25,264","16,786","36,763","42,651","31,842","43,582","115,658","55,616","31,843","48,815","9,243"
2020년05월_계_연령구간인구수,"2,648,760","504,829","232,216","272,613","254,035","140,384","158,820","418,007","104,236","101,758","98,435","71,282","263,286","23,477","52,148","25,264","16,786","36,763","42,651","31,842","43,582","115,658","55,616","31,843","48,815","9,243"
2020년05월_계_0~9세,"195,734","41,051","18,179","22,872","16,693","10,713","10,948","42,691","6,395","5,832","5,363","4,074","21,228",721,"1,990","1,005",769,"1,761","1,576","1,481","1,959","9,983","4,660","1,465","2,956",420
2020년05월_계_10~19세,"229,926","47,402","21,544","25,858","21,346","11,967","13,865","45,828","9,127","6,743","7,792","5,832","23,076",991,"2,399","1,267",981,"2,134","2,355","2,117","2,388","11,665","4,412","1,904","3,845",490
2020년05월_계_20~29세,"287,508","57,136","26,659","30,477","27,272","14,824","16,620","57,351","9,864","10,388","8,445","6,066","35,998","1,589","3,271","1,789","1,158","2,546","2,942","2,629","3,642","12,413","4,127","2,116","4,494",828
2020년05월_계_30~39세,"299,401","61,152","27,935","33,217","26,070","15,573","15,721","67,115","8,854","9,562","7,739","5,930","33,881","1,411","3,365","1,769","1,065","2,565","2,948","2,428","3,389","15,851","5,640","2,045","4,406",922
2020년05월_계_40~49세,"387,360","77,843","35,978","41,865","37,319","19,465","22,486","73,480","14,129","12,866","11,799","8,851","41,658","2,232","4,776","2,465","1,792","4,014","4,558","3,993","4,861","20,653","7,094","3,319","6,376","1,331"
2020년05월_계_50~59세,"463,020","91,331","42,140","49,191","46,927","24,029","26,718","69,444","18,303","18,373","17,223","12,102","44,764","4,389","8,939","4,808","3,012","6,318","7,527","6,045","8,694","19,443","8,119","5,924","8,693","1,895"
2020년05월_계_60~69세,"394,228","75,646","35,492","40,154","39,667","21,239","24,743","37,244","17,840","17,996","17,804","12,974","33,552","5,174","11,470","5,364","3,331","7,219","9,394","6,100","8,985","13,130","9,092","6,603","7,905","1,756"
2020년05월_계_70~79세,"239,890","36,114","16,828","19,286","24,214","13,416","16,715","15,785","11,964","12,338","12,728","9,287","19,026","4,047","9,061","4,043","2,720","6,002","6,542","4,114","5,753","7,567","6,912","4,781","5,742","1,019"
2020년05월_계_80~89세,"132,711","14,968","6,540","8,428","12,770","7,989","9,521","7,885","6,728","6,863","8,252","5,331","9,019","2,591","6,056","2,430","1,701","3,690","4,208","2,625","3,432","4,300","4,886","3,188","3,782",496
2020년05월_계_90~99세,"18,026","2,084",870,"1,214","1,666","1,117","1,418","1,136",976,755,"1,231",778,"1,017",318,778,303,231,489,581,303,453,612,638,469,598,75
2020년05월_계_100세 이상,956,102,51,51,91,52,65,48,56,42,59,57,67,14,43,21,26,25,20,7,26,41,36,29,18,11
2020년05월_남_총인구수,"1,333,815","255,144","119,635","135,509","127,240","70,371","78,605","214,442","51,666","51,745","48,286","34,927","132,603","11,983","25,545","12,631","8,295","17,457","20,913","16,293","22,532","60,357","27,329","16,019","24,399","5,033"
2020년05월_남_연령구간인구수,"1,333,815","255,144","119,635","135,509","127,240","70,371","78,605","214,442","51,666","51,745","48,286","34,927","132,603","11,983","25,545","12,631","8,295","17,457","20,913","16,293","22,532","60,357","27,329","16,019","24,399","5,033"
2020년05월_남_0~9세,"100,944","21,277","9,420","11,857","8,530","5,534","5,769","22,054","3,306","2,956","2,778","2,124","10,841",388,"1,047",525,401,873,807,753,987,"5,151","2,360",762,"1,499",222
2020년05월_남_10~19세,"121,160","24,942","11,368","13,574","11,190","6,407","7,261","23,981","4,772","3,628","4,132","3,157","12,027",538,"1,262",676,510,"1,106","1,204","1,132","1,350","6,169","2,362","1,018","2,093",243
2020년05월_남_20~29세,"162,195","32,622","15,601","17,021","15,443","8,334","9,103","31,564","5,769","6,183","4,880","3,412","19,774",965,"1,894","1,080",667,"1,483","1,746","1,507","2,131","6,962","2,312","1,231","2,641",492
2020년05월_남_30~39세,"159,494","32,176","15,029","17,147","13,849","8,240","8,112","35,682","4,740","5,238","4,193","3,177","18,125",790,"1,870","1,044",570,"1,320","1,580","1,344","1,856","8,707","2,820","1,111","2,402",548
2020년05월_남_40~49세,"202,378","39,108","18,564","20,544","19,503","10,286","11,714","37,086","7,314","7,051","6,281","4,751","21,311","1,324","2,815","1,418","1,068","2,253","2,540","2,250","2,918","11,185","3,904","1,956","3,514",828
2020년05월_남_50~59세,"239,096","45,808","21,852","23,956","24,214","12,520","13,624","35,504","9,310","9,768","9,034","6,219","22,514","2,470","4,837","2,520","1,636","3,320","3,930","3,364","4,764","10,578","4,250","3,162","4,669","1,081"
2020년05월_남_60~69세,"195,058","37,162","17,574","19,588","19,472","10,392","11,979","19,021","8,553","8,985","8,673","6,237","16,365","2,694","5,711","2,681","1,649","3,441","4,704","3,191","4,651","6,801","4,469","3,426","3,869",932
2020년05월_남_70~79세,"106,122","16,815","7,984","8,831","10,675","5,783","7,448","6,894","5,333","5,472","5,448","4,004","8,310","1,860","3,934","1,760","1,180","2,392","2,968","1,811","2,649","3,250","3,074","2,124","2,473",465
2020년05월_남_80~89세,"43,462","4,830","2,088","2,742","4,015","2,636","3,257","2,436","2,347","2,260","2,623","1,675","3,105",887,"1,992",857,552,"1,168","1,312",866,"1,113","1,409","1,658","1,117","1,150",197
2020년05월_남_90~99세,"3,701",377,140,237,327,229,322,213,209,191,234,156,220,66,175,65,56,94,121,71,107,138,116,107,87,20
2020년05월_남_100세 이상,205,27,15,12,22,10,16,7,13,13,10,15,11,1,8,5,6,7,1,4,6,7,4,5,2,5
2020년05월_여_총인구수,"1,314,945","249,685","112,581","137,104","126,795","70,013","80,215","203,565","52,570","50,013","50,149","36,355","130,683","11,494","26,603","12,633","8,491","19,306","21,738","15,549","21,050","55,301","28,287","15,824","24,416","4,210"
2020년05월_여_연령구간인구수,"1,314,945","249,685","112,581","137,104","126,795","70,013","80,215","203,565","52,570","50,013","50,149","36,355","130,683","11,494","26,603","12,633","8,491","19,306","21,738","15,549","21,050","55,301","28,287","15,824","24,416","4,210"
2020년05월_여_0~9세,"94,790","19,774","8,759","11,015","8,163","5,179","5,179","20,637","3,089","2,876","2,585","1,950","10,387",333,943,480,368,888,769,728,972,"4,832","2,300",703,"1,457",198
2020년05월_여_10~19세,"108,766","22,460","10,176","12,284","10,156","5,560","6,604","21,847","4,355","3,115","3,660","2,675","11,049",453,"1,137",591,471,"1,028","1,151",985,"1,038","5,496","2,050",886,"1,752",247
2020년05월_여_20~29세,"125,313","24,514","11,058","13,456","11,829","6,490","7,517","25,787","4,095","4,205","3,565","2,654","16,224",624,"1,377",709,491,"1,063","1,196","1,122","1,511","5,451","1,815",885,"1,853",336
2020년05월_여_30~39세,"139,907","28,976","12,906","16,070","12,221","7,333","7,609","31,433","4,114","4,324","3,546","2,753","15,756",621,"1,495",725,495,"1,245","1,368","1,084","1,533","7,144","2,820",934,"2,004",374
2020년05월_여_40~49세,"184,982","38,735","17,414","21,321","17,816","9,179","10,772","36,394","6,815","5,815","5,518","4,100","20,347",908,"1,961","1,047",724,"1,761","2,018","1,743","1,943","9,468","3,190","1,363","2,862",503
2020년05월_여_50~59세,"223,924","45,523","20,288","25,235","22,713","11,509","13,094","33,940","8,993","8,605","8,189","5,883","22,250","1,919","4,102","2,288","1,376","2,998","3,597","2,681","3,930","8,865","3,869","2,762","4,024",814
2020년05월_여_60~69세,"199,170","38,484","17,918","20,566","20,195","10,847","12,764","18,223","9,287","9,011","9,131","6,737","17,187","2,480","5,759","2,683","1,682","3,778","4,690","2,909","4,334","6,329","4,623","3,177","4,036",824
2020년05월_여_70~79세,"133,768","19,299","8,844","10,455","13,539","7,633","9,267","8,891","6,631","6,866","7,280","5,283","10,716","2,187","5,127","2,283","1,540","3,610","3,574","2,303","3,104","4,317","3,838","2,657","3,269",554
2020년05월_여_80~89세,"89,249","10,138","4,452","5,686","8,755","5,353","6,264","5,449","4,381","4,603","5,629","3,656","5,914","1,704","4,064","1,573","1,149","2,522","2,896","1,759","2,319","2,891","3,228","2,071","2,632",299
2020년05월_여_90~99세,"14,325","1,707",730,977,"1,339",888,"1,096",923,767,564,997,622,797,252,603,238,175,395,460,232,346,474,522,362,511,55
2020년05월_여_100세 이상,751,75,36,39,69,42,49,41,43,29,49,42,56,13,35,16,20,18,19,3,20,34,32,24,16,6
2020년06월_계_총인구수,"2,646,493","504,461","231,837","272,624","253,758","140,651","158,526","417,480","104,003","101,601","98,201","71,683","263,034","23,451","52,142","25,228","16,748","36,721","42,553","31,764","43,488","115,345","55,750","31,823","48,843","9,239"
2020년06월_계_연령구간인구수,"2,646,493","504,461","231,837","272,624","253,758","140,651","158,526","417,480","104,003","101,601","98,201","71,683","263,034","23,451","52,142","25,228","16,748","36,721","42,553","31,764","43,488","115,345","55,750","31,823","48,843","9,239"
2020년06월_계_0~9세,"194,959","40,861","18,055","22,806","16,591","10,685","10,880","42,546","6,354","5,818","5,357","4,099","21,095",721,"1,993","1,007",767,"1,762","1,563","1,472","1,945","9,916","4,687","1,459","2,962",419
2020년06월_계_10~19세,"229,448","47,309","21,518","25,791","21,315","12,155","13,826","45,666","9,073","6,713","7,769","5,828","22,970",985,"2,388","1,264",961,"2,122","2,333","2,118","2,364","11,620","4,422","1,899","3,860",488
