카테고리,강원도 강릉시,강원도 강릉시 주문진읍,강원도 강릉시 성산면,강원도 강릉시 왕산면,강원도 강릉시 구정면,강원도 강릉시 강동면,강원도 강릉시 옥계면,강원도 강릉시 사천면,강원도 강릉시 연곡면,강원도 강릉시 홍제동,강원도 강릉시 중앙동,강원도 강릉시 옥천동,강원도 강릉시 교1동,강원도 강릉시 교2동,강원도 강릉시 포남1동,강원도 강릉시 포남2동,강원도 강릉시 초당동,강원도 강릉시 송정동,강원도 강릉시 내곡동,강원도 강릉시 강남동,강원도 강릉시 성덕동,강원도 강릉시 경포동
2021년09월_남_10~19세,"9,760",543,101,13,146,108,88,136,233,740,134,89,"1,508",318,387,593,198,517,780,820,"1,778",530
2021년09월_남_20~29세,"13,601",823,171,51,192,272,168,237,279,879,274,192,"1,901",464,668,876,324,598,"1,327","1,137","1,850",918
2021년09월_남_30~39세,"11,241",660,115,57,166,180,128,219,294,"1,008",248,152,"1,320",442,495,684,292,634,"1,033",831,"1,591",692
2021년09월_남_40~49세,"16,210","1,081",216,61,281,280,180,322,502,"1,228",321,237,"2,051",520,757,927,324,801,"1,372","1,328","2,451",970
2021년09월_남_50~59세,"18,549","1,544",341,173,375,422,366,444,546,"1,250",407,330,"2,244",703,972,"1,186",438,776,"1,257","1,618","2,292",865
2021년09월_남_60~69세,"16,903","1,695",404,264,505,511,461,537,679,934,438,328,"1,553",694,909,"1,094",374,695,"1,083","1,431","1,685",629
2021년09월_남_70~79세,"8,743",962,220,139,234,292,245,259,365,479,267,264,770,377,504,508,155,273,488,886,726,330
2021년09월_남_80~89세,"3,710",421,98,61,104,121,98,124,139,181,117,118,377,150,211,184,82,127,180,410,307,100
2021년09월_남_90~99세,333,46,8,5,14,16,11,9,11,22,20,3,24,10,17,12,7,11,18,32,26,11
2021년09월_남_100세 이상,13,2,0,0,2,1,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,1
2021년09월_여_총인구수,"107,390","8,473","1,707",736,"2,046","1,987","1,686","2,258","3,195","7,801","2,516","1,644","13,186","3,917","5,271","6,535","2,431","5,239","8,232","8,887","14,259","5,384"
2021년09월_여_연령구간인구수,"107,390","8,473","1,707",736,"2,046","1,987","1,686","2,258","3,195","7,801","2,516","1,644","13,186","3,917","5,271","6,535","2,431","5,239","8,232","8,887","14,259","5,384"
2021년09월_여_0~9세,"6,313",318,62,6,100,46,45,89,168,625,76,38,815,159,203,269,155,458,664,459,"1,054",504
2021년09월_여_10~19세,"8,818",438,89,22,125,84,60,105,216,740,153,69,"1,395",286,344,519,188,485,734,663,"1,596",507
2021년09월_여_20~29세,"11,190",601,110,36,138,136,95,175,219,836,265,150,"1,682",451,592,763,220,548,"1,083",843,"1,548",699
2021년09월_여_30~39세,"10,089",566,89,21,161,105,72,183,238,956,173,111,"1,258",337,399,565,250,647,"1,019",718,"1,538",683
2021년09월_여_40~49세,"15,632",946,159,35,211,141,132,249,434,"1,331",290,163,"2,326",507,644,866,365,855,"1,271","1,145","2,611",951
2021년09월_여_50~59세,"18,091","1,443",324,144,315,330,284,398,524,"1,257",352,270,"2,205",693,987,"1,217",488,899,"1,319","1,477","2,332",833
2021년09월_여_60~69세,"18,510","1,904",390,238,466,461,417,546,705,"1,047",554,377,"1,803",768,"1,138","1,295",399,749,"1,147","1,620","1,826",660
2021년09월_여_70~79세,"10,756","1,321",215,124,262,367,305,271,391,589,369,299,"1,010",422,618,609,210,354,573,"1,153",991,303
2021년09월_여_80~89세,"6,589",775,222,88,202,269,235,189,248,344,227,144,583,239,295,347,134,191,349,672,637,199
2021년09월_여_90~99세,"1,356",156,45,22,64,47,40,49,51,70,56,21,104,54,49,83,22,51,71,133,123,45
2021년09월_여_100세 이상,46,5,2,0,2,1,1,4,1,6,1,2,5,1,2,2,0,2,2,4,3,0
2021년10월_계_총인구수,"213,155","16,584","3,446","1,577","4,198","4,220","3,484","4,650","6,392","15,162","4,802","3,396","25,854","7,769","10,428","12,854","4,756","10,116","16,461","17,784","28,115","11,107"
2021년10월_계_연령구간인구수,"213,155","16,584","3,446","1,577","4,198","4,220","3,484","4,650","6,392","15,162","4,802","3,396","25,854","7,769","10,428","12,854","4,756","10,116","16,461","17,784","28,115","11,107"
2021년10월_계_0~9세,"12,932",648,127,28,214,99,95,184,324,"1,272",155,89,"1,663",339,416,539,279,886,"1,342",902,"2,252","1,079"
2021년10월_계_10~19세,"18,566",966,196,33,276,189,146,244,439,"1,481",282,156,"2,909",604,736,"1,113",397,998,"1,513","1,474","3,364","1,050"
2021년10월_계_20~29세,"24,771","1,427",275,87,335,406,265,421,495,"1,727",533,340,"3,588",921,"1,269","1,626",536,"1,148","2,396","1,966","3,373","1,637"
2021년10월_계_30~39세,"21,295","1,227",206,79,326,283,202,393,538,"1,948",416,262,"2,595",772,895,"1,240",538,"1,281","2,047","1,535","3,120","1,392"
2021년10월_계_40~49세,"31,784","2,025",374,94,488,419,308,570,922,"2,563",603,403,"4,389","1,022","1,392","1,800",697,"1,647","2,659","2,452","5,022","1,935"
2021년10월_계_50~59세,"36,647","2,987",661,313,700,750,646,848,"1,069","2,489",760,601,"4,457","1,393","1,971","2,385",924,"1,676","2,574","3,095","4,635","1,713"
2021년10월_계_60~69세,"35,581","3,616",794,501,980,961,890,"1,085","1,390","1,992",996,703,"3,372","1,472","2,045","2,395",775,"1,462","2,238","3,073","3,534","1,307"
2021년10월_계_70~79세,"19,499","2,280",440,266,491,654,550,535,762,"1,064",634,553,"1,777",789,"1,125","1,125",364,633,"1,067","2,033","1,717",640
2021년10월_계_80~89세,"10,331","1,200",318,149,304,396,332,308,390,526,344,262,967,391,512,532,217,321,534,"1,083",944,301
2021년10월_계_90~99세,"1,694",204,53,27,80,62,49,59,60,94,78,25,132,64,64,96,29,62,88,165,150,53
2021년10월_계_100세 이상,55,4,2,0,4,1,1,3,3,6,1,2,5,2,3,3,0,2,3,6,4,0
2021년10월_남_총인구수,"105,783","8,112","1,745",842,"2,139","2,238","1,797","2,405","3,207","7,384","2,296","1,749","12,622","3,850","5,136","6,332","2,329","4,870","8,229","8,931","13,909","5,661"
2021년10월_남_연령구간인구수,"105,783","8,112","1,745",842,"2,139","2,238","1,797","2,405","3,207","7,384","2,296","1,749","12,622","3,850","5,136","6,332","2,329","4,870","8,229","8,931","13,909","5,661"
2021년10월_남_0~9세,"6,664",333,67,22,114,52,49,99,154,658,78,48,850,185,216,272,125,430,679,451,"1,217",565
2021년10월_남_10~19세,"9,749",537,103,12,148,107,87,139,229,741,131,89,"1,505",316,387,594,207,515,786,816,"1,768",532
2021년10월_남_20~29세,"13,613",822,173,51,196,269,172,246,279,891,274,189,"1,901",465,677,874,319,600,"1,320","1,126","1,840",929
2021년10월_남_30~39세,"11,236",657,118,58,165,180,127,218,294,"1,009",242,150,"1,335",437,489,684,299,639,"1,022",831,"1,583",699
2021년10월_남_40~49세,"16,184","1,085",214,59,277,279,175,324,499,"1,224",320,239,"2,052",516,753,925,327,788,"1,391","1,315","2,441",981
2021년10월_남_50~59세,"18,543","1,536",338,171,379,419,363,449,545,"1,244",403,327,"2,251",702,972,"1,180",435,785,"1,251","1,624","2,302",867
2021년10월_남_60~69세,"16,981","1,706",402,264,511,505,468,539,685,938,443,329,"1,558",695,905,"1,097",374,698,"1,084","1,440","1,699",641
2021년10월_남_70~79세,"8,737",965,223,139,230,288,246,260,366,474,267,256,770,371,508,509,154,274,495,884,725,333
2021년10월_남_80~89세,"3,728",422,99,61,102,124,99,121,143,183,116,119,375,152,212,184,82,130,184,411,306,103
2021년10월_남_90~99세,336,47,8,5,15,15,11,10,11,22,21,3,25,11,16,12,7,11,17,31,27,11
2021년10월_남_100세 이상,12,2,0,0,2,0,0,0,2,0,1,0,0,0,1,1,0,0,0,2,1,0
2021년10월_여_총인구수,"107,372","8,472","1,701",735,"2,059","1,982","1,687","2,245","3,185","7,778","2,506","1,647","13,232","3,919","5,292","6,522","2,427","5,246","8,232","8,853","14,206","5,446"
2021년10월_여_연령구간인구수,"107,372","8,472","1,701",735,"2,059","1,982","1,687","2,245","3,185","7,778","2,506","1,647","13,232","3,919","5,292","6,522","2,427","5,246","8,232","8,853","14,206","5,446"
2021년10월_여_0~9세,"6,268",315,60,6,100,47,46,85,170,614,77,41,813,154,200,267,154,456,663,451,"1,035",514
2021년10월_여_10~19세,"8,817",429,93,21,128,82,59,105,210,740,151,67,"1,404",288,349,519,190,483,727,658,"1,596",518
2021년10월_여_20~29세,"11,158",605,102,36,139,137,93,175,216,836,259,151,"1,687",456,592,752,217,548,"1,076",840,"1,533",708
2021년10월_여_30~39세,"10,059",570,88,21,161,103,75,175,244,939,174,112,"1,260",335,406,556,239,642,"1,025",704,"1,537",693
2021년10월_여_40~49세,"15,600",940,160,35,211,140,133,246,423,"1,339",283,164,"2,337",506,639,875,370,859,"1,268","1,137","2,581",954
2021년10월_여_50~59세,"18,104","1,451",323,142,321,331,283,399,524,"1,245",357,274,"2,206",691,999,"1,205",489,891,"1,323","1,471","2,333",846
2021년10월_여_60~69세,"18,600","1,910",392,237,469,456,422,546,705,"1,054",553,374,"1,814",777,"1,140","1,298",401,764,"1,154","1,633","1,835",666
2021년10월_여_70~79세,"10,762","1,315",217,127,261,366,304,275,396,590,367,297,"1,007",418,617,616,210,359,572,"1,149",992,307
2021년10월_여_80~89세,"6,603",778,219,88,202,272,233,187,247,343,228,143,592,239,300,348,135,191,350,672,638,198
2021년10월_여_90~99세,"1,358",157,45,22,65,47,38,49,49,72,57,22,107,53,48,84,22,51,71,134,123,42
2021년10월_여_100세 이상,43,2,2,0,2,1,1,3,1,6,0,2,5,2,2,2,0,2,3,4,3,0
2021년11월_계_총인구수,"213,093","16,629","3,466","1,578","4,208","4,219","3,493","4,647","6,341","15,160","4,790","3,392","25,881","7,737","10,422","12,840","4,742","10,113","16,438","17,745","28,099","11,153"
2021년11월_계_연령구간인구수,"213,093","16,629","3,466","1,578","4,208","4,219","3,493","4,647","6,341","15,160","4,790","3,392","25,881","7,737","10,422","12,840","4,742","10,113","16,438","17,745","28,099","11,153"
2021년11월_계_0~9세,"12,895",653,133,28,211,100,93,183,313,"1,266",153,88,"1,671",337,416,526,276,886,"1,348",892,"2,242","1,080"
2021년11월_계_10~19세,"18,528",953,197,31,272,185,147,239,441,"1,475",283,153,"2,907",604,735,"1,119",391,995,"1,508","1,463","3,371","1,059"
2021년11월_계_20~29세,"24,676","1,431",275,90,337,404,263,420,482,"1,723",529,329,"3,571",920,"1,264","1,620",530,"1,159","2,372","1,961","3,365","1,631"
2021년11월_계_30~39세,"21,267","1,226",207,79,326,285,208,386,532,"1,945",410,267,"2,597",762,885,"1,244",539,"1,277","2,033","1,535","3,115","1,409"
2021년11월_계_40~49세,"31,726","2,018",375,92,488,425,306,575,913,"2,558",601,395,"4,384","1,004","1,398","1,788",692,"1,644","2,676","2,433","5,022","1,939"
2021년11월_계_50~59세,"36,706","3,011",669,312,708,741,649,851,"1,063","2,492",761,607,"4,479","1,398","1,977","2,383",928,"1,674","2,554","3,103","4,622","1,724"
2021년11월_계_60~69세,"35,679","3,634",790,506,981,970,897,"1,084","1,389","2,005","1,000",713,"3,386","1,460","2,041","2,405",776,"1,466","2,254","3,070","3,542","1,310"
2021년11월_계_70~79세,"19,469","2,283",442,264,495,647,547,538,756,"1,067",629,548,"1,771",790,"1,126","1,117",363,633,"1,069","2,027","1,716",641
2021년11월_계_80~89세,"10,398","1,214",323,150,304,398,334,307,392,531,344,264,974,397,512,539,218,314,533,"1,091",952,307
2021년11월_계_90~99세,"1,694",200,53,26,82,63,48,61,57,93,79,26,136,63,65,97,29,63,87,165,148,53
2021년11월_계_100세 이상,55,6,2,0,4,1,1,3,3,5,1,2,5,2,3,2,0,2,4,5,4,0
2021년11월_남_총인구수,"105,749","8,133","1,753",846,"2,144","2,246","1,799","2,406","3,177","7,386","2,291","1,744","12,618","3,832","5,138","6,320","2,320","4,853","8,220","8,907","13,916","5,700"
2021년11월_남_연령구간인구수,"105,749","8,133","1,753",846,"2,144","2,246","1,799","2,406","3,177","7,386","2,291","1,744","12,618","3,832","5,138","6,320","2,320","4,853","8,220","8,907","13,916","5,700"
2021년11월_남_0~9세,"6,641",336,71,22,114,54,47,99,148,658,77,48,847,182,219,269,124,427,681,447,"1,205",566
2021년11월_남_10~19세,"9,731",529,105,10,146,103,89,135,228,735,130,86,"1,503",316,386,596,205,511,785,811,"1,786",536
2021년11월_남_20~29세,"13,554",827,171,53,200,268,169,250,273,886,272,187,"1,888",461,678,867,316,603,"1,302","1,122","1,834",927
2021년11월_남_30~39세,"11,238",649,118,60,164,183,128,212,290,"1,008",239,152,"1,338",436,486,685,300,635,"1,021",834,"1,582",718
2021년11월_남_40~49세,"16,160","1,086",215,57,277,285,175,329,487,"1,229",318,234,"2,054",506,753,919,321,784,"1,400","1,300","2,446",985
2021년11월_남_50~59세,"18,567","1,551",341,171,385,414,365,448,545,"1,243",405,327,"2,253",705,973,"1,172",437,784,"1,247","1,633","2,296",872
2021년11월_남_60~69세,"17,034","1,710",401,267,506,511,472,539,684,948,444,337,"1,566",688,904,"1,106",375,698,"1,088","1,439","1,707",644
2021년11월_남_70~79세,"8,717",966,223,138,232,286,244,260,367,473,267,251,764,376,506,506,154,272,497,874,725,336
2021년11월_남_80~89세,"3,761",431,100,63,103,128,99,124,143,183,117,118,380,152,214,186,81,128,182,416,308,105
2021년11월_남_90~99세,335,47,8,5,15,14,11,10,10,23,21,4,25,10,18,13,7,11,17,29,26,11
2021년11월_남_100세 이상,11,1,0,0,2,0,0,0,2,0,1,0,0,0,1,1,0,0,0,2,1,0
2021년11월_여_총인구수,"107,344","8,496","1,713",732,"2,064","1,973","1,694","2,241","3,164","7,774","2,499","1,648","13,263","3,905","5,284","6,520","2,422","5,260","8,218","8,838","14,183","5,453"
2021년11월_여_연령구간인구수,"107,344","8,496","1,713",732,"2,064","1,973","1,694","2,241","3,164","7,774","2,499","1,648","13,263","3,905","5,284","6,520","2,422","5,260","8,218","8,838","14,183","5,453"
2021년11월_여_0~9세,"6,254",317,62,6,97,46,46,84,165,608,76,40,824,155,197,257,152,459,667,445,"1,037",514
2021년11월_여_10~19세,"8,797",424,92,21,126,82,58,104,213,740,153,67,"1,404",288,349,523,186,484,723,652,"1,585",523
2021년11월_여_20~29세,"11,122",604,104,37,137,136,94,170,209,837,257,142,"1,683",459,586,753,214,556,"1,070",839,"1,531",704
2021년11월_여_30~39세,"10,029",577,89,19,162,102,80,174,242,937,171,115,"1,259",326,399,559,239,642,"1,012",701,"1,533",691
2021년11월_여_40~49세,"15,566",932,160,35,211,140,131,246,426,"1,329",283,161,"2,330",498,645,869,371,860,"1,276","1,133","2,576",954
2021년11월_여_50~59세,"18,139","1,460",328,141,323,327,284,403,518,"1,249",356,280,"2,226",693,"1,004","1,211",491,890,"1,307","1,470","2,326",852
2021년11월_여_60~69세,"18,645","1,924",389,239,475,459,425,545,705,"1,057",556,376,"1,820",772,"1,137","1,299",401,768,"1,166","1,631","1,835",666
2021년11월_여_70~79세,"10,752","1,317",219,126,263,361,303,278,389,594,362,297,"1,007",414,620,611,209,361,572,"1,153",991,305
2021년11월_여_80~89세,"6,637",783,223,87,201,270,235,183,249,348,227,146,594,245,298,353,137,186,351,675,644,202
2021년11월_여_90~99세,"1,359",153,45,21,67,49,37,51,47,70,58,22,111,53,47,84,22,52,70,136,122,42
2021년11월_여_100세 이상,44,5,2,0,2,1,1,3,1,5,0,2,5,2,2,1,0,2,4,3,3,0
2021년12월_계_총인구수,"212,965","16,627","3,449","1,574","4,225","4,223","3,495","4,652","6,355","15,169","4,792","3,366","25,882","7,746","10,448","12,792","4,743","10,075","16,364","17,718","28,067","11,203"
2021년12월_계_연령구간인구수,"212,965","16,627","3,449","1,574","4,225","4,223","3,495","4,652","6,355","15,169","4,792","3,366","25,882","7,746","10,448","12,792","4,743","10,075","16,364","17,718","28,067","11,203"
2021년12월_계_0~9세,"12,837",644,129,28,212,102,92,185,313,"1,274",149,84,"1,668",335,414,520,272,893,"1,328",886,"2,220","1,089"
2021년12월_계_10~19세,"18,449",944,199,31,270,178,144,237,431,"1,462",283,151,"2,905",597,741,"1,112",388,994,"1,488","1,470","3,356","1,068"
2021년12월_계_20~29세,"24,560","1,428",267,89,338,404,260,419,481,"1,716",527,324,"3,574",934,"1,274","1,606",533,"1,139","2,325","1,945","3,358","1,619"
2021년12월_계_30~39세,"21,221","1,216",202,77,326,286,206,388,538,"1,952",411,264,"2,595",757,881,"1,247",544,"1,256","2,019","1,522","3,118","1,416"
2021년12월_계_40~49세,"31,762","2,025",378,93,493,411,309,577,922,"2,564",601,391,"4,394","1,005","1,407","1,774",693,"1,648","2,687","2,434","5,011","1,945"
2021년12월_계_50~59세,"36,670","3,000",671,315,712,748,645,849,"1,064","2,491",764,613,"4,460","1,397","1,985","2,365",922,"1,663","2,551","3,092","4,629","1,734"
2021년12월_계_60~69세,"35,766","3,655",787,505,982,983,906,"1,082","1,394","2,005",995,701,"3,394","1,466","2,043","2,407",776,"1,463","2,255","3,084","3,555","1,328"
2021년12월_계_70~79세,"19,512","2,289",440,259,500,644,548,540,761,"1,070",633,549,"1,777",786,"1,123","1,120",366,641,"1,085","2,024","1,719",638
2021년12월_계_80~89세,"10,438","1,224",320,153,305,399,335,313,388,534,350,263,973,403,511,543,220,312,537,"1,092",951,312
2021년12월_계_90~99세,"1,698",197,54,24,83,66,49,60,60,96,78,24,137,64,66,96,29,64,85,165,147,54
2021년12월_계_100세 이상,52,5,2,0,4,2,1,2,3,5,1,2,5,2,3,2,0,2,4,4,3,0
2021년12월_남_총인구수,"105,667","8,122","1,748",843,"2,153","2,246","1,798","2,412","3,181","7,387","2,299","1,735","12,620","3,841","5,149","6,283","2,323","4,827","8,177","8,897","13,900","5,726"
2021년12월_남_연령구간인구수,"105,667","8,122","1,748",843,"2,153","2,246","1,798","2,412","3,181","7,387","2,299","1,735","12,620","3,841","5,149","6,283","2,323","4,827","8,177","8,897","13,900","5,726"
2021년12월_남_0~9세,"6,617",330,72,22,115,53,46,101,146,663,78,47,847,179,218,264,122,430,671,447,"1,193",573
2021년12월_남_10~19세,"9,692",525,106,10,145,97,88,133,223,728,134,86,"1,500",312,392,593,201,508,777,815,"1,782",537
2021년12월_남_20~29세,"13,449",821,164,52,200,268,167,250,268,876,267,184,"1,898",468,679,854,316,590,"1,267","1,110","1,831",919
2021년12월_남_30~39세,"11,218",641,113,58,163,184,128,217,296,"1,011",239,150,"1,339",434,490,684,304,619,"1,012",828,"1,587",721
2021년12월_남_40~49세,"16,190","1,087",218,57,282,276,178,326,491,"1,233",318,232,"2,052",506,755,915,326,792,"1,412","1,307","2,437",990
2021년12월_남_50~59세,"18,543","1,543",344,174,386,419,361,446,545,"1,241",409,332,"2,241",707,967,"1,162",435,779,"1,245","1,631","2,297",879
2021년12월_남_60~69세,"17,084","1,723",399,267,505,519,475,540,687,948,438,334,"1,576",697,910,"1,100",376,696,"1,086","1,436","1,718",654
2021년12월_남_70~79세,"8,746",971,224,132,235,285,245,261,370,478,274,248,765,375,506,509,153,275,509,872,727,332
2021년12월_남_80~89세,"3,785",434,99,67,104,131,99,129,143,186,120,118,377,153,214,187,84,127,181,421,302,109
2021년12월_남_90~99세,333,46,9,4,16,14,11,9,10,23,21,4,25,10,17,14,6,11,17,28,26,12
2021년12월_남_100세 이상,10,1,0,0,2,0,0,0,2,0,1,0,0,0,1,1,0,0,0,2,0,0
2021년12월_여_총인구수,"107,298","8,505","1,701",731,"2,072","1,977","1,697","2,240","3,174","7,782","2,493","1,631","13,262","3,905","5,299","6,509","2,420","5,248","8,187","8,821","14,167","5,477"
2021년12월_여_연령구간인구수,"107,298","8,505","1,701",731,"2,072","1,977","1,697","2,240","3,174","7,782","2,493","1,631","13,262","3,905","5,299","6,509","2,420","5,248","8,187","8,821","14,167","5,477"
2021년12월_여_0~9세,"6,220",314,57,6,97,49,46,84,167,611,71,37,821,156,196,256,150,463,657,439,"1,027",516
2021년12월_여_10~19세,"8,757",419,93,21,125,81,56,104,208,734,149,65,"1,405",285,349,519,187,486,711,655,"1,574",531
2021년12월_여_20~29세,"11,111",607,103,37,138,136,93,169,213,840,260,140,"1,676",466,595,752,217,549,"1,058",835,"1,527",700
2021년12월_여_30~39세,"10,003",575,89,19,163,102,78,171,242,941,172,114,"1,256",323,391,563,240,637,"1,007",694,"1,531",695
2021년12월_여_40~49세,"15,572",938,160,36,211,135,131,251,431,"1,331",283,159,"2,342",499,652,859,367,856,"1,275","1,127","2,574",955
2021년12월_여_50~59세,"18,127","1,457",327,141,326,329,284,403,519,"1,250",355,281,"2,219",690,"1,018","1,203",487,884,"1,306","1,461","2,332",855
2021년12월_여_60~69세,"18,682","1,932",388,238,477,464,431,542,707,"1,057",557,367,"1,818",769,"1,133","1,307",400,767,"1,169","1,648","1,837",674
2021년12월_여_70~79세,"10,766","1,318",216,127,265,359,303,279,391,592,359,301,"1,012",411,617,611,213,366,576,"1,152",992,306
2021년12월_여_80~89세,"6,653",790,221,86,201,268,236,184,245,348,230,145,596,250,297,356,136,185,356,671,649,203
2021년12월_여_90~99세,"1,365",151,45,20,67,52,38,51,50,73,57,20,112,54,49,82,23,53,68,137,121,42
2021년12월_여_100세 이상,42,4,2,0,2,2,1,2,1,5,0,2,5,2,2,1,0,2,4,2,3,0
