카테고리,서울특별시 송파구,서울특별시 송파구 풍납1동,서울특별시 송파구 풍납2동,서울특별시 송파구 거여1동,서울특별시 송파구 거여2동,서울특별시 송파구 마천1동,서울특별시 송파구 마천2동,서울특별시 송파구 방이1동,서울특별시 송파구 방이2동,서울특별시 송파구 오륜동,서울특별시 송파구 오금동,서울특별시 송파구 송파1동,서울특별시 송파구 송파2동,서울특별시 송파구 석촌동,서울특별시 송파구 삼전동,서울특별시 송파구 가락본동,서울특별시 송파구 가락1동,서울특별시 송파구 가락2동,서울특별시 송파구 문정1동,서울특별시 송파구 문정2동,서울특별시 송파구 장지동,서울특별시 송파구 위례동,서울특별시 송파구 잠실본동,서울특별시 송파구 잠실2동,서울특별시 송파구 잠실3동,서울특별시 송파구 잠실4동,서울특별시 송파구 잠실6동,서울특별시 송파구 잠실7동
2020년06월_계_20~29세,"95,128","1,784","3,888","1,835","1,877","2,486","2,506","2,498","5,065","2,245","5,794","4,652","2,966","5,747","5,386","4,342","3,699","4,694","3,358","5,356","4,201","2,711","5,194","3,357","4,044","2,079","2,062","1,302"
2020년06월_계_30~39세,"112,898","2,080","4,378","1,706","2,283","2,289","2,363","2,350","5,908","1,805","5,954","5,571","3,095","7,201","6,802","4,876","5,605","4,931","3,644","7,793","4,926","5,078","6,216","4,385","4,760","3,327","2,466","1,106"
2020년06월_계_40~49세,"109,796","2,053","4,100","2,057","2,688","3,035","2,870","2,708","3,685","3,489","6,058","3,576","3,163","5,050","5,232","3,961","4,348","5,719","2,930","4,315","4,896","5,691","4,481","8,868","6,282","4,347","2,743","1,451"
2020년06월_계_50~59세,"103,472","2,503","3,759","2,353","2,859","3,677","3,851","2,753","3,707","3,132","7,118","3,645","3,411","4,892","4,662","4,830","4,060","5,340","3,517","3,544","5,073","3,243","4,193","4,772","5,275","2,937","2,694","1,672"
2020년06월_계_60~69세,"82,167","2,392","3,222","1,894","2,386","3,272","3,248","1,902","3,127","2,388","5,655","3,001","2,753","3,858","3,569","3,522","3,167","3,950","2,890","3,142","3,735","2,079","3,351","2,802","4,625","2,397","2,393","1,447"
2020년06월_계_70~79세,"39,466","1,252","1,585","1,073","1,447","1,889","1,790",828,"1,503",982,"2,446","1,467","1,139","1,956","1,684","1,511","1,218","1,649","1,169","1,567","1,741",860,"1,602","1,527","2,380","1,151","1,136",914
2020년06월_계_80~89세,"13,759",435,558,340,521,711,679,362,471,350,992,457,413,615,536,555,324,614,393,664,652,269,521,463,669,361,437,397
2020년06월_계_90~99세,"2,424",54,94,44,95,104,115,58,76,88,194,74,76,78,106,83,58,101,70,113,155,78,66,85,133,71,85,70
2020년06월_계_100세 이상,285,8,8,3,14,17,33,7,3,0,9,10,11,7,13,9,4,8,12,10,5,3,13,30,14,20,12,2
2020년06월_남_총인구수,"324,317","7,024","12,237","6,671","8,192","10,350","10,099","7,865","12,351","9,199","19,735","11,843","9,939","15,808","15,096","13,576","13,620","16,349","10,355","13,812","14,888","13,746","13,624","17,506","16,950","10,609","8,189","4,684"
2020년06월_남_연령구간인구수,"324,317","7,024","12,237","6,671","8,192","10,350","10,099","7,865","12,351","9,199","19,735","11,843","9,939","15,808","15,096","13,576","13,620","16,349","10,355","13,812","14,888","13,746","13,624","17,506","16,950","10,609","8,189","4,684"
2020년06월_남_0~9세,"26,968",403,"1,080",357,564,569,478,581,684,758,"1,581",664,864,896,873,894,"1,739","1,385",736,903,"1,302","2,381",674,"2,217","1,774","1,550",742,319
2020년06월_남_10~19세,"30,645",501,"1,057",575,775,861,766,884,705,"1,555","1,761",713,982,"1,016","1,106","1,003","1,109","1,913",848,774,"1,486","1,755",931,"2,996","2,028","1,197",893,455
2020년06월_남_20~29세,"45,346",944,"1,696",979,961,"1,298","1,350","1,273","2,180","1,189","2,998","2,100","1,398","2,576","2,453","2,140","1,810","2,353","1,647","2,090","2,117","1,340","2,315","1,559","1,936","1,027","1,003",614
2020년06월_남_30~39세,"54,272","1,081","2,060",916,"1,188","1,255","1,296","1,122","2,888",742,"2,933","2,719","1,488","3,515","3,372","2,484","2,675","2,388","1,889","3,596","2,460","2,325","3,029","1,753","2,081","1,425","1,092",500
2020년06월_남_40~49세,"52,942","1,038","1,990","1,024","1,300","1,579","1,506","1,229","1,802","1,579","2,823","1,683","1,509","2,491","2,499","1,958","2,125","2,737","1,415","2,082","2,381","2,906","2,164","4,200","2,899","2,106","1,268",649
2020년06월_남_50~59세,"50,050","1,188","1,805","1,194","1,396","1,967","1,968","1,290","1,729","1,544","3,338","1,650","1,617","2,342","2,155","2,350","1,916","2,582","1,650","1,740","2,388","1,597","1,974","2,565","2,573","1,454","1,266",812
2020년06월_남_60~69세,"38,875","1,108","1,543",940,"1,142","1,629","1,619",906,"1,426","1,133","2,694","1,376","1,301","1,785","1,631","1,748","1,513","1,912","1,410","1,494","1,715",942,"1,541","1,283","2,136","1,107","1,160",681
2020년06월_남_70~79세,"19,269",573,768,543,663,898,813,432,730,544,"1,218",724,605,902,794,753,620,817,586,798,816,421,763,713,"1,196",571,552,456
2020년06월_남_80~89세,"5,317",173,214,129,177,263,281,132,191,129,345,195,158,258,193,217,102,237,150,296,206,70,213,192,291,147,180,178
2020년06월_남_90~99세,561,12,23,12,19,27,16,16,14,26,42,18,15,27,17,25,10,24,22,35,17,9,18,17,33,20,27,20
2020년06월_남_100세 이상,72,3,1,2,7,4,6,0,2,0,2,1,2,0,3,4,1,1,2,4,0,0,2,11,3,5,6,0
2020년06월_여_총인구수,"347,195","7,218","13,524","6,403","8,511","9,901","9,787","8,470","13,791","9,499","20,923","13,401","10,701","17,316","16,728","13,776","14,362","16,944","10,681","16,004","15,942","14,538","15,208","19,097","18,637","11,378","9,067","5,388"
2020년06월_여_연령구간인구수,"347,195","7,218","13,524","6,403","8,511","9,901","9,787","8,470","13,791","9,499","20,923","13,401","10,701","17,316","16,728","13,776","14,362","16,944","10,681","16,004","15,942","14,538","15,208","19,097","18,637","11,378","9,067","5,388"
2020년06월_여_0~9세,"25,120",315,956,335,532,510,492,568,578,622,"1,452",683,808,833,844,811,"1,487","1,267",682,886,"1,240","2,330",646,"2,129","1,636","1,424",756,298
2020년06월_여_10~19세,"29,384",462,"1,076",502,662,831,695,836,630,"1,284","1,644",731,959,975,"1,011",955,"1,164","1,722",787,749,"1,418","1,806",944,"2,972","1,967","1,126",837,639
2020년06월_여_20~29세,"49,782",840,"2,192",856,916,"1,188","1,156","1,225","2,885","1,056","2,796","2,552","1,568","3,171","2,933","2,202","1,889","2,341","1,711","3,266","2,084","1,371","2,879","1,798","2,108","1,052","1,059",688
2020년06월_여_30~39세,"58,626",999,"2,318",790,"1,095","1,034","1,067","1,228","3,020","1,063","3,021","2,852","1,607","3,686","3,430","2,392","2,930","2,543","1,755","4,197","2,466","2,753","3,187","2,632","2,679","1,902","1,374",606
2020년06월_여_40~49세,"56,854","1,015","2,110","1,033","1,388","1,456","1,364","1,479","1,883","1,910","3,235","1,893","1,654","2,559","2,733","2,003","2,223","2,982","1,515","2,233","2,515","2,785","2,317","4,668","3,383","2,241","1,475",802
2020년06월_여_50~59세,"53,422","1,315","1,954","1,159","1,463","1,710","1,883","1,463","1,978","1,588","3,780","1,995","1,794","2,550","2,507","2,480","2,144","2,758","1,867","1,804","2,685","1,646","2,219","2,207","2,702","1,483","1,428",860
2020년06월_여_60~69세,"43,292","1,284","1,679",954,"1,244","1,643","1,629",996,"1,701","1,255","2,961","1,625","1,452","2,073","1,938","1,774","1,654","2,038","1,480","1,648","2,020","1,137","1,810","1,519","2,489","1,290","1,233",766
2020년06월_여_70~79세,"20,197",679,817,530,784,991,977,396,773,438,"1,228",743,534,"1,054",890,758,598,832,583,769,925,439,839,814,"1,184",580,584,458
2020년06월_여_80~89세,"8,442",262,344,211,344,448,398,230,280,221,647,262,255,357,343,338,222,377,243,368,446,199,308,271,378,214,257,219
2020년06월_여_90~99세,"1,863",42,71,32,76,77,99,42,62,62,152,56,61,51,89,58,48,77,48,78,138,69,48,68,100,51,58,50
2020년06월_여_100세 이상,213,5,7,1,7,13,27,7,1,0,7,9,9,7,10,5,3,7,10,6,5,3,11,19,11,15,6,2
2020년07월_계_총인구수,"671,589","14,223","25,770","13,008","17,873","20,105","19,792","16,310","26,183","18,664","40,548","25,182","20,637","33,093","31,718","27,274","27,994","33,273","20,990","29,769","30,734","28,328","28,872","36,481","35,523","21,952","17,236","10,057"
2020년07월_계_연령구간인구수,"671,589","14,223","25,770","13,008","17,873","20,105","19,792","16,310","26,183","18,664","40,548","25,182","20,637","33,093","31,718","27,274","27,994","33,273","20,990","29,769","30,734","28,328","28,872","36,481","35,523","21,952","17,236","10,057"
2020년07월_계_0~9세,"51,958",713,"2,024",684,"1,231","1,052",965,"1,145","1,257","1,368","3,016","1,338","1,670","1,716","1,698","1,704","3,241","2,633","1,403","1,784","2,541","4,693","1,319","4,302","3,376","2,965","1,502",618
2020년07월_계_10~19세,"59,916",953,"2,136","1,063","1,528","1,688","1,433","1,724","1,312","2,839","3,385","1,433","1,943","1,979","2,104","1,931","2,262","3,620","1,623","1,522","2,891","3,580","1,858","5,968","3,999","2,334","1,729","1,079"
2020년07월_계_20~29세,"94,960","1,775","3,882","1,821","2,018","2,461","2,503","2,489","5,101","2,233","5,758","4,648","2,951","5,736","5,353","4,319","3,678","4,688","3,345","5,324","4,174","2,717","5,195","3,344","4,030","2,066","2,045","1,306"
2020년07월_계_30~39세,"112,713","2,069","4,395","1,717","2,458","2,278","2,349","2,329","5,958","1,798","5,929","5,563","3,090","7,197","6,760","4,858","5,579","4,895","3,614","7,761","4,919","5,081","6,245","4,307","4,705","3,304","2,452","1,103"
2020년07월_계_40~49세,"109,945","2,050","4,109","2,032","2,879","2,989","2,846","2,720","3,688","3,463","6,041","3,559","3,169","5,047","5,239","3,945","4,378","5,739","2,947","4,324","4,888","5,720","4,484","8,860","6,283","4,359","2,747","1,440"
2020년07월_계_50~59세,"103,405","2,500","3,757","2,350","3,062","3,666","3,829","2,751","3,686","3,143","7,079","3,615","3,404","4,864","4,632","4,802","4,054","5,340","3,502","3,550","5,045","3,244","4,187","4,778","5,275","2,926","2,685","1,679"
2020년07월_계_60~69세,"82,437","2,407","3,218","1,880","2,544","3,250","3,244","1,908","3,119","2,389","5,684","3,005","2,760","3,889","3,578","3,530","3,179","3,960","2,896","3,136","3,727","2,090","3,363","2,813","4,629","2,398","2,396","1,445"
2020년07월_계_70~79세,"39,742","1,260","1,585","1,073","1,507","1,889","1,788",826,"1,507",993,"2,463","1,478","1,150","1,968","1,700","1,532","1,237","1,667","1,184","1,579","1,728",852,"1,624","1,535","2,401","1,149","1,149",918
2020년07월_계_80~89세,"13,789",434,562,340,533,709,686,355,479,348,988,458,412,613,536,562,323,618,394,666,658,272,517,461,675,359,433,398
2020년07월_계_90~99세,"2,441",54,94,45,99,107,116,56,73,90,196,75,77,77,105,82,59,105,70,114,158,76,67,83,137,72,86,68
2020년07월_계_100세 이상,283,8,8,3,14,16,33,7,3,0,9,10,11,7,13,9,4,8,12,9,5,3,13,30,13,20,12,3
2020년07월_남_총인구수,"324,307","7,010","12,257","6,624","8,772","10,278","10,051","7,849","12,364","9,189","19,688","11,810","9,934","15,803","15,026","13,521","13,614","16,330","10,338","13,778","14,840","13,773","13,644","17,443","16,914","10,586","8,182","4,689"
2020년07월_남_연령구간인구수,"324,307","7,010","12,257","6,624","8,772","10,278","10,051","7,849","12,364","9,189","19,688","11,810","9,934","15,803","15,026","13,521","13,614","16,330","10,338","13,778","14,840","13,773","13,644","17,443","16,914","10,586","8,182","4,689"
2020년07월_남_0~9세,"26,872",403,"1,072",351,642,553,474,571,685,753,"1,568",665,862,880,861,893,"1,747","1,377",729,895,"1,292","2,368",679,"2,188","1,751","1,541",748,324
2020년07월_남_10~19세,"30,628",495,"1,064",572,825,860,747,889,690,"1,555","1,766",706,983,"1,008","1,102",988,"1,095","1,914",838,771,"1,483","1,768",916,"3,008","2,042","1,205",887,451
2020년07월_남_20~29세,"45,232",934,"1,692",972,"1,037","1,281","1,347","1,261","2,192","1,186","2,983","2,099","1,391","2,583","2,423","2,113","1,799","2,343","1,647","2,075","2,099","1,351","2,321","1,553","1,922","1,020",997,611
2020년07월_남_30~39세,"54,179","1,079","2,073",912,"1,260","1,256","1,292","1,118","2,907",742,"2,913","2,710","1,486","3,515","3,357","2,479","2,659","2,367","1,872","3,577","2,463","2,328","3,041","1,730","2,054","1,406","1,077",506
2020년07월_남_40~49세,"53,020","1,035","2,002","1,017","1,392","1,554","1,496","1,237","1,801","1,565","2,824","1,674","1,508","2,499","2,500","1,947","2,141","2,749","1,426","2,092","2,381","2,914","2,154","4,170","2,899","2,117","1,279",647
2020년07월_남_50~59세,"50,011","1,185","1,802","1,187","1,499","1,960","1,956","1,287","1,722","1,550","3,321","1,643","1,617","2,322","2,138","2,339","1,910","2,576","1,647","1,739","2,371","1,598","1,977","2,572","2,570","1,447","1,261",815
2020년07월_남_60~69세,"38,981","1,116","1,540",927,"1,216","1,619","1,625",913,"1,428","1,137","2,700","1,369","1,301","1,803","1,631","1,749","1,519","1,915","1,405","1,484","1,712",946,"1,553","1,286","2,141","1,108","1,158",680
2020년07월_남_70~79세,"19,407",576,773,540,692,900,811,432,728,548,"1,227",728,611,909,801,763,631,824,599,805,812,415,770,719,"1,203",573,560,457
2020년07월_남_80~89세,"5,343",171,216,132,183,263,282,126,196,128,339,197,157,257,194,221,101,240,152,300,208,76,212,190,297,144,182,179
2020년07월_남_90~99세,562,13,22,12,19,28,15,15,13,25,45,18,16,27,16,25,11,24,21,36,19,9,19,16,32,20,27,19
2020년07월_남_100세 이상,72,3,1,2,7,4,6,0,2,0,2,1,2,0,3,4,1,1,2,4,0,0,2,11,3,5,6,0
2020년07월_여_총인구수,"347,282","7,213","13,513","6,384","9,101","9,827","9,741","8,461","13,819","9,475","20,860","13,372","10,703","17,290","16,692","13,753","14,380","16,943","10,652","15,991","15,894","14,555","15,228","19,038","18,609","11,366","9,054","5,368"
2020년07월_여_연령구간인구수,"347,282","7,213","13,513","6,384","9,101","9,827","9,741","8,461","13,819","9,475","20,860","13,372","10,703","17,290","16,692","13,753","14,380","16,943","10,652","15,991","15,894","14,555","15,228","19,038","18,609","11,366","9,054","5,368"
2020년07월_여_0~9세,"25,086",310,952,333,589,499,491,574,572,615,"1,448",673,808,836,837,811,"1,494","1,256",674,889,"1,249","2,325",640,"2,114","1,625","1,424",754,294
2020년07월_여_10~19세,"29,288",458,"1,072",491,703,828,686,835,622,"1,284","1,619",727,960,971,"1,002",943,"1,167","1,706",785,751,"1,408","1,812",942,"2,960","1,957","1,129",842,628
2020년07월_여_20~29세,"49,728",841,"2,190",849,981,"1,180","1,156","1,228","2,909","1,047","2,775","2,549","1,560","3,153","2,930","2,206","1,879","2,345","1,698","3,249","2,075","1,366","2,874","1,791","2,108","1,046","1,048",695
2020년07월_여_30~39세,"58,534",990,"2,322",805,"1,198","1,022","1,057","1,211","3,051","1,056","3,016","2,853","1,604","3,682","3,403","2,379","2,920","2,528","1,742","4,184","2,456","2,753","3,204","2,577","2,651","1,898","1,375",597
2020년07월_여_40~49세,"56,925","1,015","2,107","1,015","1,487","1,435","1,350","1,483","1,887","1,898","3,217","1,885","1,661","2,548","2,739","1,998","2,237","2,990","1,521","2,232","2,507","2,806","2,330","4,690","3,384","2,242","1,468",793
2020년07월_여_50~59세,"53,394","1,315","1,955","1,163","1,563","1,706","1,873","1,464","1,964","1,593","3,758","1,972","1,787","2,542","2,494","2,463","2,144","2,764","1,855","1,811","2,674","1,646","2,210","2,206","2,705","1,479","1,424",864
2020년07월_여_60~69세,"43,456","1,291","1,678",953,"1,328","1,631","1,619",995,"1,691","1,252","2,984","1,636","1,459","2,086","1,947","1,781","1,660","2,045","1,491","1,652","2,015","1,144","1,810","1,527","2,488","1,290","1,238",765
2020년07월_여_70~79세,"20,335",684,812,533,815,989,977,394,779,445,"1,236",750,539,"1,059",899,769,606,843,585,774,916,437,854,816,"1,198",576,589,461
2020년07월_여_80~89세,"8,446",263,346,208,350,446,404,229,283,220,649,261,255,356,342,341,222,378,242,366,450,196,305,271,378,215,251,219
2020년07월_여_90~99세,"1,879",41,72,33,80,79,101,41,60,65,151,57,61,50,89,57,48,81,49,78,139,67,48,67,105,52,59,49
2020년07월_여_100세 이상,211,5,7,1,7,12,27,7,1,0,7,9,9,7,10,5,3,7,10,5,5,3,11,19,10,15,6,3
2020년08월_계_총인구수,"671,312","14,200","25,721","13,008","18,852","20,026","19,696","16,288","26,215","18,651","40,419","25,054","20,649","32,990","31,666","27,245","27,976","33,196","20,875","29,707","30,650","28,372","28,835","36,422","35,472","21,897","17,216","10,014"
2020년08월_계_연령구간인구수,"671,312","14,200","25,721","13,008","18,852","20,026","19,696","16,288","26,215","18,651","40,419","25,054","20,649","32,990","31,666","27,245","27,976","33,196","20,875","29,707","30,650","28,372","28,835","36,422","35,472","21,897","17,216","10,014"
2020년08월_계_0~9세,"51,766",722,"2,022",673,"1,345","1,046",949,"1,140","1,245","1,366","3,004","1,317","1,664","1,691","1,689","1,690","3,251","2,623","1,385","1,769","2,520","4,650","1,318","4,291","3,362","2,931","1,495",608
2020년08월_계_10~19세,"59,703",944,"2,112","1,065","1,571","1,681","1,413","1,722","1,303","2,819","3,367","1,422","1,938","1,984","2,095","1,914","2,253","3,602","1,601","1,519","2,884","3,589","1,842","5,929","3,991","2,338","1,733","1,072"
2020년08월_계_20~29세,"94,884","1,762","3,873","1,829","2,171","2,437","2,485","2,484","5,134","2,235","5,741","4,634","2,944","5,686","5,367","4,314","3,670","4,648","3,334","5,307","4,158","2,746","5,192","3,343","3,989","2,052","2,047","1,302"
2020년08월_계_30~39세,"112,384","2,055","4,388","1,719","2,614","2,265","2,339","2,314","5,986","1,792","5,862","5,500","3,105","7,187","6,725","4,816","5,539","4,895","3,574","7,722","4,908","5,067","6,222","4,294","4,691","3,279","2,437","1,089"
2020년08월_계_40~49세,"109,892","2,046","4,082","2,021","3,033","2,965","2,800","2,727","3,688","3,458","6,030","3,548","3,152","5,011","5,246","3,955","4,406","5,707","2,934","4,329","4,886","5,728","4,490","8,840","6,266","4,359","2,754","1,431"
2020년08월_계_50~59세,"103,290","2,489","3,749","2,346","3,244","3,655","3,831","2,724","3,668","3,139","7,035","3,590","3,394","4,822","4,604","4,810","4,026","5,317","3,476","3,540","5,031","3,269","4,179","4,781","5,288","2,931","2,676","1,676"
2020년08월_계_60~69세,"82,929","2,421","3,236","1,894","2,662","3,255","3,257","1,925","3,136","2,411","5,711","3,013","2,795","3,921","3,586","3,540","3,211","4,000","2,904","3,157","3,714","2,106","3,372","2,816","4,633","2,411","2,393","1,449"
2020년08월_계_70~79세,"39,859","1,260","1,593","1,069","1,543","1,892","1,783",835,"1,501",992,"2,476","1,480","1,156","1,985","1,694","1,551","1,235","1,663","1,189","1,573","1,733",861,"1,621","1,546","2,417","1,143","1,150",918
2020년08월_계_80~89세,"13,854",437,562,341,555,711,690,354,477,347,989,462,410,619,542,564,320,623,398,669,656,275,517,470,681,358,432,395
2020년08월_계_90~99세,"2,464",56,96,48,100,102,116,56,74,92,195,78,80,77,105,82,61,110,67,113,155,78,68,81,141,75,87,71
2020년08월_계_100세 이상,287,8,8,3,14,17,33,7,3,0,9,10,11,7,13,9,4,8,13,9,5,3,14,31,13,20,12,3
2020년08월_남_총인구수,"324,134","6,999","12,230","6,642","9,262","10,239","10,008","7,835","12,373","9,186","19,606","11,756","9,939","15,721","14,995","13,497","13,585","16,300","10,294","13,746","14,810","13,814","13,637","17,399","16,878","10,562","8,157","4,664"
