카테고리,강원도 원주시,강원도 원주시 문막읍,강원도 원주시 소초면,강원도 원주시 호저면,강원도 원주시 지정면,강원도 원주시 부론면,강원도 원주시 귀래면,강원도 원주시 흥업면,강원도 원주시 판부면,강원도 원주시 신림면,강원도 원주시 중앙동,강원도 원주시 원인동,강원도 원주시 개운동,강원도 원주시 명륜1동,강원도 원주시 명륜2동,강원도 원주시 단구동,강원도 원주시 일산동,강원도 원주시 학성동,강원도 원주시 단계동,강원도 원주시 우산동,강원도 원주시 태장1동,강원도 원주시 태장2동,강원도 원주시 봉산동,강원도 원주시 행구동,강원도 원주시 무실동,강원도 원주시 반곡관설동
2021년06월_남_0~9세,"14,155",550,179,67,"2,335",18,23,206,206,30,28,99,314,187,331,"1,743",193,88,"1,117",525,387,888,135,259,"1,572","2,675"
2021년06월_남_10~19세,"18,323",801,245,71,"1,248",42,34,324,346,64,52,174,708,364,839,"2,722",348,161,"1,247",660,579,"1,340",357,436,"2,311","2,850"
2021년06월_남_20~29세,"24,006","1,143",586,193,"1,323",77,80,774,557,103,101,364,835,618,"1,113","3,559",782,297,"2,300","1,137",562,"1,604",490,522,"2,250","2,636"
2021년06월_남_30~39세,"22,851",964,384,128,"3,451",45,78,438,475,115,105,252,618,394,685,"2,808",495,203,"2,200",843,542,"1,402",387,356,"2,093","3,390"
2021년06월_남_40~49세,"27,940","1,487",514,203,"2,529",108,80,625,582,159,166,327,784,518,"1,083","3,734",512,326,"1,905","1,129",870,"2,057",495,564,"2,917","4,266"
2021년06월_남_50~59세,"30,537","1,771",868,400,"1,481",202,243,839,792,383,330,452,"1,179",809,"1,559","3,799",670,473,"2,419","1,226",916,"2,280",807,743,"2,521","3,375"
2021년06월_남_60~69세,"23,877","1,370","1,043",503,"1,112",361,333,844,566,550,370,447,967,715,"1,186","2,274",612,457,"1,969","1,029",717,"1,741",763,603,"1,651","1,694"
2021년06월_남_70~79세,"9,559",630,411,232,340,194,156,314,212,274,157,189,479,331,473,826,339,216,637,424,316,672,351,237,582,567
2021년06월_남_80~89세,"4,405",285,204,137,137,95,84,168,103,136,97,99,231,149,211,372,175,114,263,169,146,307,179,110,209,225
2021년06월_남_90~99세,426,31,25,8,17,10,5,10,8,15,13,14,20,12,17,34,21,11,27,17,8,27,20,12,18,26
2021년06월_남_100세 이상,10,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
2021년06월_여_총인구수,"178,889","8,630","4,023","1,752","14,477","1,114","1,069","4,089","3,451","1,732","1,221","2,620","6,609","4,404","7,983","22,621","4,434","2,363","14,880","6,388","5,011","12,394","4,039","3,946","16,811","22,828"
2021년06월_여_연령구간인구수,"178,889","8,630","4,023","1,752","14,477","1,114","1,069","4,089","3,451","1,732","1,221","2,620","6,609","4,404","7,983","22,621","4,434","2,363","14,880","6,388","5,011","12,394","4,039","3,946","16,811","22,828"
2021년06월_여_0~9세,"13,606",553,154,49,"2,375",22,20,210,196,31,20,101,318,210,368,"1,611",197,71,975,472,367,817,123,236,"1,533","2,577"
2021년06월_여_10~19세,"17,150",780,257,59,"1,273",53,42,303,304,48,48,164,600,373,814,"2,532",270,117,"1,168",520,529,"1,233",285,430,"2,022","2,926"
2021년06월_여_20~29세,"21,078",884,341,116,"1,433",57,64,563,434,85,82,349,745,492,"1,009","2,995",862,240,"2,137",844,488,"1,396",393,418,"1,946","2,705"
2021년06월_여_30~39세,"22,172",805,299,110,"3,436",39,37,354,358,64,80,248,592,380,662,"2,697",407,186,"2,018",738,520,"1,301",259,382,"2,247","3,953"
2021년06월_여_40~49세,"28,800","1,372",417,129,"2,396",56,74,521,536,109,93,284,905,596,"1,198","4,223",501,264,"2,145",985,857,"2,001",503,640,"3,390","4,605"
2021년06월_여_50~59세,"30,173","1,558",780,298,"1,667",153,194,699,648,345,203,478,"1,264",874,"1,554","3,996",716,439,"2,928","1,073",809,"2,248",743,735,"2,666","3,105"
2021년06월_여_60~69세,"24,292","1,292",897,444,"1,131",320,278,746,505,494,295,494,"1,080",764,"1,248","2,461",750,507,"2,134",937,731,"1,810",810,593,"1,816","1,755"
2021년06월_여_70~79세,"11,923",772,442,231,400,202,201,350,240,292,189,268,617,417,616,"1,243",417,291,786,483,427,893,492,264,704,686
2021년06월_여_80~89세,"8,171",521,361,272,303,177,126,302,187,227,170,209,414,254,439,747,265,204,490,280,248,603,357,198,393,424
2021년06월_여_90~99세,"1,469",91,74,43,57,33,33,40,41,36,40,23,71,43,75,112,48,42,95,55,32,90,71,45,92,87
2021년06월_여_100세 이상,55,2,1,1,6,2,0,1,2,1,1,2,3,1,0,4,1,2,4,1,3,2,3,5,2,5
2021년07월_계_총인구수,"355,432","17,695","8,488","3,679","28,558","2,262","2,187","8,618","7,325","3,568","2,627","5,022","12,731","8,528","15,454","44,657","8,558","4,706","28,990","13,573","10,063","24,696","8,038","7,776","32,957","44,676"
2021년07월_계_연령구간인구수,"355,432","17,695","8,488","3,679","28,558","2,262","2,187","8,618","7,325","3,568","2,627","5,022","12,731","8,528","15,454","44,657","8,558","4,706","28,990","13,573","10,063","24,696","8,038","7,776","32,957","44,676"
2021년07월_계_0~9세,"27,738","1,098",334,111,"4,738",39,43,416,397,61,49,202,626,393,706,"3,360",389,159,"2,099",998,751,"1,696",254,491,"3,081","5,247"
2021년07월_계_10~19세,"35,424","1,580",503,131,"2,539",94,73,597,648,107,97,333,"1,302",752,"1,636","5,246",608,276,"2,392","1,184","1,100","2,565",648,868,"4,362","5,783"
2021년07월_계_20~29세,"45,121","2,027",928,302,"2,752",132,145,"1,345",999,189,180,711,"1,576","1,107","2,113","6,615","1,650",529,"4,425","1,978","1,057","2,976",879,931,"4,190","5,385"
2021년07월_계_30~39세,"45,019","1,762",685,234,"6,898",83,114,789,838,182,181,506,"1,192",772,"1,354","5,522",900,391,"4,233","1,588","1,045","2,694",645,741,"4,314","7,356"
2021년07월_계_40~49세,"56,734","2,870",926,331,"4,943",166,154,"1,142","1,121",267,257,600,"1,696","1,116","2,266","7,962","1,009",593,"4,047","2,118","1,730","4,033",999,"1,195","6,311","8,882"
2021년07월_계_50~59세,"60,759","3,313","1,643",693,"3,156",352,432,"1,541","1,447",732,534,932,"2,447","1,679","3,096","7,821","1,374",910,"5,339","2,300","1,732","4,544","1,547","1,470","5,209","6,516"
2021년07월_계_60~69세,"48,562","2,710","1,947",955,"2,259",681,616,"1,595","1,081","1,051",664,936,"2,053","1,494","2,453","4,784","1,369",967,"4,151","1,979","1,461","3,592","1,590","1,210","3,489","3,475"
2021년07월_계_70~79세,"21,480","1,397",859,466,750,393,358,662,450,558,344,456,"1,099",749,"1,086","2,070",752,511,"1,424",906,744,"1,559",846,499,"1,284","1,258"
2021년07월_계_80~89세,"12,641",814,565,406,442,277,213,478,292,368,268,305,646,409,652,"1,123",437,317,758,450,400,918,535,309,605,654
2021년07월_계_90~99세,"1,890",119,97,49,77,43,39,51,50,50,52,39,91,56,91,149,68,51,119,71,40,117,91,57,109,114
2021년07월_계_100세 이상,64,5,1,1,4,2,0,2,2,3,1,2,3,1,1,5,2,2,3,1,3,2,4,5,3,6
2021년07월_남_총인구수,"176,297","9,053","4,465","1,932","14,026","1,154","1,115","4,543","3,866","1,828","1,408","2,415","6,125","4,107","7,484","21,949","4,129","2,347","14,091","7,180","5,047","12,302","3,990","3,848","16,141","21,752"
2021년07월_남_연령구간인구수,"176,297","9,053","4,465","1,932","14,026","1,154","1,115","4,543","3,866","1,828","1,408","2,415","6,125","4,107","7,484","21,949","4,129","2,347","14,091","7,180","5,047","12,302","3,990","3,848","16,141","21,752"
2021년07월_남_0~9세,"14,146",552,179,64,"2,343",17,23,207,206,31,27,104,307,186,334,"1,736",189,90,"1,117",530,386,886,131,261,"1,568","2,672"
2021년07월_남_10~19세,"18,275",793,247,71,"1,259",41,31,308,344,62,51,173,706,368,831,"2,714",345,158,"1,234",659,575,"1,332",368,436,"2,321","2,848"
2021년07월_남_20~29세,"24,037","1,138",589,186,"1,338",76,80,777,567,101,99,363,835,611,"1,108","3,597",790,292,"2,286","1,138",565,"1,596",484,520,"2,239","2,662"
2021년07월_남_30~39세,"22,840",970,390,127,"3,440",44,77,438,476,117,101,255,610,398,688,"2,826",486,205,"2,210",852,533,"1,385",383,354,"2,091","3,384"
2021년07월_남_40~49세,"27,963","1,489",505,202,"2,543",112,81,620,582,160,166,324,787,519,"1,078","3,740",513,328,"1,911","1,128",874,"2,054",497,565,"2,908","4,277"
2021년07월_남_50~59세,"30,529","1,767",867,399,"1,476",202,242,847,798,382,329,453,"1,178",804,"1,549","3,797",660,472,"2,415","1,230",920,"2,277",807,743,"2,539","3,376"
2021년07월_남_60~69세,"24,083","1,393","1,045",506,"1,125",360,334,849,568,550,371,443,969,727,"1,198","2,304",615,458,"1,993","1,033",719,"1,769",772,607,"1,662","1,713"
2021년07월_남_70~79세,"9,569",633,415,233,346,196,157,317,213,271,155,189,480,329,469,825,337,219,637,422,317,667,351,239,581,571
2021년07월_남_80~89세,"4,422",284,204,136,138,96,85,168,104,139,97,97,233,153,211,375,172,114,263,171,150,307,177,111,212,225
2021년07월_남_90~99세,423,31,24,8,18,10,5,11,8,15,12,14,20,12,17,34,21,11,25,17,8,29,19,12,19,23
2021년07월_남_100세 이상,10,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
2021년07월_여_총인구수,"179,135","8,642","4,023","1,747","14,532","1,108","1,072","4,075","3,459","1,740","1,219","2,607","6,606","4,421","7,970","22,708","4,429","2,359","14,899","6,393","5,016","12,394","4,048","3,928","16,816","22,924"
2021년07월_여_연령구간인구수,"179,135","8,642","4,023","1,747","14,532","1,108","1,072","4,075","3,459","1,740","1,219","2,607","6,606","4,421","7,970","22,708","4,429","2,359","14,899","6,393","5,016","12,394","4,048","3,928","16,816","22,924"
2021년07월_여_0~9세,"13,592",546,155,47,"2,395",22,20,209,191,30,22,98,319,207,372,"1,624",200,69,982,468,365,810,123,230,"1,513","2,575"
2021년07월_여_10~19세,"17,149",787,256,60,"1,280",53,42,289,304,45,46,160,596,384,805,"2,532",263,118,"1,158",525,525,"1,233",280,432,"2,041","2,935"
2021년07월_여_20~29세,"21,084",889,339,116,"1,414",56,65,568,432,88,81,348,741,496,"1,005","3,018",860,237,"2,139",840,492,"1,380",395,411,"1,951","2,723"
2021년07월_여_30~39세,"22,179",792,295,107,"3,458",39,37,351,362,65,80,251,582,374,666,"2,696",414,186,"2,023",736,512,"1,309",262,387,"2,223","3,972"
2021년07월_여_40~49세,"28,771","1,381",421,129,"2,400",54,73,522,539,107,91,276,909,597,"1,188","4,222",496,265,"2,136",990,856,"1,979",502,630,"3,403","4,605"
2021년07월_여_50~59세,"30,230","1,546",776,294,"1,680",150,190,694,649,350,205,479,"1,269",875,"1,547","4,024",714,438,"2,924","1,070",812,"2,267",740,727,"2,670","3,140"
2021년07월_여_60~69세,"24,479","1,317",902,449,"1,134",321,282,746,513,501,293,493,"1,084",767,"1,255","2,480",754,509,"2,158",946,742,"1,823",818,603,"1,827","1,762"
2021년07월_여_70~79세,"11,911",764,444,233,404,197,201,345,237,287,189,267,619,420,617,"1,245",415,292,787,484,427,892,495,260,703,687
2021년07월_여_80~89세,"8,219",530,361,270,304,181,128,310,188,229,171,208,413,256,441,748,265,203,495,279,250,611,358,198,393,429
2021년07월_여_90~99세,"1,467",88,73,41,59,33,34,40,42,35,40,25,71,44,74,115,47,40,94,54,32,88,72,45,90,91
2021년07월_여_100세 이상,54,2,1,1,4,2,0,1,2,3,1,2,3,1,0,4,1,2,3,1,3,2,3,5,2,5
2021년08월_계_총인구수,"355,767","17,710","8,500","3,671","28,688","2,262","2,177","8,653","7,328","3,585","2,611","4,989","12,773","8,510","15,460","44,720","8,554","4,696","28,955","13,608","10,085","24,680","8,022","7,804","32,984","44,742"
2021년08월_계_연령구간인구수,"355,767","17,710","8,500","3,671","28,688","2,262","2,177","8,653","7,328","3,585","2,611","4,989","12,773","8,510","15,460","44,720","8,554","4,696","28,955","13,608","10,085","24,680","8,022","7,804","32,984","44,742"
2021년08월_계_0~9세,"27,701","1,092",335,115,"4,759",41,42,416,397,60,48,200,627,396,703,"3,363",383,160,"2,084","1,006",739,"1,683",256,492,"3,062","5,242"
2021년08월_계_10~19세,"35,364","1,572",506,129,"2,554",93,73,607,633,109,99,331,"1,296",748,"1,617","5,226",606,270,"2,385","1,186","1,111","2,559",642,871,"4,371","5,770"
2021년08월_계_20~29세,"45,064","2,024",936,303,"2,738",131,144,"1,350","1,009",190,178,708,"1,584","1,101","2,116","6,605","1,638",530,"4,379","1,977","1,057","2,944",874,933,"4,200","5,415"
2021년08월_계_30~39세,"45,060","1,767",685,230,"6,875",86,112,797,857,183,185,506,"1,189",768,"1,360","5,551",911,391,"4,268","1,591","1,038","2,704",637,748,"4,282","7,339"
2021년08월_계_40~49세,"56,708","2,857",912,331,"5,016",163,156,"1,138","1,103",271,253,586,"1,705","1,117","2,261","7,954","1,002",589,"4,024","2,148","1,722","4,018",987,"1,192","6,307","8,896"
2021년08월_계_50~59세,"60,866","3,328","1,650",690,"3,167",344,427,"1,548","1,448",734,524,930,"2,450","1,669","3,097","7,845","1,375",908,"5,336","2,288","1,754","4,557","1,537","1,481","5,232","6,547"
2021년08월_계_60~69세,"48,867","2,727","1,945",960,"2,298",687,615,"1,605","1,084","1,052",659,935,"2,061","1,501","2,470","4,819","1,379",969,"4,176","1,987","1,474","3,621","1,609","1,222","3,512","3,500"
2021년08월_계_70~79세,"21,435","1,395",863,462,757,397,358,656,449,562,346,452,"1,104",743,"1,080","2,069",752,506,"1,412",904,745,"1,549",841,488,"1,291","1,254"
2021년08월_계_80~89세,"12,736",823,568,401,442,273,209,484,295,371,268,299,665,410,663,"1,137",438,317,769,450,401,928,543,317,613,652
2021년08월_계_90~99세,"1,903",120,99,49,78,45,41,50,51,50,50,40,89,56,92,147,68,54,119,70,41,115,92,55,111,121
2021년08월_계_100세 이상,63,5,1,1,4,2,0,2,2,3,1,2,3,1,1,4,2,2,3,1,3,2,4,5,3,6
2021년08월_남_총인구수,"176,452","9,066","4,474","1,927","14,094","1,152","1,112","4,559","3,866","1,836","1,397","2,398","6,145","4,101","7,478","21,946","4,117","2,346","14,104","7,205","5,058","12,308","3,981","3,868","16,142","21,772"
2021년08월_남_연령구간인구수,"176,452","9,066","4,474","1,927","14,094","1,152","1,112","4,559","3,866","1,836","1,397","2,398","6,145","4,101","7,478","21,946","4,117","2,346","14,104","7,205","5,058","12,308","3,981","3,868","16,142","21,772"
2021년08월_남_0~9세,"14,132",553,181,66,"2,353",18,23,206,203,30,26,103,306,190,333,"1,741",185,88,"1,110",540,382,875,134,263,"1,557","2,666"
2021년08월_남_10~19세,"18,237",785,246,68,"1,271",40,32,315,336,63,52,173,703,363,822,"2,694",344,158,"1,232",658,584,"1,332",363,442,"2,320","2,841"
2021년08월_남_20~29세,"24,015","1,134",597,188,"1,343",75,80,781,571,101,96,367,844,608,"1,103","3,579",779,291,"2,269","1,139",561,"1,589",478,518,"2,244","2,680"
2021년08월_남_30~39세,"22,865",975,392,125,"3,422",45,75,438,490,115,104,249,604,394,694,"2,835",492,207,"2,242",850,533,"1,392",380,361,"2,078","3,373"
2021년08월_남_40~49세,"27,920","1,482",500,204,"2,569",111,82,618,570,162,165,320,792,523,"1,074","3,741",507,326,"1,902","1,142",864,"2,042",489,559,"2,905","4,271"
2021년08월_남_50~59세,"30,582","1,776",864,395,"1,484",200,239,848,799,381,321,449,"1,176",799,"1,546","3,802",661,471,"2,422","1,226",940,"2,297",806,747,"2,545","3,388"
2021년08월_남_60~69세,"24,256","1,410","1,047",507,"1,148",361,336,856,571,555,368,441,978,732,"1,204","2,314",617,462,"2,005","1,042",718,"1,782",780,617,"1,673","1,732"
2021년08월_남_70~79세,"9,533",631,418,232,348,197,156,314,213,273,156,188,476,325,470,826,337,216,628,417,318,659,351,232,583,569
2021년08월_남_80~89세,"4,472",284,203,134,139,94,83,171,105,141,97,94,247,155,211,381,173,115,271,173,150,313,180,117,216,225
2021년08월_남_90~99세,430,33,26,8,17,11,6,11,8,15,12,14,19,12,20,32,21,12,23,18,8,27,19,12,20,26
2021년08월_남_100세 이상,10,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
2021년08월_여_총인구수,"179,315","8,644","4,026","1,744","14,594","1,110","1,065","4,094","3,462","1,749","1,214","2,591","6,628","4,409","7,982","22,774","4,437","2,350","14,851","6,403","5,027","12,372","4,041","3,936","16,842","22,970"
2021년08월_여_연령구간인구수,"179,315","8,644","4,026","1,744","14,594","1,110","1,065","4,094","3,462","1,749","1,214","2,591","6,628","4,409","7,982","22,774","4,437","2,350","14,851","6,403","5,027","12,372","4,041","3,936","16,842","22,970"
2021년08월_여_0~9세,"13,569",539,154,49,"2,406",23,19,210,194,30,22,97,321,206,370,"1,622",198,72,974,466,357,808,122,229,"1,505","2,576"
2021년08월_여_10~19세,"17,127",787,260,61,"1,283",53,41,292,297,46,47,158,593,385,795,"2,532",262,112,"1,153",528,527,"1,227",279,429,"2,051","2,929"
2021년08월_여_20~29세,"21,049",890,339,115,"1,395",56,64,569,438,89,82,341,740,493,"1,013","3,026",859,239,"2,110",838,496,"1,355",396,415,"1,956","2,735"
2021년08월_여_30~39세,"22,195",792,293,105,"3,453",41,37,359,367,68,81,257,585,374,666,"2,716",419,184,"2,026",741,505,"1,312",257,387,"2,204","3,966"
2021년08월_여_40~49세,"28,788","1,375",412,127,"2,447",52,74,520,533,109,88,266,913,594,"1,187","4,213",495,263,"2,122","1,006",858,"1,976",498,633,"3,402","4,625"
2021년08월_여_50~59세,"30,284","1,552",786,295,"1,683",144,188,700,649,353,203,481,"1,274",870,"1,551","4,043",714,437,"2,914","1,062",814,"2,260",731,734,"2,687","3,159"
2021년08월_여_60~69세,"24,611","1,317",898,453,"1,150",326,279,749,513,497,291,494,"1,083",769,"1,266","2,505",762,507,"2,171",945,756,"1,839",829,605,"1,839","1,768"
2021년08월_여_70~79세,"11,902",764,445,230,409,200,202,342,236,289,190,264,628,418,610,"1,243",415,290,784,487,427,890,490,256,708,685
2021년08월_여_80~89세,"8,264",539,365,267,303,179,126,313,190,230,171,205,418,255,452,756,265,202,498,277,251,615,363,200,397,427
2021년08월_여_90~99세,"1,473",87,73,41,61,34,35,39,43,35,38,26,70,44,72,115,47,42,96,52,33,88,73,43,91,95
2021년08월_여_100세 이상,53,2,1,1,4,2,0,1,2,3,1,2,3,1,0,3,1,2,3,1,3,2,3,5,2,5
2021년09월_계_총인구수,"356,134","17,712","8,471","3,648","28,880","2,262","2,180","8,675","7,338","3,590","2,604","4,932","12,793","8,488","15,442","44,814","8,567","4,691","28,969","13,641","10,119","24,643","8,018","7,780","33,088","44,789"
2021년09월_계_연령구간인구수,"356,134","17,712","8,471","3,648","28,880","2,262","2,180","8,675","7,338","3,590","2,604","4,932","12,793","8,488","15,442","44,814","8,567","4,691","28,969","13,641","10,119","24,643","8,018","7,780","33,088","44,789"
2021년09월_계_0~9세,"27,608","1,082",332,110,"4,788",41,41,411,396,58,48,193,624,391,696,"3,359",380,156,"2,081","1,009",736,"1,675",253,481,"3,047","5,220"
2021년09월_계_10~19세,"35,333","1,558",506,122,"2,569",90,71,617,634,109,100,333,"1,301",734,"1,609","5,201",599,264,"2,387","1,198","1,107","2,539",639,875,"4,382","5,789"
2021년09월_계_20~29세,"44,998","2,012",927,302,"2,753",131,146,"1,356","1,013",184,178,702,"1,574","1,101","2,110","6,616","1,646",532,"4,349","1,980","1,069","2,916",874,923,"4,209","5,395"
2021년09월_계_30~39세,"45,117","1,771",678,225,"6,896",86,113,794,856,185,183,499,"1,195",765,"1,347","5,575",912,386,"4,287","1,586","1,042","2,698",640,741,"4,317","7,340"
2021년09월_계_40~49세,"56,722","2,845",903,334,"5,078",162,155,"1,140","1,112",266,252,587,"1,707","1,104","2,260","7,939","1,006",586,"4,005","2,151","1,714","4,017",982,"1,188","6,338","8,891"
2021년09월_계_50~59세,"60,971","3,336","1,657",682,"3,177",344,428,"1,545","1,438",737,526,917,"2,452","1,669","3,095","7,889","1,370",916,"5,340","2,292","1,773","4,551","1,533","1,482","5,224","6,598"
2021년09월_계_60~69세,"49,219","2,755","1,945",960,"2,331",691,618,"1,618","1,097","1,061",655,927,"2,074","1,508","2,491","4,865","1,395",975,"4,206","1,996","1,485","3,653","1,616","1,228","3,547","3,522"
2021년09월_계_70~79세,"21,414","1,407",852,461,765,396,355,660,443,566,344,440,"1,107",738,"1,075","2,076",755,506,"1,420",899,746,"1,547",832,479,"1,295","1,250"
2021년09월_계_80~89세,"12,768",823,569,400,440,274,212,481,297,371,267,291,668,417,668,"1,138",434,315,772,459,403,928,551,321,611,658
2021년09월_계_90~99세,"1,925",119,101,51,79,46,41,51,50,50,50,41,88,60,91,153,68,53,120,70,41,117,94,56,115,120
2021년09월_계_100세 이상,59,4,1,1,4,1,0,2,2,3,1,2,3,1,0,3,2,2,2,1,3,2,4,6,3,6
2021년09월_남_총인구수,"176,658","9,066","4,464","1,917","14,200","1,151","1,117","4,584","3,883","1,837","1,398","2,363","6,163","4,093","7,456","22,009","4,120","2,338","14,113","7,226","5,076","12,287","3,976","3,850","16,186","21,785"
2021년09월_남_연령구간인구수,"176,658","9,066","4,464","1,917","14,200","1,151","1,117","4,584","3,883","1,837","1,398","2,363","6,163","4,093","7,456","22,009","4,120","2,338","14,113","7,226","5,076","12,287","3,976","3,850","16,186","21,785"
2021년09월_남_0~9세,"14,052",550,180,64,"2,368",19,23,204,204,28,26,96,305,190,329,"1,732",184,84,"1,105",535,380,867,133,257,"1,536","2,653"
2021년09월_남_10~19세,"18,248",779,249,66,"1,281",39,30,324,342,64,53,175,707,358,817,"2,687",335,154,"1,232",672,582,"1,322",361,446,"2,330","2,843"
2021년09월_남_20~29세,"24,008","1,117",601,189,"1,346",73,81,793,568,97,95,359,844,608,"1,100","3,589",780,292,"2,264","1,151",567,"1,579",481,510,"2,252","2,672"
2021년09월_남_30~39세,"22,916",984,381,122,"3,443",47,77,439,490,114,108,249,604,393,686,"2,853",490,208,"2,247",846,537,"1,385",380,360,"2,094","3,379"
2021년09월_남_40~49세,"27,909","1,475",496,205,"2,606",108,81,618,577,160,161,313,792,521,"1,066","3,729",509,323,"1,898","1,140",862,"2,040",487,558,"2,930","4,254"
2021년09월_남_50~59세,"30,620","1,778",871,393,"1,484",200,242,848,787,384,324,446,"1,181",795,"1,545","3,827",657,472,"2,425","1,229",947,"2,293",801,742,"2,528","3,421"
2021년09월_남_60~69세,"24,456","1,424","1,043",505,"1,162",364,337,858,589,560,370,438,987,734,"1,217","2,345",629,463,"2,019","1,046",723,"1,806",784,620,"1,692","1,741"
2021년09월_남_70~79세,"9,517",637,413,232,355,196,155,317,211,274,154,183,476,322,464,831,341,215,627,411,318,658,347,225,589,566
2021년09월_남_80~89세,"4,489",286,203,133,139,94,85,171,107,141,95,89,248,159,212,382,172,115,273,178,152,308,182,120,214,231
2021년09월_남_90~99세,434,33,27,8,16,11,6,11,8,15,12,15,19,13,20,33,22,12,23,18,8,29,19,12,20,24
2021년09월_남_100세 이상,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
2021년09월_여_총인구수,"179,476","8,646","4,007","1,731","14,680","1,111","1,063","4,091","3,455","1,753","1,206","2,569","6,630","4,395","7,986","22,805","4,447","2,353","14,856","6,415","5,043","12,356","4,042","3,930","16,902","23,004"
2021년09월_여_연령구간인구수,"179,476","8,646","4,007","1,731","14,680","1,111","1,063","4,091","3,455","1,753","1,206","2,569","6,630","4,395","7,986","22,805","4,447","2,353","14,856","6,415","5,043","12,356","4,042","3,930","16,902","23,004"
2021년09월_여_0~9세,"13,556",532,152,46,"2,420",22,18,207,192,30,22,97,319,201,367,"1,627",196,72,976,474,356,808,120,224,"1,511","2,567"
2021년09월_여_10~19세,"17,085",779,257,56,"1,288",51,41,293,292,45,47,158,594,376,792,"2,514",264,110,"1,155",526,525,"1,217",278,429,"2,052","2,946"
2021년09월_여_20~29세,"20,990",895,326,113,"1,407",58,65,563,445,87,83,343,730,493,"1,010","3,027",866,240,"2,085",829,502,"1,337",393,413,"1,957","2,723"
2021년09월_여_30~39세,"22,201",787,297,103,"3,453",39,36,355,366,71,75,250,591,372,661,"2,722",422,178,"2,040",740,505,"1,313",260,381,"2,223","3,961"
2021년09월_여_40~49세,"28,813","1,370",407,129,"2,472",54,74,522,535,106,91,274,915,583,"1,194","4,210",497,263,"2,107","1,011",852,"1,977",495,630,"3,408","4,637"
2021년09월_여_50~59세,"30,351","1,558",786,289,"1,693",144,186,697,651,353,202,471,"1,271",874,"1,550","4,062",713,444,"2,915","1,063",826,"2,258",732,740,"2,696","3,177"
2021년09월_여_60~69세,"24,763","1,331",902,455,"1,169",327,281,760,508,501,285,489,"1,087",774,"1,274","2,520",766,512,"2,187",950,762,"1,847",832,608,"1,855","1,781"
2021년09월_여_70~79세,"11,897",770,439,229,410,200,200,343,232,292,190,257,631,416,611,"1,245",414,291,793,488,428,889,485,254,706,684
2021년09월_여_80~89세,"8,279",537,366,267,301,180,127,310,190,230,172,202,420,258,456,756,262,200,499,281,251,620,369,201,397,427
2021년09월_여_90~99세,"1,491",86,74,43,63,35,35,40,42,35,38,26,69,47,71,120,46,41,97,52,33,88,75,44,95,96
2021년09월_여_100세 이상,50,1,1,1,4,1,0,1,2,3,1,2,3,1,0,2,1,2,2,1,3,2,3,6,2,5
2021년10월_계_총인구수,"356,625","17,766","8,469","3,647","28,962","2,254","2,171","9,115","7,320","3,578","2,600","4,828","12,780","8,464","15,497","44,875","8,549","4,692","28,966","13,650","10,113","24,680","7,989","7,787","33,029","44,844"
2021년10월_계_연령구간인구수,"356,625","17,766","8,469","3,647","28,962","2,254","2,171","9,115","7,320","3,578","2,600","4,828","12,780","8,464","15,497","44,875","8,549","4,692","28,966","13,650","10,113","24,680","7,989","7,787","33,029","44,844"
2021년10월_계_0~9세,"27,521","1,069",329,102,"4,787",40,39,451,390,59,48,186,622,387,716,"3,334",381,149,"2,072","1,002",730,"1,665",254,485,"3,016","5,208"
2021년10월_계_10~19세,"35,344","1,563",501,117,"2,600",89,67,667,630,106,99,326,"1,291",736,"1,603","5,203",595,266,"2,380","1,200","1,106","2,532",636,869,"4,370","5,792"
2021년10월_계_20~29세,"44,957","2,002",929,308,"2,731",130,146,"1,429",999,180,171,688,"1,576","1,088","2,111","6,648","1,623",523,"4,316","1,978","1,067","2,932",866,913,"4,211","5,392"
2021년10월_계_30~39세,"45,249","1,783",680,226,"6,891",87,111,885,862,183,187,500,"1,196",764,"1,385","5,536",916,392,"4,305","1,593","1,035","2,709",633,745,"4,278","7,367"
2021년10월_계_40~49세,"56,654","2,844",891,330,"5,106",159,152,"1,199","1,114",263,250,572,"1,692","1,098","2,257","7,943",997,587,"4,003","2,143","1,712","4,004",967,"1,188","6,316","8,867"
2021년10월_계_50~59세,"61,109","3,356","1,659",680,"3,194",340,427,"1,606","1,441",730,533,885,"2,441","1,648","3,083","7,924","1,362",920,"5,361","2,303","1,765","4,550","1,537","1,478","5,249","6,637"
2021년10월_계_60~69세,"49,537","2,778","1,955",971,"2,365",690,617,"1,666","1,101","1,071",652,912,"2,087","1,519","2,504","4,907","1,414",974,"4,203","2,003","1,500","3,689","1,615","1,241","3,565","3,538"
2021년10월_계_70~79세,"21,423","1,418",854,458,768,392,357,670,442,557,341,424,"1,105",741,"1,070","2,073",755,514,"1,424",900,749,"1,545",829,485,"1,297","1,255"
