카테고리,전국,서울특별시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,세종특별자치시,경기도,강원도,충청북도,충청남도,전라북도,전라남도,경상북도,경상남도,제주특별자치도
2020년04월_여_60~69세,"3,300,340","637,804","270,757","164,724","176,150","82,137","88,375","68,447","14,189","727,857","115,670","106,147","134,054","125,198","130,439","198,562","221,524","38,306"
2020년04월_여_70~79세,"2,003,228","376,743","158,359","97,299","94,810","50,872","48,713","30,675","7,447","409,661","74,960","65,774","92,500","93,490","108,184","133,504","135,728","24,509"
2020년04월_여_80~89세,"1,092,461","164,676","71,485","48,927","49,460","25,148","25,484","14,846","4,606","214,153","44,875","42,308","64,251","60,216","73,730","88,996","83,794","15,506"
2020년04월_여_90~99세,"186,607","30,305","11,426","6,986","9,200","4,420","4,339","2,537",862,"37,749","8,277","6,823","10,472","10,074","12,349","14,218","13,271","3,299"
2020년04월_여_100세 이상,"15,851","4,792","1,430",536,675,358,262,130,47,"3,010",561,398,691,656,713,749,606,237
2020년05월_계_총인구수,"51,841,371","9,724,496","3,406,942","2,429,059","2,950,063","1,455,533","1,471,915","1,143,148","345,373","13,324,041","1,538,639","1,596,710","2,118,510","1,810,097","1,855,945","2,648,760","3,351,347","670,793"
2020년05월_계_연령구간인구수,"51,841,371","9,724,496","3,406,942","2,429,059","2,950,063","1,455,533","1,471,915","1,143,148","345,373","13,324,041","1,538,639","1,596,710","2,118,510","1,810,097","1,855,945","2,648,760","3,351,347","670,793"
2020년05월_계_0~9세,"4,089,462","648,909","239,265","184,227","236,555","123,851","119,029","102,217","47,239","1,169,656","107,875","126,863","178,041","133,311","136,159","195,734","278,992","61,539"
2020년05월_계_10~19세,"4,872,081","803,192","277,678","231,161","278,178","160,902","150,093","114,140","40,970","1,341,519","140,101","151,372","204,790","178,351","170,539","229,926","328,148","71,021"
2020년05월_계_20~29세,"6,804,350","1,463,920","434,981","322,350","405,158","208,753","212,858","146,995","36,245","1,788,779","178,977","198,370","242,676","211,775","201,096","287,508","382,204","81,705"
2020년05월_계_30~39세,"6,985,248","1,498,555","428,546","301,074","414,252","189,797","198,147","156,559","61,103","1,916,581","168,729","197,266","273,689","193,615","190,821","299,401","413,442","83,671"
2020년05월_계_40~49세,"8,346,911","1,550,099","515,035","388,419","487,282","243,859","240,495","189,546","66,258","2,294,087","226,018","242,139","328,422","272,051","262,915","387,360","540,178","112,748"
2020년05월_계_50~59세,"8,668,601","1,536,375","578,102","428,389","515,113","234,541","243,088","211,118","43,404","2,217,878","269,022","274,160","340,033","302,137","316,227","463,020","584,327","111,667"
2020년05월_계_60~69세,"6,481,317","1,211,955","516,063","315,443","351,033","157,418","172,989","138,964","28,280","1,453,705","231,156","213,335","268,081","247,433","262,699","394,228","442,255","76,280"
2020년05월_계_70~79세,"3,646,121","694,958","289,080","172,853","174,370","91,584","89,481","58,365","13,762","751,632","135,633","119,441","169,133","167,140","191,306","239,890","242,664","44,829"
2020년05월_계_80~89세,"1,683,807","268,829","111,671","75,447","75,383","38,746","39,717","22,039","6,924","336,198","69,533","64,343","98,993","90,416","107,814","132,711","121,840","23,203"
2020년05월_계_90~99세,"242,413","41,193","14,679","8,993","11,815","5,664","5,671","3,043","1,132","49,854","10,774","8,864","13,753","13,032","15,534","18,026","16,527","3,859"
2020년05월_계_100세 이상,"21,060","6,511","1,842",703,924,418,347,162,56,"4,152",821,557,899,836,835,956,770,271
2020년05월_남_총인구수,"25,856,030","4,735,431","1,670,175","1,199,504","1,478,307","720,300","734,940","587,434","172,269","6,703,603","773,923","809,114","1,080,425","899,894","932,496","1,333,815","1,687,289","337,111"
2020년05월_남_연령구간인구수,"25,856,030","4,735,431","1,670,175","1,199,504","1,478,307","720,300","734,940","587,434","172,269","6,703,603","773,923","809,114","1,080,425","899,894","932,496","1,333,815","1,687,289","337,111"
2020년05월_남_0~9세,"2,097,497","333,248","122,725","94,357","121,360","63,618","61,153","52,590","24,226","599,029","55,201","64,830","91,181","68,392","69,467","100,944","143,574","31,602"
2020년05월_남_10~19세,"2,522,074","411,862","143,643","120,961","143,138","83,574","77,688","60,184","20,581","690,849","73,014","78,834","106,302","92,432","88,705","121,160","171,960","37,187"
2020년05월_남_20~29세,"3,575,158","713,036","227,181","172,821","211,467","108,939","111,810","82,369","18,322","941,023","100,387","110,253","133,793","114,250","111,968","162,195","212,058","43,286"
2020년05월_남_30~39세,"3,594,708","749,894","218,979","155,992","214,096","96,596","102,975","82,943","29,740","985,963","88,301","104,224","146,984","99,777","100,471","159,494","215,883","42,396"
2020년05월_남_40~49세,"4,241,615","767,985","259,122","191,555","248,912","121,039","120,001","96,365","33,977","1,165,260","116,388","125,534","175,047","140,513","140,930","202,378","278,340","58,269"
2020년05월_남_50~59세,"4,372,705","753,933","280,256","209,832","257,668","116,270","121,014","107,576","22,525","1,124,992","137,993","141,029","179,246","156,109","169,087","239,096","297,968","58,111"
2020년05월_남_60~69세,"3,168,203","572,501","244,676","150,182","173,935","74,935","84,172","70,175","14,032","721,909","114,835","106,787","133,578","121,940","131,832","195,058","219,855","37,801"
2020년05월_남_70~79세,"1,636,759","316,917","130,137","75,346","79,206","40,545","40,588","27,536","6,284","340,450","60,652","53,560","76,267","73,281","83,091","106,122","106,545","20,232"
2020년05월_남_80~89세,"587,425","103,579","39,851","26,312","25,702","13,514","14,160","7,164","2,313","121,136","24,439","21,920","34,588","30,118","33,734","43,462","37,787","7,646"
2020년05월_남_90~99세,"54,782","10,776","3,198","1,982","2,580","1,217","1,297",501,259,"11,883","2,456","1,985","3,233","2,910","3,095","3,701","3,163",546
2020년05월_남_100세 이상,"5,104","1,700",407,164,243,53,82,31,10,"1,109",257,158,206,172,116,205,156,35
2020년05월_여_총인구수,"25,985,341","4,989,065","1,736,767","1,229,555","1,471,756","735,233","736,975","555,714","173,104","6,620,438","764,716","787,596","1,038,085","910,203","923,449","1,314,945","1,664,058","333,682"
2020년05월_여_연령구간인구수,"25,985,341","4,989,065","1,736,767","1,229,555","1,471,756","735,233","736,975","555,714","173,104","6,620,438","764,716","787,596","1,038,085","910,203","923,449","1,314,945","1,664,058","333,682"
2020년05월_여_0~9세,"1,991,965","315,661","116,540","89,870","115,195","60,233","57,876","49,627","23,013","570,627","52,674","62,033","86,860","64,919","66,692","94,790","135,418","29,937"
2020년05월_여_10~19세,"2,350,007","391,330","134,035","110,200","135,040","77,328","72,405","53,956","20,389","650,670","67,087","72,538","98,488","85,919","81,834","108,766","156,188","33,834"
2020년05월_여_20~29세,"3,229,192","750,884","207,800","149,529","193,691","99,814","101,048","64,626","17,923","847,756","78,590","88,117","108,883","97,525","89,128","125,313","170,146","38,419"
2020년05월_여_30~39세,"3,390,540","748,661","209,567","145,082","200,156","93,201","95,172","73,616","31,363","930,618","80,428","93,042","126,705","93,838","90,350","139,907","197,559","41,275"
2020년05월_여_40~49세,"4,105,296","782,114","255,913","196,864","238,370","122,820","120,494","93,181","32,281","1,128,827","109,630","116,605","153,375","131,538","121,985","184,982","261,838","54,479"
2020년05월_여_50~59세,"4,295,896","782,442","297,846","218,557","257,445","118,271","122,074","103,542","20,879","1,092,886","131,029","133,131","160,787","146,028","147,140","223,924","286,359","53,556"
2020년05월_여_60~69세,"3,313,114","639,454","271,387","165,261","177,098","82,483","88,817","68,789","14,248","731,796","116,321","106,548","134,503","125,493","130,867","199,170","222,400","38,479"
2020년05월_여_70~79세,"2,009,362","378,041","158,943","97,507","95,164","51,039","48,893","30,829","7,478","411,182","74,981","65,881","92,866","93,859","108,215","133,768","136,119","24,597"
2020년05월_여_80~89세,"1,096,382","165,250","71,820","49,135","49,681","25,232","25,557","14,875","4,611","215,062","45,094","42,423","64,405","60,298","74,080","89,249","84,053","15,557"
2020년05월_여_90~99세,"187,631","30,417","11,481","7,011","9,235","4,447","4,374","2,542",873,"37,971","8,318","6,879","10,520","10,122","12,439","14,325","13,364","3,313"
2020년05월_여_100세 이상,"15,956","4,811","1,435",539,681,365,265,131,46,"3,043",564,399,693,664,719,751,614,236
2020년06월_계_총인구수,"51,839,408","9,720,846","3,404,423","2,427,954","2,947,217","1,455,048","1,471,040","1,142,190","345,341","13,338,020","1,539,282","1,597,593","2,119,771","1,808,802","1,854,618","2,646,493","3,349,454","671,316"
2020년06월_계_연령구간인구수,"51,839,408","9,720,846","3,404,423","2,427,954","2,947,217","1,455,048","1,471,040","1,142,190","345,341","13,338,020","1,539,282","1,597,593","2,119,771","1,808,802","1,854,618","2,646,493","3,349,454","671,316"
2020년06월_계_0~9세,"4,075,794","646,238","238,364","183,631","235,526","123,413","118,539","101,761","47,105","1,166,941","107,641","126,469","177,486","132,723","135,676","194,959","277,878","61,444"
2020년06월_계_10~19세,"4,861,506","800,377","276,766","230,453","277,423","160,383","149,539","113,822","41,077","1,340,623","139,764","151,063","204,588","177,739","169,972","229,448","327,569","70,900"
2020년06월_계_20~29세,"6,803,579","1,465,500","434,376","322,265","404,099","208,765","212,938","146,741","36,098","1,791,260","179,041","198,496","242,601","211,553","200,707","286,407","381,057","81,675"
2020년06월_계_30~39세,"6,972,185","1,496,864","427,542","300,366","412,813","189,436","197,697","156,012","60,923","1,914,790","168,403","197,029","273,346","193,014","190,059","298,316","411,941","83,634"
2020년06월_계_40~49세,"8,342,267","1,547,624","514,737","387,880","486,833","243,727","240,090","189,274","66,382","2,295,521","225,843","242,150","328,774","271,605","262,465","386,803","539,898","112,661"
2020년06월_계_50~59세,"8,652,260","1,532,341","575,757","427,621","513,748","233,826","242,755","210,714","43,369","2,217,025","268,566","273,957","339,822","301,169","315,014","461,830","583,173","111,573"
2020년06월_계_60~69세,"6,523,322","1,217,518","518,401","316,981","353,459","158,721","173,812","139,985","28,419","1,466,163","232,937","214,966","269,787","248,891","264,683","396,465","445,112","77,022"
2020년06월_계_70~79세,"3,658,049","697,099","290,106","173,456","175,105","91,879","89,871","58,616","13,859","754,497","135,719","119,630","169,700","167,779","191,712","240,489","243,549","44,983"
2020년06월_계_80~89세,"1,686,109","269,405","111,821","75,574","75,394","38,816","39,740","22,068","6,908","336,956","69,687","64,406","98,983","90,368","107,957","132,774","121,988","23,264"
2020년06월_계_90~99세,"243,203","41,346","14,705","9,024","11,889","5,663","5,712","3,032","1,145","50,079","10,854","8,869","13,779","13,121","15,538","18,046","16,512","3,889"
2020년06월_계_100세 이상,"21,134","6,534","1,848",703,928,419,347,165,56,"4,165",827,558,905,840,835,956,777,271
2020년06월_남_총인구수,"25,853,937","4,732,275","1,668,618","1,198,815","1,476,813","720,060","734,441","586,939","172,234","6,711,047","774,325","809,657","1,081,224","899,137","931,898","1,332,780","1,686,331","337,343"
2020년06월_남_연령구간인구수,"25,853,937","4,732,275","1,668,618","1,198,815","1,476,813","720,060","734,441","586,939","172,234","6,711,047","774,325","809,657","1,081,224","899,137","931,898","1,332,780","1,686,331","337,343"
2020년06월_남_0~9세,"2,090,575","331,870","122,295","94,046","120,847","63,438","60,891","52,351","24,163","597,691","55,087","64,673","90,891","68,076","69,174","100,566","142,949","31,567"
2020년06월_남_10~19세,"2,516,242","410,236","143,169","120,530","142,763","83,285","77,383","59,968","20,599","690,470","72,857","78,661","106,178","92,137","88,373","120,877","171,651","37,105"
2020년06월_남_20~29세,"3,574,164","713,039","226,699","172,679","210,883","108,943","111,813","82,286","18,280","942,471","100,426","110,346","133,872","114,090","111,830","161,678","211,521","43,308"
2020년06월_남_30~39세,"3,588,576","749,157","218,387","155,746","213,371","96,490","102,796","82,695","29,634","985,236","88,149","104,196","146,796","99,483","100,061","158,961","215,095","42,323"
2020년06월_남_40~49세,"4,239,154","766,587","259,081","191,259","248,676","120,963","119,772","96,202","34,015","1,166,172","116,278","125,516","175,281","140,191","140,651","202,091","278,217","58,202"
2020년06월_남_50~59세,"4,365,248","752,182","279,155","209,487","256,964","115,915","120,905","107,416","22,519","1,124,534","137,873","140,932","179,227","155,636","168,487","238,496","297,444","58,076"
2020년06월_남_60~69세,"3,188,946","575,000","245,721","150,908","175,164","75,535","84,574","70,649","14,101","728,210","115,695","107,578","134,421","122,735","132,975","196,269","221,240","38,171"
2020년06월_남_70~79세,"1,642,296","317,745","130,561","75,629","79,590","40,662","40,742","27,655","6,331","341,782","60,683","53,670","76,524","73,606","83,330","106,451","107,021","20,314"
2020년06월_남_80~89세,"588,678","103,967","39,938","26,384","25,715","13,562","14,169","7,190","2,321","121,415","24,548","21,942","34,596","30,091","33,793","43,477","37,881","7,689"
2020년06월_남_90~99세,"54,925","10,782","3,202","1,982","2,594","1,214","1,312",494,261,"11,953","2,474","1,988","3,232","2,918","3,107","3,709","3,152",551
2020년06월_남_100세 이상,"5,133","1,710",410,165,246,53,84,33,10,"1,113",255,155,206,174,117,205,160,37
2020년06월_여_총인구수,"25,985,471","4,988,571","1,735,805","1,229,139","1,470,404","734,988","736,599","555,251","173,107","6,626,973","764,957","787,936","1,038,547","909,665","922,720","1,313,713","1,663,123","333,973"
2020년06월_여_연령구간인구수,"25,985,471","4,988,571","1,735,805","1,229,139","1,470,404","734,988","736,599","555,251","173,107","6,626,973","764,957","787,936","1,038,547","909,665","922,720","1,313,713","1,663,123","333,973"
2020년06월_여_0~9세,"1,985,219","314,368","116,069","89,585","114,679","59,975","57,648","49,410","22,942","569,250","52,554","61,796","86,595","64,647","66,502","94,393","134,929","29,877"
2020년06월_여_10~19세,"2,345,264","390,141","133,597","109,923","134,660","77,098","72,156","53,854","20,478","650,153","66,907","72,402","98,410","85,602","81,599","108,571","155,918","33,795"
