카테고리,인천광역시 남동구,인천광역시 남동구 구월1동,인천광역시 남동구 구월2동,인천광역시 남동구 구월3동,인천광역시 남동구 구월4동,인천광역시 남동구 간석1동,인천광역시 남동구 간석2동,인천광역시 남동구 간석3동,인천광역시 남동구 간석4동,인천광역시 남동구 만수1동,인천광역시 남동구 만수2동,인천광역시 남동구 만수3동,인천광역시 남동구 만수4동,인천광역시 남동구 만수5동,인천광역시 남동구 만수6동,인천광역시 남동구 장수서창동,인천광역시 남동구 서창2동,인천광역시 남동구 남촌도림동,인천광역시 남동구 논현1동,인천광역시 남동구 논현2동,인천광역시 남동구 논현고잔동
2021년11월_계_100세 이상,75,5,8,1,3,3,2,7,7,2,2,1,6,1,6,2,6,3,0,7,3
2021년11월_남_총인구수,"257,523","15,301","17,453","14,981","7,381","10,525","10,955","13,774","14,461","8,400","11,938","8,977","10,280","7,603","11,816","9,924","19,630","10,852","16,152","16,683","20,437"
2021년11월_남_연령구간인구수,"257,523","15,301","17,453","14,981","7,381","10,525","10,955","13,774","14,461","8,400","11,938","8,977","10,280","7,603","11,816","9,924","19,630","10,852","16,152","16,683","20,437"
2021년11월_남_0~9세,"19,764","1,511","1,783",826,299,531,762,740,859,397,831,661,694,296,684,745,"2,846",631,"1,357","1,223","2,088"
2021년11월_남_10~19세,"24,936","1,487","2,253",926,517,781,"1,060","1,018","1,151",533,"1,200",808,955,478,"1,096","1,134","2,118",978,"1,820","1,689","2,934"
2021년11월_남_20~29세,"35,603","2,011","2,245","2,888","1,087","1,571","1,479","1,997","2,134","1,162","1,682","1,321","1,460","1,108","1,734","1,241","1,777","1,553","2,185","2,508","2,460"
2021년11월_남_30~39세,"35,723","2,117","1,988","3,114",906,"1,643","1,368","1,897","2,101","1,175","1,450","1,142","1,408","1,003","1,446","1,149","3,372","1,216","2,276","2,556","2,396"
2021년11월_남_40~49세,"44,226","2,926","3,178","2,621","1,167","1,644","1,885","2,183","2,309","1,225","2,047","1,490","1,584","1,057","1,685","1,691","4,063","1,689","2,909","2,776","4,097"
2021년11월_남_50~59세,"43,913","2,353","2,821","2,246","1,481","1,795","1,953","2,567","2,574","1,607","2,060","1,542","1,771","1,443","2,292","1,642","2,357","2,141","2,810","2,839","3,619"
2021년11월_남_60~69세,"34,114","1,903","2,086","1,523","1,179","1,533","1,497","2,106","2,116","1,417","1,676","1,311","1,537","1,340","1,869","1,511","2,089","1,711","1,864","1,896","1,950"
2021년11월_남_70~79세,"14,238",751,829,617,552,752,709,916,910,627,754,546,655,653,716,584,809,679,677,846,656
2021년11월_남_80~89세,"4,598",221,249,205,184,260,210,321,276,239,218,142,196,211,271,210,186,232,232,318,217
2021년11월_남_90~99세,398,21,19,15,9,15,32,26,31,18,20,14,18,14,23,17,12,22,22,30,20
2021년11월_남_100세 이상,10,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,2,0
2021년11월_여_총인구수,"260,849","16,142","18,053","15,079","7,212","10,840","10,996","13,839","14,542","8,772","12,411","8,739","10,760","7,668","12,506","10,007","19,918","10,288","15,869","16,294","20,914"
2021년11월_여_연령구간인구수,"260,849","16,142","18,053","15,079","7,212","10,840","10,996","13,839","14,542","8,772","12,411","8,739","10,760","7,668","12,506","10,007","19,918","10,288","15,869","16,294","20,914"
2021년11월_여_0~9세,"18,536","1,400","1,593",757,263,488,722,713,839,394,794,598,664,270,629,728,"2,697",571,"1,310","1,104","2,002"
2021년11월_여_10~19세,"23,769","1,590","2,128",861,414,728,978,981,"1,133",518,"1,241",789,860,482,"1,086","1,044","1,868",858,"1,688","1,586","2,936"
2021년11월_여_20~29세,"33,281","2,057","2,008","3,572","1,033","1,444","1,352","1,935","2,040","1,050","1,506","1,170","1,269","1,008","1,571","1,032","1,796","1,247","1,866","2,082","2,243"
2021년11월_여_30~39세,"33,468","2,281","2,284","2,651",685,"1,372","1,320","1,716","1,892",980,"1,357","1,016","1,321",742,"1,297","1,107","3,628","1,042","2,037","2,030","2,710"
2021년11월_여_40~49세,"42,570","2,689","3,419","2,205",956,"1,537","1,829","1,919","2,198","1,119","2,039","1,343","1,616",906,"1,847","1,649","3,736","1,531","2,850","2,720","4,462"
2021년11월_여_50~59세,"45,127","2,627","2,898","2,253","1,423","1,917","1,895","2,588","2,618","1,615","2,246","1,594","1,983","1,502","2,493","1,772","2,617","2,108","2,754","2,853","3,371"
2021년11월_여_60~69세,"36,460","2,083","2,282","1,625","1,294","1,735","1,591","2,229","2,190","1,544","1,927","1,296","1,755","1,500","1,940","1,594","2,250","1,649","1,964","2,117","1,895"
2021년11월_여_70~79세,"17,098",856,937,767,713,"1,022",848,"1,110",985,890,839,619,755,833,919,689,859,768,853,"1,063",773
2021년11월_여_80~89세,"8,789",452,404,335,358,484,392,562,529,574,383,263,456,350,592,329,383,419,449,627,448
2021년11월_여_90~99세,"1,686",102,94,52,70,110,67,82,111,86,77,50,77,74,126,61,79,92,98,107,71
2021년11월_여_100세 이상,65,5,6,1,3,3,2,4,7,2,2,1,4,1,6,2,5,3,0,5,3
2021년12월_계_총인구수,"518,272","31,445","35,508","30,158","14,630","21,199","21,965","27,576","29,093","17,128","24,289","17,709","21,056","15,307","24,342","19,919","39,527","21,097","32,014","32,974","41,336"
2021년12월_계_연령구간인구수,"518,272","31,445","35,508","30,158","14,630","21,199","21,965","27,576","29,093","17,128","24,289","17,709","21,056","15,307","24,342","19,919","39,527","21,097","32,014","32,974","41,336"
2021년12월_계_0~9세,"38,030","2,907","3,334","1,578",556,"1,013","1,479","1,446","1,690",791,"1,605","1,256","1,350",563,"1,303","1,464","5,518","1,176","2,646","2,291","4,064"
2021년12월_계_10~19세,"48,654","3,076","4,384","1,801",935,"1,487","2,040","1,991","2,293","1,037","2,411","1,593","1,821",960,"2,189","2,177","3,990","1,830","3,500","3,269","5,870"
2021년12월_계_20~29세,"68,723","4,022","4,281","6,480","2,120","2,951","2,825","3,918","4,209","2,206","3,184","2,462","2,718","2,123","3,288","2,272","3,533","2,804","4,038","4,574","4,715"
2021년12월_계_30~39세,"69,084","4,417","4,245","5,781","1,599","3,015","2,689","3,608","3,999","2,157","2,795","2,166","2,747","1,755","2,741","2,225","6,946","2,270","4,275","4,591","5,063"
2021년12월_계_40~49세,"86,799","5,629","6,591","4,844","2,136","3,169","3,718","4,075","4,518","2,320","4,066","2,841","3,190","1,982","3,541","3,327","7,856","3,195","5,757","5,510","8,534"
2021년12월_계_50~59세,"89,137","4,966","5,747","4,507","2,908","3,682","3,861","5,156","5,213","3,222","4,317","3,129","3,760","2,930","4,792","3,442","4,973","4,241","5,590","5,696","7,005"
2021년12월_계_60~69세,"70,806","4,022","4,371","3,167","2,483","3,251","3,089","4,341","4,314","2,957","3,620","2,620","3,298","2,836","3,816","3,109","4,365","3,359","3,854","4,050","3,884"
2021년12월_계_70~79세,"31,394","1,602","1,767","1,387","1,257","1,763","1,556","2,039","1,902","1,519","1,592","1,171","1,414","1,498","1,640","1,281","1,677","1,453","1,541","1,900","1,435"
2021년12월_계_80~89세,"13,473",675,670,540,552,739,605,887,806,814,601,408,656,571,878,541,573,655,692,941,669
2021년12월_계_90~99세,"2,100",124,111,72,82,127,100,111,142,104,96,62,96,88,147,79,89,111,120,145,94
2021년12월_계_100세 이상,72,5,7,1,2,2,3,4,7,1,2,1,6,1,7,2,7,3,1,7,3
2021년12월_남_총인구수,"257,468","15,295","17,473","15,049","7,391","10,457","10,963","13,738","14,529","8,359","11,903","8,959","10,283","7,624","11,809","9,921","19,636","10,822","16,151","16,670","20,436"
2021년12월_남_연령구간인구수,"257,468","15,295","17,473","15,049","7,391","10,457","10,963","13,738","14,529","8,359","11,903","8,959","10,283","7,624","11,809","9,921","19,636","10,822","16,151","16,670","20,436"
2021년12월_남_0~9세,"19,613","1,511","1,759",822,295,530,761,737,851,396,818,657,686,293,671,736,"2,838",614,"1,353","1,204","2,081"
2021년12월_남_10~19세,"24,923","1,481","2,261",932,519,776,"1,057","1,012","1,155",520,"1,188",806,961,479,"1,104","1,139","2,118",977,"1,817","1,685","2,936"
2021년12월_남_20~29세,"35,526","1,997","2,258","2,887","1,080","1,540","1,478","1,993","2,160","1,154","1,676","1,308","1,453","1,111","1,720","1,240","1,764","1,550","2,180","2,500","2,477"
2021년12월_남_30~39세,"35,645","2,117","1,982","3,135",908,"1,632","1,376","1,888","2,107","1,172","1,450","1,141","1,418","1,004","1,441","1,131","3,342","1,229","2,266","2,547","2,359"
2021년12월_남_40~49세,"44,284","2,933","3,181","2,639","1,178","1,645","1,878","2,177","2,321","1,211","2,038","1,491","1,583","1,068","1,700","1,686","4,101","1,670","2,901","2,790","4,093"
2021년12월_남_50~59세,"43,945","2,339","2,846","2,251","1,477","1,781","1,964","2,567","2,589","1,605","2,063","1,537","1,771","1,448","2,283","1,655","2,355","2,140","2,819","2,838","3,617"
2021년12월_남_60~69세,"34,212","1,920","2,080","1,539","1,186","1,525","1,495","2,098","2,128","1,411","1,680","1,317","1,537","1,331","1,872","1,518","2,100","1,706","1,880","1,915","1,974"
2021년12월_남_70~79세,"14,265",749,836,622,552,748,705,916,914,631,749,549,656,664,715,586,813,678,678,843,661
2021년12월_남_80~89세,"4,647",227,251,205,187,265,217,323,272,241,220,141,198,212,279,213,191,236,235,316,218
2021년12월_남_90~99세,399,21,17,17,9,15,32,25,32,18,21,12,18,14,24,17,13,22,22,30,20
2021년12월_남_100세 이상,9,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,2,0
2021년12월_여_총인구수,"260,804","16,150","18,035","15,109","7,239","10,742","11,002","13,838","14,564","8,769","12,386","8,750","10,773","7,683","12,533","9,998","19,891","10,275","15,863","16,304","20,900"
2021년12월_여_연령구간인구수,"260,804","16,150","18,035","15,109","7,239","10,742","11,002","13,838","14,564","8,769","12,386","8,750","10,773","7,683","12,533","9,998","19,891","10,275","15,863","16,304","20,900"
2021년12월_여_0~9세,"18,417","1,396","1,575",756,261,483,718,709,839,395,787,599,664,270,632,728,"2,680",562,"1,293","1,087","1,983"
2021년12월_여_10~19세,"23,731","1,595","2,123",869,416,711,983,979,"1,138",517,"1,223",787,860,481,"1,085","1,038","1,872",853,"1,683","1,584","2,934"
2021년12월_여_20~29세,"33,197","2,025","2,023","3,593","1,040","1,411","1,347","1,925","2,049","1,052","1,508","1,154","1,265","1,012","1,568","1,032","1,769","1,254","1,858","2,074","2,238"
2021년12월_여_30~39세,"33,439","2,300","2,263","2,646",691,"1,383","1,313","1,720","1,892",985,"1,345","1,025","1,329",751,"1,300","1,094","3,604","1,041","2,009","2,044","2,704"
2021년12월_여_40~49세,"42,515","2,696","3,410","2,205",958,"1,524","1,840","1,898","2,197","1,109","2,028","1,350","1,607",914,"1,841","1,641","3,755","1,525","2,856","2,720","4,441"
2021년12월_여_50~59세,"45,192","2,627","2,901","2,256","1,431","1,901","1,897","2,589","2,624","1,617","2,254","1,592","1,989","1,482","2,509","1,787","2,618","2,101","2,771","2,858","3,388"
2021년12월_여_60~69세,"36,594","2,102","2,291","1,628","1,297","1,726","1,594","2,243","2,186","1,546","1,940","1,303","1,761","1,505","1,944","1,591","2,265","1,653","1,974","2,135","1,910"
2021년12월_여_70~79세,"17,129",853,931,765,705,"1,015",851,"1,123",988,888,843,622,758,834,925,695,864,775,863,"1,057",774
2021년12월_여_80~89세,"8,826",448,419,335,365,474,388,564,534,573,381,267,458,359,599,328,382,419,457,625,451
2021년12월_여_90~99세,"1,701",103,94,55,73,112,68,86,110,86,75,50,78,74,123,62,76,89,98,115,74
2021년12월_여_100세 이상,63,5,5,1,2,2,3,2,7,1,2,1,4,1,7,2,6,3,1,5,3
