카테고리,전라남도,전라남도 목포시,전라남도 여수시,전라남도 순천시,전라남도 나주시,전라남도 광양시,전라남도 담양군,전라남도 곡성군,전라남도 구례군,전라남도 고흥군,전라남도 보성군,전라남도 화순군,전라남도 장흥군,전라남도 강진군,전라남도 해남군,전라남도 영암군,전라남도 무안군,전라남도 함평군,전라남도 영광군,전라남도 장성군,전라남도 완도군,전라남도 진도군,전라남도 신안군
2020년10월_계_70~79세,"192,581","17,560","24,366","18,950","11,536","8,091","6,328","4,297","3,898","11,498","6,655","7,503","5,477","5,237","10,066","6,347","7,890","5,163","7,159","5,948","7,434","4,749","6,429"
2020년10월_계_80~89세,"109,176","7,025","10,622","10,056","6,588","4,638","3,829","3,182","2,484","7,497","4,730","4,615","3,885","3,574","5,965","4,011","4,182","3,415","3,977","3,695","4,383","2,880","3,943"
2020년10월_계_90~99세,"15,959",963,"1,594","1,580",992,735,599,508,377,"1,238",718,636,617,511,810,530,596,490,548,505,563,365,484
2020년10월_계_100세 이상,869,81,109,63,62,22,33,16,22,53,40,34,25,29,46,35,37,26,34,40,26,18,18
2020년10월_남_총인구수,"929,911","112,217","143,106","141,053","57,830","78,387","23,323","13,724","12,434","31,092","19,766","30,936","18,373","16,783","34,127","27,704","42,640","16,113","26,539","22,862","25,156","14,865","20,881"
2020년10월_남_연령구간인구수,"929,911","112,217","143,106","141,053","57,830","78,387","23,323","13,724","12,434","31,092","19,766","30,936","18,373","16,783","34,127","27,704","42,640","16,113","26,539","22,862","25,156","14,865","20,881"
2020년10월_남_0~9세,"67,966","9,577","10,764","12,133","5,145","6,867","1,174",563,571,"1,302",945,"1,791","1,043",896,"2,076","1,818","3,931",734,"1,942","1,416","1,653",803,822
2020년10월_남_10~19세,"87,239","12,686","13,838","15,930","4,858","8,271","1,554","1,027",978,"2,085","1,335","2,957","1,493","1,308","2,755","2,398","4,663","1,095","2,170","1,747","1,887","1,149","1,055"
2020년10월_남_20~29세,"111,397","14,712","19,105","20,413","6,446","11,509","2,832","1,288","1,047","2,457","1,687","3,688","1,737","1,631","3,127","2,921","4,663","1,491","2,805","2,571","2,198","1,371","1,698"
2020년10월_남_30~39세,"98,398","13,479","16,776","17,097","7,575","9,899","1,894",934,889,"2,032","1,378","2,423","1,481","1,273","2,716","2,661","5,088","1,154","2,519","1,965","2,220","1,211","1,734"
2020년10월_남_40~49세,"139,484","19,437","22,268","21,571","9,143","12,151","3,025","1,715","1,598","3,683","2,405","4,354","2,294","2,115","4,577","4,452","7,052","2,083","3,742","3,201","3,654","2,043","2,921"
2020년10월_남_50~59세,"168,032","18,256","25,352","24,857","9,391","15,787","4,460","2,699","2,543","5,712","3,747","6,168","3,423","3,065","6,412","5,383","6,989","3,218","4,734","4,289","4,502","2,737","4,308"
2020년10월_남_60~69세,"135,743","13,702","20,103","17,010","8,089","8,734","4,215","2,591","2,286","6,287","3,812","4,877","3,284","3,070","6,114","4,057","5,383","3,058","4,230","3,758","4,260","2,625","4,198"
2020년10월_남_70~79세,"84,086","7,778","11,048","8,464","5,001","3,582","2,804","1,816","1,632","4,940","2,813","3,111","2,310","2,235","4,357","2,662","3,515","2,152","3,075","2,615","3,278","2,013","2,885"
2020년10월_남_80~89세,"34,282","2,376","3,550","3,253","1,963","1,456","1,231",988,809,"2,319","1,491","1,423","1,184","1,088","1,838","1,239","1,256","1,015","1,215","1,175","1,399",847,"1,167"
2020년10월_남_90~99세,"3,164",198,285,317,209,126,131,100,79,267,147,142,120,98,154,105,95,111,104,120,102,66,88
2020년10월_남_100세 이상,120,16,17,8,10,5,3,3,2,8,6,2,4,4,1,8,5,2,3,5,3,0,5
2020년10월_여_총인구수,"920,769","113,061","137,478","141,623","57,101","72,074","22,580","14,382","13,144","32,946","20,845","31,626","19,450","17,941","34,991","26,165","42,304","16,079","26,687","21,758","24,886","15,368","18,280"
2020년10월_여_연령구간인구수,"920,769","113,061","137,478","141,623","57,101","72,074","22,580","14,382","13,144","32,946","20,845","31,626","19,450","17,941","34,991","26,165","42,304","16,079","26,687","21,758","24,886","15,368","18,280"
2020년10월_여_0~9세,"65,358","9,091","10,419","11,530","4,929","6,633","1,161",538,585,"1,320",840,"1,736",988,905,"2,042","1,817","3,695",674,"1,851","1,401","1,542",892,769
2020년10월_여_10~19세,"80,786","12,035","12,719","14,530","4,534","7,724","1,434",936,867,"1,831","1,279","2,764","1,341","1,233","2,564","2,098","4,497",979,"2,025","1,566","1,780","1,059",991
2020년10월_여_20~29세,"88,392","12,526","14,653","17,243","5,766","8,310","1,915","1,084",911,"1,719","1,298","3,100","1,359","1,264","2,429","2,139","4,015","1,027","2,204","1,729","1,568","1,014","1,119"
2020년10월_여_30~39세,"88,553","12,712","14,407","16,220","6,949","8,602","1,733",808,778,"1,698","1,192","2,348","1,335","1,217","2,493","2,214","4,880","1,011","2,371","1,718","1,844","1,012","1,011"
2020년10월_여_40~49세,"121,173","18,260","19,917","22,196","7,232","11,630","2,153","1,357","1,333","2,650","1,802","4,014","1,871","1,681","3,529","3,048","6,271","1,424","2,861","2,401","2,608","1,498","1,437"
2020년10월_여_50~59세,"145,578","18,126","23,154","24,392","7,838","12,991","3,598","2,184","2,057","4,599","2,955","5,100","2,888","2,629","5,248","4,038","5,750","2,321","3,858","3,228","3,621","2,228","2,775"
2020년10월_여_60~69세,"133,996","15,050","20,418","16,905","7,858","7,867","3,966","2,379","2,354","6,377","3,793","4,454","3,282","3,086","6,149","3,902","5,362","2,829","4,196","3,442","4,299","2,579","3,449"
2020년10월_여_70~79세,"108,495","9,782","13,318","10,486","6,535","4,509","3,524","2,481","2,266","6,558","3,842","4,392","3,167","3,002","5,709","3,685","4,375","3,011","4,084","3,333","4,156","2,736","3,544"
2020년10월_여_80~89세,"74,894","4,649","7,072","6,803","4,625","3,182","2,598","2,194","1,675","5,178","3,239","3,192","2,701","2,486","4,127","2,772","2,926","2,400","2,762","2,520","2,984","2,033","2,776"
2020년10월_여_90~99세,"12,795",765,"1,309","1,263",783,609,468,408,298,971,571,494,497,413,656,425,501,379,444,385,461,299,396
2020년10월_여_100세 이상,749,65,92,55,52,17,30,13,20,45,34,32,21,25,45,27,32,24,31,35,23,18,13
2020년11월_계_총인구수,"1,850,557","224,973","280,549","282,618","115,153","150,680","45,936","28,036","25,577","64,013","40,494","62,506","37,819","34,670","68,966","53,752","85,245","32,112","53,183","44,543","49,975","30,748","39,009"
2020년11월_계_연령구간인구수,"1,850,557","224,973","280,549","282,618","115,153","150,680","45,936","28,036","25,577","64,013","40,494","62,506","37,819","34,670","68,966","53,752","85,245","32,112","53,183","44,543","49,975","30,748","39,009"
2020년11월_계_0~9세,"132,563","18,501","21,014","23,588","10,101","13,401","2,337","1,091","1,159","2,628","1,760","3,503","2,016","1,785","4,058","3,588","7,662","1,388","3,770","2,799","3,165","1,686","1,563"
2020년11월_계_10~19세,"167,726","24,631","26,502","30,388","9,379","16,005","2,985","1,945","1,843","3,900","2,614","5,692","2,833","2,523","5,300","4,477","9,192","2,067","4,199","3,309","3,656","2,246","2,040"
2020년11월_계_20~29세,"200,124","27,206","33,815","37,650","12,282","19,904","4,753","2,375","1,953","4,160","2,979","6,801","3,089","2,883","5,547","5,083","8,732","2,527","5,022","4,253","3,772","2,543","2,795"
2020년11월_계_30~39세,"186,419","26,078","31,107","33,244","14,534","18,458","3,622","1,736","1,675","3,712","2,538","4,744","2,811","2,476","5,136","4,807","10,033","2,133","4,888","3,684","4,034","2,268","2,701"
2020년11월_계_40~49세,"260,199","37,641","42,078","43,659","16,388","23,734","5,162","3,029","2,895","6,337","4,188","8,329","4,155","3,792","8,100","7,457","13,351","3,500","6,577","5,576","6,250","3,650","4,351"
2020년11월_계_50~59세,"313,537","36,381","48,571","49,215","17,221","28,882","8,072","4,877","4,602","10,258","6,670","11,251","6,309","5,673","11,605","9,391","12,784","5,510","8,573","7,504","8,092","5,051","7,045"
2020년11월_계_60~69세,"271,028","28,849","40,669","34,139","16,058","16,755","8,200","4,994","4,662","12,719","7,610","9,380","6,600","6,178","12,323","8,011","10,764","5,904","8,456","7,235","8,601","5,280","7,641"
2020년11월_계_70~79세,"192,910","17,608","24,458","19,018","11,554","8,137","6,338","4,289","3,904","11,520","6,655","7,500","5,469","5,245","10,069","6,358","7,906","5,165","7,153","5,948","7,431","4,757","6,428"
2020년11월_계_80~89세,"109,199","7,043","10,629","10,066","6,575","4,649","3,835","3,175","2,485","7,493","4,728","4,635","3,894","3,572","5,958","4,017","4,172","3,401","3,964","3,692","4,389","2,885","3,942"
2020년11월_계_90~99세,"15,979",954,"1,599","1,586",997,731,597,511,377,"1,235",711,635,617,514,824,528,613,491,548,503,559,364,485
2020년11월_계_100세 이상,873,81,107,65,64,24,35,14,22,51,41,36,26,29,46,35,36,26,33,40,26,18,18
2020년11월_남_총인구수,"929,986","111,999","143,116","141,001","57,963","78,550","23,343","13,692","12,445","31,100","19,727","30,896","18,367","16,756","34,040","27,650","42,829","16,079","26,517","22,816","25,137","15,165","20,798"
2020년11월_남_연령구간인구수,"929,986","111,999","143,116","141,001","57,963","78,550","23,343","13,692","12,445","31,100","19,727","30,896","18,367","16,756","34,040","27,650","42,829","16,079","26,517","22,816","25,137","15,165","20,798"
2020년11월_남_0~9세,"67,558","9,505","10,693","12,095","5,151","6,800","1,176",557,574,"1,310",931,"1,778","1,032",886,"2,043","1,796","3,946",721,"1,927","1,405","1,639",794,799
2020년11월_남_10~19세,"87,029","12,620","13,769","15,883","4,850","8,277","1,561","1,018",978,"2,086","1,337","2,943","1,486","1,298","2,745","2,390","4,677","1,088","2,174","1,746","1,882","1,169","1,052"
2020년11월_남_20~29세,"111,655","14,699","19,174","20,410","6,505","11,584","2,820","1,288","1,049","2,447","1,684","3,691","1,728","1,619","3,111","2,936","4,704","1,501","2,816","2,535","2,206","1,463","1,685"
2020년11월_남_30~39세,"98,106","13,419","16,731","17,068","7,576","9,887","1,891",926,894,"2,013","1,359","2,411","1,485","1,275","2,685","2,604","5,110","1,139","2,518","1,949","2,208","1,241","1,717"
2020년11월_남_40~49세,"139,243","19,373","22,221","21,506","9,137","12,137","3,011","1,697","1,580","3,678","2,396","4,333","2,298","2,111","4,570","4,439","7,085","2,080","3,720","3,194","3,655","2,108","2,914"
2020년11월_남_50~59세,"167,976","18,227","25,404","24,817","9,395","15,841","4,463","2,689","2,549","5,696","3,726","6,154","3,417","3,059","6,397","5,357","7,023","3,200","4,720","4,282","4,480","2,795","4,285"
2020년11월_남_60~69세,"136,489","13,752","20,168","17,148","8,156","8,816","4,229","2,609","2,300","6,315","3,826","4,898","3,302","3,075","6,138","4,103","5,393","3,071","4,257","3,786","4,287","2,663","4,197"
2020년11월_남_70~79세,"84,314","7,814","11,100","8,487","5,003","3,609","2,815","1,814","1,633","4,959","2,827","3,116","2,305","2,247","4,360","2,670","3,528","2,149","3,067","2,613","3,287","2,018","2,893"
2020년11월_남_80~89세,"34,328","2,378","3,554","3,266","1,968","1,466","1,243",989,804,"2,323","1,488","1,427","1,188","1,083","1,836","1,245","1,261","1,017","1,209","1,180","1,391",848,"1,164"
2020년11월_남_90~99세,"3,167",196,285,313,212,128,130,102,82,265,147,143,122,99,154,102,97,111,106,121,99,66,87
2020년11월_남_100세 이상,121,16,17,8,10,5,4,3,2,8,6,2,4,4,1,8,5,2,3,5,3,0,5
2020년11월_여_총인구수,"920,571","112,974","137,433","141,617","57,190","72,130","22,593","14,344","13,132","32,913","20,767","31,610","19,452","17,914","34,926","26,102","42,416","16,033","26,666","21,727","24,838","15,583","18,211"
2020년11월_여_연령구간인구수,"920,571","112,974","137,433","141,617","57,190","72,130","22,593","14,344","13,132","32,913","20,767","31,610","19,452","17,914","34,926","26,102","42,416","16,033","26,666","21,727","24,838","15,583","18,211"
2020년11월_여_0~9세,"65,005","8,996","10,321","11,493","4,950","6,601","1,161",534,585,"1,318",829,"1,725",984,899,"2,015","1,792","3,716",667,"1,843","1,394","1,526",892,764
2020년11월_여_10~19세,"80,697","12,011","12,733","14,505","4,529","7,728","1,424",927,865,"1,814","1,277","2,749","1,347","1,225","2,555","2,087","4,515",979,"2,025","1,563","1,774","1,077",988
2020년11월_여_20~29세,"88,469","12,507","14,641","17,240","5,777","8,320","1,933","1,087",904,"1,713","1,295","3,110","1,361","1,264","2,436","2,147","4,028","1,026","2,206","1,718","1,566","1,080","1,110"
2020년11월_여_30~39세,"88,313","12,659","14,376","16,176","6,958","8,571","1,731",810,781,"1,699","1,179","2,333","1,326","1,201","2,451","2,203","4,923",994,"2,370","1,735","1,826","1,027",984
2020년11월_여_40~49세,"120,956","18,268","19,857","22,153","7,251","11,597","2,151","1,332","1,315","2,659","1,792","3,996","1,857","1,681","3,530","3,018","6,266","1,420","2,857","2,382","2,595","1,542","1,437"
2020년11월_여_50~59세,"145,561","18,154","23,167","24,398","7,826","13,041","3,609","2,188","2,053","4,562","2,944","5,097","2,892","2,614","5,208","4,034","5,761","2,310","3,853","3,222","3,612","2,256","2,760"
2020년11월_여_60~69세,"134,539","15,097","20,501","16,991","7,902","7,939","3,971","2,385","2,362","6,404","3,784","4,482","3,298","3,103","6,185","3,908","5,371","2,833","4,199","3,449","4,314","2,617","3,444"
2020년11월_여_70~79세,"108,596","9,794","13,358","10,531","6,551","4,528","3,523","2,475","2,271","6,561","3,828","4,384","3,164","2,998","5,709","3,688","4,378","3,016","4,086","3,335","4,144","2,739","3,535"
2020년11월_여_80~89세,"74,871","4,665","7,075","6,800","4,607","3,183","2,592","2,186","1,681","5,170","3,240","3,208","2,706","2,489","4,122","2,772","2,911","2,384","2,755","2,512","2,998","2,037","2,778"
2020년11월_여_90~99세,"12,812",758,"1,314","1,273",785,603,467,409,295,970,564,492,495,415,670,426,516,380,442,382,460,298,398
2020년11월_여_100세 이상,752,65,90,57,54,19,31,11,20,43,35,34,22,25,45,27,31,24,30,35,23,18,13
2020년12월_계_총인구수,"1,851,549","224,044","280,242","282,189","115,613","151,769","46,280","28,039","25,719","63,922","40,482","62,522","37,800","34,597","68,806","53,699","86,132","32,050","53,099","44,464","49,916","31,227","38,938"
2020년12월_계_연령구간인구수,"1,851,549","224,044","280,242","282,189","115,613","151,769","46,280","28,039","25,719","63,922","40,482","62,522","37,800","34,597","68,806","53,699","86,132","32,050","53,099","44,464","49,916","31,227","38,938"
2020년12월_계_0~9세,"132,202","18,295","20,942","23,528","10,133","13,388","2,345","1,085","1,141","2,619","1,759","3,490","2,014","1,775","4,004","3,539","7,795","1,387","3,765","2,781","3,153","1,704","1,560"
2020년12월_계_10~19세,"167,308","24,511","26,412","30,268","9,389","16,046","3,029","1,928","1,858","3,860","2,604","5,659","2,811","2,520","5,273","4,443","9,241","2,048","4,169","3,283","3,637","2,279","2,040"
2020년12월_계_20~29세,"200,709","27,134","33,719","37,553","12,414","20,204","4,834","2,387","1,985","4,172","2,988","6,822","3,098","2,865","5,546","5,103","8,828","2,516","5,012","4,273","3,777","2,700","2,779"
2020년12월_계_30~39세,"186,064","25,751","31,026","33,117","14,591","18,537","3,644","1,718","1,686","3,683","2,539","4,745","2,784","2,461","5,076","4,778","10,269","2,124","4,871","3,661","4,008","2,313","2,682"
2020년12월_계_40~49세,"259,749","37,381","41,915","43,454","16,461","23,894","5,187","3,025","2,926","6,341","4,158","8,267","4,132","3,773","8,057","7,431","13,519","3,477","6,553","5,536","6,216","3,722","4,324"
2020년12월_계_50~59세,"313,679","36,297","48,521","49,124","17,256","29,079","8,146","4,897","4,624","10,204","6,676","11,256","6,322","5,649","11,582","9,413","12,872","5,505","8,543","7,481","8,081","5,109","7,042"
2020년12월_계_60~69세,"272,377","28,933","40,792","34,337","16,167","17,003","8,281","5,004","4,704","12,735","7,620","9,473","6,615","6,198","12,356","8,051","10,845","5,919","8,467","7,260","8,621","5,355","7,641"
2020년12월_계_70~79세,"192,906","17,606","24,534","19,029","11,550","8,161","6,346","4,285","3,900","11,514","6,646","7,485","5,474","5,233","10,057","6,329","7,913","5,155","7,171","5,937","7,428","4,747","6,406"
2020년12월_계_80~89세,"109,618","7,096","10,669","10,119","6,596","4,688","3,835","3,190","2,496","7,502","4,739","4,645","3,902","3,566","5,987","4,040","4,196","3,404","3,965","3,710","4,410","2,913","3,950"
2020년12월_계_90~99세,"16,067",958,"1,607","1,591",991,745,598,506,377,"1,241",714,644,624,528,823,537,620,490,549,502,559,367,496
2020년12월_계_100세 이상,870,82,105,69,65,24,35,14,22,51,39,36,24,29,45,35,34,25,34,40,26,18,18
2020년12월_남_총인구수,"930,615","111,578","142,995","140,772","58,194","79,144","23,502","13,707","12,519","31,051","19,719","30,906","18,381","16,715","33,975","27,595","43,254","16,062","26,468","22,781","25,099","15,429","20,769"
2020년12월_남_연령구간인구수,"930,615","111,578","142,995","140,772","58,194","79,144","23,502","13,707","12,519","31,051","19,719","30,906","18,381","16,715","33,975","27,595","43,254","16,062","26,468","22,781","25,099","15,429","20,769"
2020년12월_남_0~9세,"67,356","9,425","10,639","12,067","5,155","6,797","1,177",556,563,"1,305",925,"1,771","1,033",875,"2,012","1,769","4,009",721,"1,926","1,403","1,624",809,795
2020년12월_남_10~19세,"86,808","12,552","13,736","15,796","4,856","8,299","1,586","1,017",984,"2,068","1,329","2,935","1,469","1,300","2,732","2,369","4,694","1,083","2,147","1,731","1,877","1,191","1,057"
