카테고리,경상남도 거제시,경상남도 거제시 일운면,경상남도 거제시 동부면,경상남도 거제시 남부면,경상남도 거제시 거제면,경상남도 거제시 둔덕면,경상남도 거제시 사등면,경상남도 거제시 사등면가조출장소,경상남도 거제시 연초면,경상남도 거제시 하청면,경상남도 거제시 하청면칠천출장소,경상남도 거제시 장목면,경상남도 거제시 장목면외포출장소,경상남도 거제시 장승포동,경상남도 거제시 능포동,경상남도 거제시 아주동,경상남도 거제시 옥포1동,경상남도 거제시 옥포2동,경상남도 거제시 장평동,경상남도 거제시 고현동,경상남도 거제시 상문동,경상남도 거제시 수양동
2021년09월_남_40~49세,"25,647",656,205,92,537,177,"1,232",62,799,255,69,234,101,687,890,"3,496",768,"2,638","2,569","3,489","3,984","2,707"
2021년09월_남_50~59세,"21,438",856,327,183,657,294,"1,047",120,978,354,119,310,151,702,"1,040","1,712",724,"2,465","2,279","3,074","2,264","1,782"
2021년09월_남_60~69세,"14,523",777,373,216,744,376,808,156,773,361,138,373,166,471,874,804,541,"1,786","1,001","2,055",948,782
2021년09월_남_70~79세,"5,373",306,235,112,384,219,404,73,309,219,92,246,81,164,312,209,156,467,248,600,302,235
2021년09월_남_80~89세,"1,600",102,92,46,157,84,107,15,107,88,33,99,40,46,76,37,28,105,50,145,77,66
2021년09월_남_90~99세,131,8,5,4,9,9,12,5,13,4,1,8,2,2,5,4,3,3,5,16,5,8
2021년09월_남_100세 이상,8,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
2021년09월_여_총인구수,"115,226","3,932","1,490",779,"3,627","1,378","5,735",537,"3,622","1,702",532,"1,520",701,"2,671","4,224","12,539","3,364","12,510","8,968","16,817","16,939","11,639"
2021년09월_여_연령구간인구수,"115,226","3,932","1,490",779,"3,627","1,378","5,735",537,"3,622","1,702",532,"1,520",701,"2,671","4,224","12,539","3,364","12,510","8,968","16,817","16,939","11,639"
2021년09월_여_0~9세,"11,915",273,32,14,175,25,651,15,198,80,12,29,20,165,214,"2,052",278,"1,134",736,"1,524","2,680","1,608"
2021년09월_여_10~19세,"13,348",301,54,27,298,66,545,18,304,119,13,41,41,297,415,"1,710",306,"1,393","1,054","2,029","2,497","1,820"
2021년09월_여_20~29세,"10,004",273,95,29,232,69,379,25,294,137,22,76,28,257,405,993,318,"1,238","1,091","1,720","1,365",958
2021년09월_여_30~39세,"16,133",408,75,36,270,53,823,26,346,121,27,67,46,240,373,"2,589",456,"1,631","1,215","2,241","3,214","1,876"
2021년09월_여_40~49세,"21,661",585,128,59,440,122,966,47,530,175,37,126,74,466,676,"2,730",571,"2,297","1,798","3,306","3,722","2,806"
2021년09월_여_50~59세,"18,185",753,276,132,626,245,867,106,705,294,73,248,109,496,837,"1,314",635,"2,385","1,730","2,913","1,996","1,445"
2021년09월_여_60~69세,"13,872",724,377,185,682,343,774,148,654,362,133,363,156,410,822,789,543,"1,699",963,"2,073",961,711
2021년09월_여_70~79세,"5,861",326,261,169,463,245,412,89,312,206,114,295,122,200,314,215,167,463,233,666,338,251
2021년09월_여_80~89세,"3,529",240,159,110,348,172,275,55,233,162,78,231,87,126,146,126,78,223,122,291,129,138
2021년09월_여_90~99세,697,49,33,18,89,35,41,8,46,45,23,41,18,13,22,21,12,45,24,54,36,24
2021년09월_여_100세 이상,21,0,0,0,4,3,2,0,0,1,0,3,0,1,0,0,0,2,2,0,1,2
2021년10월_계_총인구수,"241,879","8,075","3,070","1,575","7,221","2,860","11,912","1,087","8,079","3,498","1,068","3,095","1,382","5,990","9,177","26,955","7,322","25,960","20,769","34,577","34,431","23,776"
2021년10월_계_연령구간인구수,"241,879","8,075","3,070","1,575","7,221","2,860","11,912","1,087","8,079","3,498","1,068","3,095","1,382","5,990","9,177","26,955","7,322","25,960","20,769","34,577","34,431","23,776"
2021년10월_계_0~9세,"24,501",553,76,28,370,54,"1,291",31,436,166,29,64,43,353,483,"4,215",573,"2,283","1,549","3,160","5,369","3,375"
2021년10월_계_10~19세,"27,956",621,118,60,584,144,"1,156",45,649,256,26,103,70,623,911,"3,581",677,"2,989","2,209","4,201","5,136","3,797"
2021년10월_계_20~29세,"23,048",653,209,77,537,206,885,57,725,274,47,189,67,625,936,"2,254",812,"2,757","2,732","3,905","2,924","2,177"
2021년10월_계_30~39세,"33,521",834,203,81,568,135,"1,614",70,809,281,56,170,98,609,831,"5,404","1,027","3,343","3,228","4,600","6,140","3,420"
2021년10월_계_40~49세,"47,213","1,242",327,152,970,291,"2,208",107,"1,320",429,107,359,170,"1,131","1,569","6,229","1,332","4,923","4,341","6,768","7,723","5,515"
2021년10월_계_50~59세,"39,795","1,608",601,319,"1,285",539,"1,905",227,"1,684",644,192,556,261,"1,207","1,873","3,051","1,368","4,840","4,034","6,016","4,319","3,266"
2021년10월_계_60~69세,"28,557","1,521",756,402,"1,446",717,"1,586",304,"1,436",724,273,731,326,886,"1,693","1,606","1,082","3,508","1,984","4,150","1,930","1,496"
2021년10월_계_70~79세,"11,263",639,488,276,850,466,818,164,624,426,206,541,200,363,628,425,330,932,493,"1,269",637,488
2021년10월_계_80~89세,"5,169",345,254,157,510,261,392,69,337,250,109,328,125,175,225,164,105,335,168,441,210,209
2021년10월_계_90~99세,830,58,37,23,98,44,55,13,59,47,23,50,22,17,27,26,16,48,29,66,42,30
2021년10월_계_100세 이상,26,1,1,0,3,3,2,0,0,1,0,4,0,1,1,0,0,2,2,1,1,3
2021년10월_남_총인구수,"126,734","4,129","1,591",800,"3,582","1,485","6,188",553,"4,468","1,801",538,"1,582",689,"3,322","4,955","14,429","3,942","13,503","11,800","17,796","17,471","12,110"
2021년10월_남_연령구간인구수,"126,734","4,129","1,591",800,"3,582","1,485","6,188",553,"4,468","1,801",538,"1,582",689,"3,322","4,955","14,429","3,942","13,503","11,800","17,796","17,471","12,110"
2021년10월_남_0~9세,"12,703",282,45,14,194,30,660,16,240,85,17,38,24,192,273,"2,186",298,"1,162",819,"1,664","2,704","1,760"
2021년10월_남_10~19세,"14,583",320,65,34,287,79,603,27,350,144,13,59,33,328,493,"1,849",363,"1,599","1,168","2,159","2,621","1,989"
2021년10월_남_20~29세,"13,069",387,117,47,301,136,506,34,437,136,25,114,40,363,533,"1,258",490,"1,534","1,643","2,193","1,561","1,214"
2021년10월_남_30~39세,"17,519",422,129,46,299,84,810,46,468,160,30,102,51,372,464,"2,835",571,"1,731","2,010","2,380","2,956","1,553"
2021년10월_남_40~49세,"25,554",657,203,92,533,175,"1,229",60,791,253,70,234,99,672,885,"3,496",762,"2,634","2,545","3,472","3,986","2,706"
2021년10월_남_50~59세,"21,556",856,327,187,659,293,"1,043",122,978,350,118,311,153,706,"1,039","1,736",729,"2,463","2,302","3,094","2,297","1,793"
2021년10월_남_60~69세,"14,608",783,374,216,749,374,811,155,777,363,141,371,168,475,874,814,537,"1,798","1,005","2,075",964,784
2021년10월_남_70~79세,"5,395",310,233,114,388,221,404,74,308,218,91,246,79,164,310,211,161,470,256,597,303,237
2021년10월_남_80~89세,"1,616",104,93,46,162,84,110,14,106,88,32,99,40,48,78,40,28,109,47,148,74,66
2021년10월_남_90~99세,124,7,4,4,9,9,12,5,13,4,1,7,2,2,5,4,3,3,5,13,5,7
2021년10월_남_100세 이상,7,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
2021년10월_여_총인구수,"115,145","3,946","1,479",775,"3,639","1,375","5,724",534,"3,611","1,697",530,"1,513",693,"2,668","4,222","12,526","3,380","12,457","8,969","16,781","16,960","11,666"
2021년10월_여_연령구간인구수,"115,145","3,946","1,479",775,"3,639","1,375","5,724",534,"3,611","1,697",530,"1,513",693,"2,668","4,222","12,526","3,380","12,457","8,969","16,781","16,960","11,666"
2021년10월_여_0~9세,"11,798",271,31,14,176,24,631,15,196,81,12,26,19,161,210,"2,029",275,"1,121",730,"1,496","2,665","1,615"
2021년10월_여_10~19세,"13,373",301,53,26,297,65,553,18,299,112,13,44,37,295,418,"1,732",314,"1,390","1,041","2,042","2,515","1,808"
2021년10월_여_20~29세,"9,979",266,92,30,236,70,379,23,288,138,22,75,27,262,403,996,322,"1,223","1,089","1,712","1,363",963
2021년10월_여_30~39세,"16,002",412,74,35,269,51,804,24,341,121,26,68,47,237,367,"2,569",456,"1,612","1,218","2,220","3,184","1,867"
2021년10월_여_40~49세,"21,659",585,124,60,437,116,979,47,529,176,37,125,71,459,684,"2,733",570,"2,289","1,796","3,296","3,737","2,809"
2021년10월_여_50~59세,"18,239",752,274,132,626,246,862,105,706,294,74,245,108,501,834,"1,315",639,"2,377","1,732","2,922","2,022","1,473"
2021년10월_여_60~69세,"13,949",738,382,186,697,343,775,149,659,361,132,360,158,411,819,792,545,"1,710",979,"2,075",966,712
2021년10월_여_70~79세,"5,868",329,255,162,462,245,414,90,316,208,115,295,121,199,318,214,169,462,237,672,334,251
2021년10월_여_80~89세,"3,553",241,161,111,348,177,282,55,231,162,77,229,85,127,147,124,77,226,121,293,136,143
2021년10월_여_90~99세,706,51,33,19,89,35,43,8,46,43,22,43,20,15,22,22,13,45,24,53,37,23
2021년10월_여_100세 이상,19,0,0,0,2,3,2,0,0,1,0,3,0,1,0,0,0,2,2,0,1,2
2021년11월_계_총인구수,"241,576","8,104","3,076","1,568","7,250","2,849","11,851","1,089","8,054","3,501","1,059","3,092","1,374","5,956","9,165","26,940","7,297","25,940","20,773","34,468","34,424","23,746"
2021년11월_계_연령구간인구수,"241,576","8,104","3,076","1,568","7,250","2,849","11,851","1,089","8,054","3,501","1,059","3,092","1,374","5,956","9,165","26,940","7,297","25,940","20,773","34,468","34,424","23,746"
2021년11월_계_0~9세,"24,333",556,74,27,370,52,"1,272",30,437,164,28,64,44,355,473,"4,190",565,"2,269","1,566","3,094","5,342","3,361"
2021년11월_계_10~19세,"27,944",624,121,60,590,137,"1,144",43,637,256,25,102,69,611,920,"3,594",674,"2,980","2,202","4,196","5,153","3,806"
2021년11월_계_20~29세,"22,947",651,208,77,539,206,886,58,714,276,46,184,66,625,929,"2,234",795,"2,758","2,714","3,900","2,912","2,169"
2021년11월_계_30~39세,"33,189",832,201,83,572,133,"1,584",72,809,279,56,166,95,597,819,"5,361","1,011","3,310","3,212","4,542","6,072","3,383"
2021년11월_계_40~49세,"47,194","1,243",328,147,978,286,"2,206",108,"1,307",428,105,361,170,"1,128","1,559","6,264","1,332","4,922","4,323","6,743","7,737","5,519"
2021년11월_계_50~59세,"39,942","1,617",604,320,"1,294",538,"1,899",222,"1,680",644,189,553,260,"1,200","1,876","3,079","1,370","4,845","4,062","6,048","4,365","3,277"
2021년11월_계_60~69세,"28,693","1,535",758,398,"1,453",719,"1,593",309,"1,449",731,270,738,327,887,"1,701","1,608","1,093","3,528","1,999","4,149","1,945","1,503"
2021년11월_계_70~79세,"11,297",639,489,276,847,463,820,162,624,429,208,541,197,363,633,424,337,938,497,"1,282",641,487
2021년11월_계_80~89세,"5,178",350,253,155,507,266,391,72,336,245,109,329,125,170,225,160,106,341,167,446,214,211
2021년11월_계_90~99세,834,56,39,25,97,46,54,13,61,48,23,50,21,19,29,26,14,47,29,67,42,28
2021년11월_계_100세 이상,25,1,1,0,3,3,2,0,0,1,0,4,0,1,1,0,0,2,2,1,1,2
2021년11월_남_총인구수,"126,496","4,139","1,589",797,"3,596","1,478","6,157",555,"4,452","1,806",535,"1,582",686,"3,293","4,942","14,419","3,936","13,487","11,778","17,732","17,440","12,097"
2021년11월_남_연령구간인구수,"126,496","4,139","1,589",797,"3,596","1,478","6,157",555,"4,452","1,806",535,"1,582",686,"3,293","4,942","14,419","3,936","13,487","11,778","17,732","17,440","12,097"
2021년11월_남_0~9세,"12,596",284,43,14,195,28,648,16,237,85,17,38,24,192,269,"2,171",297,"1,151",827,"1,624","2,685","1,751"
2021년11월_남_10~19세,"14,568",324,69,33,292,79,592,26,347,143,13,58,33,324,494,"1,850",364,"1,595","1,166","2,160","2,617","1,989"
2021년11월_남_20~29세,"13,021",380,114,48,301,133,507,35,426,137,25,113,39,361,533,"1,252",483,"1,534","1,631","2,194","1,561","1,214"
2021년11월_남_30~39세,"17,297",422,126,48,297,83,798,45,471,158,30,100,50,365,457,"2,802",555,"1,715","1,988","2,349","2,908","1,530"
2021년11월_남_40~49세,"25,527",654,204,89,541,171,"1,230",61,785,254,68,234,99,664,876,"3,522",769,"2,633","2,525","3,452","3,986","2,710"
2021년11월_남_50~59세,"21,651",860,329,188,662,292,"1,035",121,979,353,117,311,152,702,"1,038","1,748",736,"2,468","2,317","3,108","2,327","1,808"
2021년11월_남_60~69세,"14,662",791,373,213,750,374,819,157,775,364,140,377,170,474,877,823,539,"1,803","1,015","2,076",969,783
2021년11월_남_70~79세,"5,423",309,233,114,386,225,406,75,315,221,92,245,76,163,314,209,163,473,257,604,307,236
2021년11월_남_80~89세,"1,621",107,92,46,163,83,111,14,104,87,32,98,41,46,78,38,28,112,47,151,75,68
2021년11월_남_90~99세,123,7,5,4,8,10,11,5,13,4,1,7,2,2,5,4,2,3,5,13,5,7
2021년11월_남_100세 이상,7,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
2021년11월_여_총인구수,"115,080","3,965","1,487",771,"3,654","1,371","5,694",534,"3,602","1,695",524,"1,510",688,"2,663","4,223","12,521","3,361","12,453","8,995","16,736","16,984","11,649"
2021년11월_여_연령구간인구수,"115,080","3,965","1,487",771,"3,654","1,371","5,694",534,"3,602","1,695",524,"1,510",688,"2,663","4,223","12,521","3,361","12,453","8,995","16,736","16,984","11,649"
2021년11월_여_0~9세,"11,737",272,31,13,175,24,624,14,200,79,11,26,20,163,204,"2,019",268,"1,118",739,"1,470","2,657","1,610"
2021년11월_여_10~19세,"13,376",300,52,27,298,58,552,17,290,113,12,44,36,287,426,"1,744",310,"1,385","1,036","2,036","2,536","1,817"
2021년11월_여_20~29세,"9,926",271,94,29,238,73,379,23,288,139,21,71,27,264,396,982,312,"1,224","1,083","1,706","1,351",955
2021년11월_여_30~39세,"15,892",410,75,35,275,50,786,27,338,121,26,66,45,232,362,"2,559",456,"1,595","1,224","2,193","3,164","1,853"
2021년11월_여_40~49세,"21,667",589,124,58,437,115,976,47,522,174,37,127,71,464,683,"2,742",563,"2,289","1,798","3,291","3,751","2,809"
2021년11월_여_50~59세,"18,291",757,275,132,632,246,864,101,701,291,72,242,108,498,838,"1,331",634,"2,377","1,745","2,940","2,038","1,469"
2021년11월_여_60~69세,"14,031",744,385,185,703,345,774,152,674,367,130,361,157,413,824,785,554,"1,725",984,"2,073",976,720
2021년11월_여_70~79세,"5,874",330,256,162,461,238,414,87,309,208,116,296,121,200,319,215,174,465,240,678,334,251
2021년11월_여_80~89세,"3,557",243,161,109,344,183,280,58,232,158,77,231,84,124,147,122,78,229,120,295,139,143
2021년11월_여_90~99세,711,49,34,21,89,36,43,8,48,44,22,43,19,17,24,22,12,44,24,54,37,21
2021년11월_여_100세 이상,18,0,0,0,2,3,2,0,0,1,0,3,0,1,0,0,0,2,2,0,1,1
2021년12월_계_총인구수,"241,216","8,132","3,076","1,562","7,272","2,845","11,828","1,086","8,046","3,490","1,056","3,098","1,374","5,865","9,172","26,932","7,259","25,842","20,753","34,323","34,418","23,787"
2021년12월_계_연령구간인구수,"241,216","8,132","3,076","1,562","7,272","2,845","11,828","1,086","8,046","3,490","1,056","3,098","1,374","5,865","9,172","26,932","7,259","25,842","20,753","34,323","34,418","23,787"
2021년12월_계_0~9세,"24,145",548,77,25,372,50,"1,256",29,433,160,28,66,46,352,466,"4,162",558,"2,231","1,559","3,058","5,316","3,353"
2021년12월_계_10~19세,"27,952",627,121,59,595,137,"1,153",44,638,253,25,104,68,602,911,"3,618",675,"2,971","2,177","4,187","5,154","3,833"
2021년12월_계_20~29세,"22,796",665,210,72,538,204,879,56,713,273,43,180,64,613,922,"2,212",782,"2,733","2,712","3,861","2,906","2,158"
2021년12월_계_30~39세,"32,802",822,202,83,561,135,"1,570",69,792,271,55,171,96,581,818,"5,305",999,"3,257","3,185","4,466","6,010","3,354"
2021년12월_계_40~49세,"47,254","1,246",329,147,984,280,"2,208",109,"1,293",429,104,362,171,"1,103","1,564","6,327","1,326","4,901","4,310","6,734","7,780","5,547"
2021년12월_계_50~59세,"40,041","1,630",598,317,"1,306",538,"1,893",220,"1,690",647,189,553,259,"1,180","1,889","3,089","1,359","4,863","4,081","6,058","4,385","3,297"
2021년12월_계_60~69세,"28,798","1,546",760,406,"1,454",722,"1,593",307,"1,462",734,273,734,323,878,"1,700","1,606","1,105","3,546","2,030","4,150","1,960","1,509"
2021년12월_계_70~79세,"11,361",638,489,269,851,462,827,167,628,424,206,546,201,361,648,429,336,948,498,"1,292",643,498
2021년12월_계_80~89세,"5,213",352,252,159,511,267,395,73,336,248,110,330,124,175,225,159,104,344,172,452,219,206
2021년12월_계_90~99세,833,58,38,25,97,47,53,12,61,51,23,48,22,19,28,25,15,46,27,64,44,30
2021년12월_계_100세 이상,21,0,0,0,3,3,1,0,0,0,0,4,0,1,1,0,0,2,2,1,1,2
2021년12월_남_총인구수,"126,291","4,159","1,592",794,"3,597","1,472","6,144",553,"4,454","1,806",535,"1,582",684,"3,222","4,960","14,402","3,921","13,442","11,762","17,650","17,445","12,115"
2021년12월_남_연령구간인구수,"126,291","4,159","1,592",794,"3,597","1,472","6,144",553,"4,454","1,806",535,"1,582",684,"3,222","4,960","14,402","3,921","13,442","11,762","17,650","17,445","12,115"
2021년12월_남_0~9세,"12,495",280,46,13,192,28,642,17,235,82,17,39,26,191,266,"2,149",296,"1,138",827,"1,601","2,669","1,741"
2021년12월_남_10~19세,"14,569",324,69,33,292,78,591,26,348,142,13,58,32,317,485,"1,862",368,"1,589","1,157","2,155","2,622","2,008"
2021년12월_남_20~29세,"12,926",387,115,45,301,131,504,33,423,135,24,109,38,353,533,"1,242",469,"1,520","1,622","2,171","1,558","1,213"
2021년12월_남_30~39세,"17,068",418,126,47,290,81,795,44,468,154,30,101,50,349,460,"2,754",551,"1,684","1,976","2,306","2,877","1,507"
2021년12월_남_40~49세,"25,564",659,205,89,545,168,"1,228",62,767,254,67,236,101,648,880,"3,567",764,"2,632","2,504","3,443","4,011","2,734"
2021년12월_남_50~59세,"21,713",867,325,187,669,294,"1,029",119,989,358,118,310,150,682,"1,053","1,753",730,"2,472","2,328","3,122","2,346","1,812"
2021년12월_남_60~69세,"14,731",799,375,217,748,371,823,156,789,367,142,376,166,469,877,825,548,"1,812","1,034","2,080",971,786
2021년12월_남_70~79세,"5,458",308,235,111,386,226,408,78,316,220,91,249,78,163,323,207,165,482,260,605,307,240
2021년12월_남_80~89세,"1,638",109,91,48,166,84,113,14,105,90,32,97,41,47,77,39,28,111,49,153,79,65
2021년12월_남_90~99세,124,8,5,4,7,11,11,4,14,4,1,6,2,3,5,4,2,2,5,13,5,8
2021년12월_남_100세 이상,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
2021년12월_여_총인구수,"114,925","3,973","1,484",768,"3,675","1,373","5,684",533,"3,592","1,684",521,"1,516",690,"2,643","4,212","12,530","3,338","12,400","8,991","16,673","16,973","11,672"
2021년12월_여_연령구간인구수,"114,925","3,973","1,484",768,"3,675","1,373","5,684",533,"3,592","1,684",521,"1,516",690,"2,643","4,212","12,530","3,338","12,400","8,991","16,673","16,973","11,672"
2021년12월_여_0~9세,"11,650",268,31,12,180,22,614,12,198,78,11,27,20,161,200,"2,013",262,"1,093",732,"1,457","2,647","1,612"
2021년12월_여_10~19세,"13,383",303,52,26,303,59,562,18,290,111,12,46,36,285,426,"1,756",307,"1,382","1,020","2,032","2,532","1,825"
2021년12월_여_20~29세,"9,870",278,95,27,237,73,375,23,290,138,19,71,26,260,389,970,313,"1,213","1,090","1,690","1,348",945
2021년12월_여_30~39세,"15,734",404,76,36,271,54,775,25,324,117,25,70,46,232,358,"2,551",448,"1,573","1,209","2,160","3,133","1,847"
2021년12월_여_40~49세,"21,690",587,124,58,439,112,980,47,526,175,37,126,70,455,684,"2,760",562,"2,269","1,806","3,291","3,769","2,813"
2021년12월_여_50~59세,"18,328",763,273,130,637,244,864,101,701,289,71,243,109,498,836,"1,336",629,"2,391","1,753","2,936","2,039","1,485"
2021년12월_여_60~69세,"14,067",747,385,189,706,351,770,151,673,367,131,358,157,409,823,781,557,"1,734",996,"2,070",989,723
2021년12월_여_70~79세,"5,903",330,254,158,465,236,419,89,312,204,115,297,123,198,325,222,171,466,238,687,336,258
2021년12월_여_80~89세,"3,575",243,161,111,345,183,282,59,231,158,78,233,83,128,148,120,76,233,123,299,140,141
2021년12월_여_90~99세,709,50,33,21,90,36,42,8,47,47,22,42,20,16,23,21,13,44,22,51,39,22
2021년12월_여_100세 이상,16,0,0,0,2,3,1,0,0,0,0,3,0,1,0,0,0,2,2,0,1,1
