카테고리,부산광역시 부산진구,부산광역시 부산진구 부전제1동,부산광역시 부산진구 부전제2동,부산광역시 부산진구 연지동,부산광역시 부산진구 초읍동,부산광역시 부산진구 양정제1동,부산광역시 부산진구 양정제2동,부산광역시 부산진구 전포제1동,부산광역시 부산진구 전포제2동,부산광역시 부산진구 부암제1동,부산광역시 부산진구 부암제3동,부산광역시 부산진구 당감제1동,부산광역시 부산진구 당감제2동,부산광역시 부산진구 당감제4동,부산광역시 부산진구 가야제1동,부산광역시 부산진구 가야제2동,부산광역시 부산진구 개금제1동,부산광역시 부산진구 개금제2동,부산광역시 부산진구 개금제3동,부산광역시 부산진구 범천제1동,부산광역시 부산진구 범천제2동
2021년05월_여_60~69세,"30,060","1,179",663,"1,939","2,223","1,642",864,"1,281","1,836","1,714","1,462","2,213",923,"1,006","1,805","1,631","1,180","1,043","2,679",867,"1,910"
2021년05월_여_70~79세,"17,519",666,298,"1,175","1,480",998,563,813,"1,188","1,046",800,"1,241",516,601,"1,060",913,647,641,"1,238",505,"1,130"
2021년05월_여_80~89세,"8,423",335,146,518,679,539,257,425,563,456,359,656,220,281,455,377,305,307,697,274,574
2021년05월_여_90~99세,"1,170",47,30,82,95,62,40,58,71,58,57,115,28,37,59,56,40,35,92,39,69
2021년05월_여_100세 이상,50,0,1,1,4,1,1,3,2,3,4,2,0,0,0,6,0,0,3,1,18
2021년06월_계_총인구수,"356,091","15,781","9,854","20,800","22,163","20,256","12,539","22,155","20,987","22,852","17,690","23,337","10,312","11,427","19,349","16,983","16,847","11,148","29,112","11,990","20,509"
2021년06월_계_연령구간인구수,"356,091","15,781","9,854","20,800","22,163","20,256","12,539","22,155","20,987","22,852","17,690","23,337","10,312","11,427","19,349","16,983","16,847","11,148","29,112","11,990","20,509"
2021년06월_계_0~9세,"20,716",648,615,"1,416","1,287","1,159",524,"1,421",934,"1,935","1,103","1,143",741,655,850,996,"1,212",591,"1,787",490,"1,209"
2021년06월_계_10~19세,"24,425",543,467,"1,840","1,558","1,502",548,"1,286","1,146","1,874","1,874","1,890",691,885,"1,180","1,372",991,839,"2,440",460,"1,039"
2021년06월_계_20~29세,"52,287","3,539","1,908","2,098","2,214","2,870","2,982","4,670","3,482","2,549","1,977","2,879","1,320","1,250","3,108","2,102","3,176","1,541","3,577","2,504","2,541"
2021년06월_계_30~39세,"47,464","2,519","1,721","2,265","2,422","2,468","2,215","4,338","2,962","3,016","1,652","2,312","1,641","1,270","2,222","1,817","2,683","1,146","3,350","2,299","3,146"
2021년06월_계_40~49세,"50,855","1,792","1,497","3,337","3,119","2,955","1,686","3,103","2,943","3,765","2,834","3,336","1,468","1,697","2,598","2,397","2,385","1,490","4,146","1,532","2,775"
2021년06월_계_50~59세,"57,168","2,453","1,506","3,286","3,610","3,570","1,586","2,725","3,012","3,726","3,292","4,296","1,459","2,175","3,242","2,821","2,485","1,908","5,199","1,664","3,153"
2021년06월_계_60~69세,"56,858","2,408","1,323","3,522","4,041","3,097","1,563","2,442","3,382","3,312","2,839","4,197","1,657","1,964","3,415","3,017","2,179","1,958","5,190","1,673","3,679"
2021년06월_계_70~79세,"31,513","1,274",556,"2,083","2,682","1,727",963,"1,428","2,122","1,896","1,486","2,159",925,"1,060","1,941","1,730","1,188","1,147","2,273",889,"1,984"
2021년06월_계_80~89세,"13,275",549,220,846,"1,104",815,423,664,920,705,563,986,376,425,724,647,499,485,"1,034",422,868
2021년06월_계_90~99세,"1,465",55,40,105,120,91,46,75,82,70,66,137,34,46,69,78,49,43,113,55,91
2021년06월_계_100세 이상,65,1,1,2,6,2,3,3,2,4,4,2,0,0,0,6,0,0,3,2,24
2021년06월_남_총인구수,"171,921","7,909","4,905","9,833","10,724","9,546","5,727","10,632","9,881","11,216","8,687","11,148","4,942","5,598","9,685","8,244","8,072","5,452","14,076","5,697","9,947"
2021년06월_남_연령구간인구수,"171,921","7,909","4,905","9,833","10,724","9,546","5,727","10,632","9,881","11,216","8,687","11,148","4,942","5,598","9,685","8,244","8,072","5,452","14,076","5,697","9,947"
2021년06월_남_0~9세,"10,503",313,328,694,668,577,273,721,479,"1,025",566,553,379,343,410,505,619,277,922,228,623
2021년06월_남_10~19세,"12,374",288,226,930,853,746,261,637,582,949,947,966,351,431,598,700,467,433,"1,223",237,549
2021년06월_남_20~29세,"25,500","1,580",910,"1,091","1,180","1,411","1,183","2,070","1,610","1,304","1,094","1,559",639,680,"1,700","1,120","1,409",826,"1,875","1,075","1,184"
2021년06월_남_30~39세,"24,197","1,350",912,"1,158","1,239","1,185","1,038","2,222","1,484","1,494",840,"1,194",826,663,"1,192",926,"1,353",619,"1,676","1,181","1,645"
2021년06월_남_40~49세,"25,779","1,005",802,"1,591","1,576","1,446",856,"1,596","1,435","1,910","1,362","1,632",743,867,"1,414","1,187","1,251",760,"2,070",783,"1,493"
2021년06월_남_50~59세,"27,768","1,347",733,"1,536","1,758","1,698",804,"1,334","1,454","1,816","1,629","2,014",694,"1,058","1,618","1,327","1,227",933,"2,422",845,"1,521"
2021년06월_남_60~69세,"26,681","1,221",652,"1,561","1,811","1,462",723,"1,167","1,536","1,592","1,353","1,972",739,947,"1,599","1,377",998,918,"2,496",799,"1,758"
2021년06월_남_70~79세,"13,982",592,259,916,"1,197",717,410,620,932,862,684,915,409,458,877,814,548,500,"1,035",382,855
2021년06월_남_80~89세,"4,829",203,73,328,417,277,169,247,359,247,203,322,156,144,268,267,191,178,336,152,292
2021년06월_남_90~99세,295,9,10,27,24,26,9,18,10,16,9,21,6,7,9,21,9,8,21,14,21
2021년06월_남_100세 이상,13,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6
2021년06월_여_총인구수,"184,170","7,872","4,949","10,967","11,439","10,710","6,812","11,523","11,106","11,636","9,003","12,189","5,370","5,829","9,664","8,739","8,775","5,696","15,036","6,293","10,562"
2021년06월_여_연령구간인구수,"184,170","7,872","4,949","10,967","11,439","10,710","6,812","11,523","11,106","11,636","9,003","12,189","5,370","5,829","9,664","8,739","8,775","5,696","15,036","6,293","10,562"
2021년06월_여_0~9세,"10,213",335,287,722,619,582,251,700,455,910,537,590,362,312,440,491,593,314,865,262,586
2021년06월_여_10~19세,"12,051",255,241,910,705,756,287,649,564,925,927,924,340,454,582,672,524,406,"1,217",223,490
2021년06월_여_20~29세,"26,787","1,959",998,"1,007","1,034","1,459","1,799","2,600","1,872","1,245",883,"1,320",681,570,"1,408",982,"1,767",715,"1,702","1,429","1,357"
2021년06월_여_30~39세,"23,267","1,169",809,"1,107","1,183","1,283","1,177","2,116","1,478","1,522",812,"1,118",815,607,"1,030",891,"1,330",527,"1,674","1,118","1,501"
2021년06월_여_40~49세,"25,076",787,695,"1,746","1,543","1,509",830,"1,507","1,508","1,855","1,472","1,704",725,830,"1,184","1,210","1,134",730,"2,076",749,"1,282"
2021년06월_여_50~59세,"29,400","1,106",773,"1,750","1,852","1,872",782,"1,391","1,558","1,910","1,663","2,282",765,"1,117","1,624","1,494","1,258",975,"2,777",819,"1,632"
2021년06월_여_60~69세,"30,177","1,187",671,"1,961","2,230","1,635",840,"1,275","1,846","1,720","1,486","2,225",918,"1,017","1,816","1,640","1,181","1,040","2,694",874,"1,921"
2021년06월_여_70~79세,"17,531",682,297,"1,167","1,485","1,010",553,808,"1,190","1,034",802,"1,244",516,602,"1,064",916,640,647,"1,238",507,"1,129"
2021년06월_여_80~89세,"8,446",346,147,518,687,538,254,417,561,458,360,664,220,281,456,380,308,307,698,270,576
2021년06월_여_90~99세,"1,170",46,30,78,96,65,37,57,72,54,57,116,28,39,60,57,40,35,92,41,70
2021년06월_여_100세 이상,52,0,1,1,5,1,2,3,2,3,4,2,0,0,0,6,0,0,3,1,18
2021년07월_계_총인구수,"355,589","15,898","9,870","20,779","22,109","20,253","12,349","22,063","20,973","22,870","17,667","23,266","10,315","11,397","19,319","16,943","16,830","11,128","29,033","12,026","20,501"
2021년07월_계_연령구간인구수,"355,589","15,898","9,870","20,779","22,109","20,253","12,349","22,063","20,973","22,870","17,667","23,266","10,315","11,397","19,319","16,943","16,830","11,128","29,033","12,026","20,501"
2021년07월_계_0~9세,"20,605",649,613,"1,415","1,272","1,153",525,"1,421",926,"1,931","1,104","1,134",729,641,839,983,"1,196",591,"1,777",490,"1,216"
2021년07월_계_10~19세,"24,394",566,460,"1,823","1,562","1,496",539,"1,294","1,143","1,884","1,857","1,884",695,886,"1,181","1,375",981,836,"2,438",463,"1,031"
2021년07월_계_20~29세,"52,034","3,538","1,935","2,097","2,187","2,857","2,953","4,662","3,469","2,532","1,972","2,844","1,311","1,242","3,091","2,087","3,150","1,526","3,547","2,506","2,528"
2021년07월_계_30~39세,"47,385","2,569","1,716","2,261","2,394","2,469","2,197","4,318","2,964","3,031","1,634","2,314","1,632","1,253","2,197","1,807","2,694","1,140","3,336","2,311","3,148"
2021년07월_계_40~49세,"50,708","1,787","1,495","3,319","3,108","2,947","1,668","3,092","2,928","3,752","2,828","3,304","1,474","1,684","2,618","2,378","2,380","1,482","4,134","1,549","2,781"
2021년07월_계_50~59세,"57,041","2,485","1,504","3,282","3,608","3,555","1,537","2,711","3,017","3,749","3,289","4,294","1,457","2,183","3,224","2,814","2,485","1,902","5,165","1,656","3,124"
2021년07월_계_60~69세,"57,018","2,409","1,329","3,536","4,055","3,128","1,528","2,419","3,393","3,313","2,852","4,209","1,671","1,978","3,424","3,021","2,190","1,971","5,213","1,677","3,702"
2021년07월_계_70~79세,"31,527","1,291",556,"2,089","2,685","1,729",932,"1,411","2,122","1,901","1,497","2,149",931,"1,052","1,949","1,739","1,196","1,144","2,273",892,"1,989"
2021년07월_계_80~89세,"13,345",550,220,849,"1,110",826,420,659,927,702,565,993,383,432,726,655,508,493,"1,034",424,869
2021년07월_계_90~99세,"1,468",53,41,106,122,91,47,73,83,71,65,139,32,46,70,78,50,43,113,56,89
2021년07월_계_100세 이상,64,1,1,2,6,2,3,3,1,4,4,2,0,0,0,6,0,0,3,2,24
2021년07월_남_총인구수,"171,638","7,971","4,911","9,823","10,693","9,551","5,638","10,574","9,873","11,219","8,689","11,113","4,925","5,585","9,672","8,211","8,076","5,443","14,032","5,704","9,935"
2021년07월_남_연령구간인구수,"171,638","7,971","4,911","9,823","10,693","9,551","5,638","10,574","9,873","11,219","8,689","11,113","4,925","5,585","9,672","8,211","8,076","5,443","14,032","5,704","9,935"
2021년07월_남_0~9세,"10,441",310,325,695,660,578,270,717,479,"1,024",569,546,365,333,408,497,612,279,918,227,629
2021년07월_남_10~19세,"12,354",301,224,925,856,746,253,643,577,952,941,962,353,433,601,697,462,430,"1,219",236,543
2021년07월_남_20~29세,"25,324","1,574",924,"1,087","1,164","1,409","1,169","2,057","1,602","1,300","1,090","1,537",626,676,"1,680","1,112","1,399",816,"1,865","1,075","1,162"
2021년07월_남_30~39세,"24,163","1,384",905,"1,162","1,218","1,187","1,026","2,208","1,490","1,495",836,"1,197",820,656,"1,182",923,"1,365",617,"1,663","1,183","1,646"
2021년07월_남_40~49세,"25,715","1,005",804,"1,575","1,578","1,439",849,"1,589","1,425","1,900","1,358","1,617",744,857,"1,432","1,173","1,249",755,"2,071",792,"1,503"
2021년07월_남_50~59세,"27,711","1,358",734,"1,536","1,753","1,685",786,"1,326","1,460","1,825","1,630","2,013",692,"1,066","1,608","1,327","1,233",934,"2,400",840,"1,505"
2021년07월_남_60~69세,"26,756","1,227",654,"1,566","1,818","1,480",707,"1,159","1,539","1,591","1,360","1,981",746,954,"1,604","1,373",996,923,"2,508",799,"1,771"
2021년07월_남_70~79세,"13,993",597,257,918,"1,197",716,398,616,930,867,692,912,412,457,880,816,556,501,"1,031",382,858
2021년07월_남_80~89세,"4,870",205,74,331,422,283,169,243,361,247,205,326,161,146,268,272,195,180,335,155,292
2021년07월_남_90~99세,298,9,10,27,26,27,10,16,10,17,8,22,6,7,9,21,9,8,22,14,20
2021년07월_남_100세 이상,13,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6
2021년07월_여_총인구수,"183,951","7,927","4,959","10,956","11,416","10,702","6,711","11,489","11,100","11,651","8,978","12,153","5,390","5,812","9,647","8,732","8,754","5,685","15,001","6,322","10,566"
2021년07월_여_연령구간인구수,"183,951","7,927","4,959","10,956","11,416","10,702","6,711","11,489","11,100","11,651","8,978","12,153","5,390","5,812","9,647","8,732","8,754","5,685","15,001","6,322","10,566"
2021년07월_여_0~9세,"10,164",339,288,720,612,575,255,704,447,907,535,588,364,308,431,486,584,312,859,263,587
2021년07월_여_10~19세,"12,040",265,236,898,706,750,286,651,566,932,916,922,342,453,580,678,519,406,"1,219",227,488
2021년07월_여_20~29세,"26,710","1,964","1,011","1,010","1,023","1,448","1,784","2,605","1,867","1,232",882,"1,307",685,566,"1,411",975,"1,751",710,"1,682","1,431","1,366"
2021년07월_여_30~39세,"23,222","1,185",811,"1,099","1,176","1,282","1,171","2,110","1,474","1,536",798,"1,117",812,597,"1,015",884,"1,329",523,"1,673","1,128","1,502"
2021년07월_여_40~49세,"24,993",782,691,"1,744","1,530","1,508",819,"1,503","1,503","1,852","1,470","1,687",730,827,"1,186","1,205","1,131",727,"2,063",757,"1,278"
2021년07월_여_50~59세,"29,330","1,127",770,"1,746","1,855","1,870",751,"1,385","1,557","1,924","1,659","2,281",765,"1,117","1,616","1,487","1,252",968,"2,765",816,"1,619"
2021년07월_여_60~69세,"30,262","1,182",675,"1,970","2,237","1,648",821,"1,260","1,854","1,722","1,492","2,228",925,"1,024","1,820","1,648","1,194","1,048","2,705",878,"1,931"
2021년07월_여_70~79세,"17,534",694,299,"1,171","1,488","1,013",534,795,"1,192","1,034",805,"1,237",519,595,"1,069",923,640,643,"1,242",510,"1,131"
2021년07월_여_80~89세,"8,475",345,146,518,688,543,251,416,566,455,360,667,222,286,458,383,313,313,699,269,577
2021년07월_여_90~99세,"1,170",44,31,79,96,64,37,57,73,54,57,117,26,39,61,57,41,35,91,42,69
2021년07월_여_100세 이상,51,0,1,1,5,1,2,3,1,3,4,2,0,0,0,6,0,0,3,1,18
2021년08월_계_총인구수,"355,138","15,942","9,872","20,707","22,165","20,215","12,216","21,989","20,898","22,912","17,660","23,229","10,339","11,375","19,290","16,906","16,829","11,120","28,970","12,019","20,485"
2021년08월_계_연령구간인구수,"355,138","15,942","9,872","20,707","22,165","20,215","12,216","21,989","20,898","22,912","17,660","23,229","10,339","11,375","19,290","16,906","16,829","11,120","28,970","12,019","20,485"
2021년08월_계_0~9세,"20,487",638,625,"1,399","1,270","1,150",516,"1,410",909,"1,923","1,110","1,133",728,634,828,972,"1,177",593,"1,760",501,"1,211"
2021년08월_계_10~19세,"24,296",572,465,"1,809","1,563","1,476",548,"1,294","1,142","1,879","1,845","1,869",682,874,"1,178","1,368",998,830,"2,421",453,"1,030"
2021년08월_계_20~29세,"51,877","3,560","1,927","2,083","2,192","2,849","2,938","4,638","3,449","2,554","1,955","2,826","1,318","1,239","3,064","2,081","3,156","1,520","3,535","2,477","2,516"
2021년08월_계_30~39세,"47,354","2,559","1,715","2,256","2,403","2,468","2,189","4,302","2,952","3,037","1,636","2,315","1,641","1,246","2,200","1,813","2,668","1,136","3,327","2,339","3,152"
2021년08월_계_40~49세,"50,542","1,791","1,493","3,291","3,114","2,929","1,651","3,084","2,895","3,747","2,823","3,286","1,476","1,685","2,615","2,351","2,394","1,472","4,128","1,539","2,778"
2021년08월_계_50~59세,"56,939","2,481","1,495","3,269","3,616","3,536","1,518","2,713","3,019","3,754","3,276","4,280","1,470","2,183","3,208","2,813","2,493","1,915","5,133","1,653","3,114"
2021년08월_계_60~69세,"57,161","2,433","1,336","3,538","4,071","3,156","1,498","2,400","3,390","3,330","2,874","4,236","1,675","1,978","3,443","3,011","2,190","1,964","5,240","1,684","3,714"
2021년08월_계_70~79세,"31,502","1,295",553,"2,096","2,693","1,730",899,"1,413","2,118","1,904","1,494","2,148",928,"1,050","1,946","1,756","1,193","1,150","2,273",885,"1,978"
2021년08월_계_80~89세,"13,432",559,221,858,"1,113",825,412,656,940,708,576,997,388,438,739,655,511,496,"1,034",428,878
2021년08월_계_90~99세,"1,486",54,41,106,124,94,44,76,83,72,67,137,33,48,69,80,49,44,117,58,90
2021년08월_계_100세 이상,62,0,1,2,6,2,3,3,1,4,4,2,0,0,0,6,0,0,2,2,24
2021년08월_남_총인구수,"171,257","7,994","4,904","9,776","10,698","9,528","5,575","10,537","9,821","11,235","8,679","11,100","4,927","5,564","9,650","8,188","8,068","5,437","13,976","5,679","9,921"
2021년08월_남_연령구간인구수,"171,257","7,994","4,904","9,776","10,698","9,528","5,575","10,537","9,821","11,235","8,679","11,100","4,927","5,564","9,650","8,188","8,068","5,437","13,976","5,679","9,921"
2021년08월_남_0~9세,"10,371",309,334,682,658,574,267,712,472,"1,022",571,549,360,327,401,488,606,277,902,233,627
2021년08월_남_10~19세,"12,298",303,226,918,859,738,258,644,578,949,932,949,349,431,596,695,465,426,"1,207",228,547
2021년08월_남_20~29세,"25,175","1,585",920,"1,083","1,154","1,393","1,153","2,033","1,584","1,312","1,081","1,532",628,668,"1,671","1,103","1,400",813,"1,855","1,058","1,149"
2021년08월_남_30~39세,"24,163","1,382",894,"1,153","1,225","1,194","1,030","2,205","1,487","1,501",840,"1,198",822,652,"1,185",929,"1,351",616,"1,657","1,192","1,650"
2021년08월_남_40~49세,"25,611","1,008",803,"1,565","1,571","1,435",839,"1,596","1,405","1,887","1,354","1,608",741,857,"1,432","1,161","1,251",750,"2,068",783,"1,497"
2021년08월_남_50~59세,"27,650","1,352",734,"1,528","1,753","1,679",775,"1,327","1,458","1,827","1,622","2,010",699,"1,064","1,598","1,330","1,240",938,"2,384",831,"1,501"
2021년08월_남_60~69세,"26,787","1,239",649,"1,567","1,826","1,487",696,"1,145","1,538","1,598","1,371","1,990",744,954,"1,609","1,367",995,924,"2,510",805,"1,773"
2021년08월_남_70~79세,"13,991",597,259,920,"1,202",718,385,615,923,873,690,913,416,452,879,822,554,505,"1,033",378,857
2021년08월_남_80~89세,"4,897",210,75,333,423,281,162,242,366,249,210,328,162,152,271,270,197,180,337,155,294
2021년08월_남_90~99세,302,9,10,26,26,28,9,18,10,16,8,23,6,7,8,23,9,8,23,15,20
2021년08월_남_100세 이상,12,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6
2021년08월_여_총인구수,"183,881","7,948","4,968","10,931","11,467","10,687","6,641","11,452","11,077","11,677","8,981","12,129","5,412","5,811","9,640","8,718","8,761","5,683","14,994","6,340","10,564"
2021년08월_여_연령구간인구수,"183,881","7,948","4,968","10,931","11,467","10,687","6,641","11,452","11,077","11,677","8,981","12,129","5,412","5,811","9,640","8,718","8,761","5,683","14,994","6,340","10,564"
2021년08월_여_0~9세,"10,116",329,291,717,612,576,249,698,437,901,539,584,368,307,427,484,571,316,858,268,584
2021년08월_여_10~19세,"11,998",269,239,891,704,738,290,650,564,930,913,920,333,443,582,673,533,404,"1,214",225,483
2021년08월_여_20~29세,"26,702","1,975","1,007","1,000","1,038","1,456","1,785","2,605","1,865","1,242",874,"1,294",690,571,"1,393",978,"1,756",707,"1,680","1,419","1,367"
2021년08월_여_30~39세,"23,191","1,177",821,"1,103","1,178","1,274","1,159","2,097","1,465","1,536",796,"1,117",819,594,"1,015",884,"1,317",520,"1,670","1,147","1,502"
2021년08월_여_40~49세,"24,931",783,690,"1,726","1,543","1,494",812,"1,488","1,490","1,860","1,469","1,678",735,828,"1,183","1,190","1,143",722,"2,060",756,"1,281"
2021년08월_여_50~59세,"29,289","1,129",761,"1,741","1,863","1,857",743,"1,386","1,561","1,927","1,654","2,270",771,"1,119","1,610","1,483","1,253",977,"2,749",822,"1,613"
2021년08월_여_60~69세,"30,374","1,194",687,"1,971","2,245","1,669",802,"1,255","1,852","1,732","1,503","2,246",931,"1,024","1,834","1,644","1,195","1,040","2,730",879,"1,941"
2021년08월_여_70~79세,"17,511",698,294,"1,176","1,491","1,012",514,798,"1,195","1,031",804,"1,235",512,598,"1,067",934,639,645,"1,240",507,"1,121"
2021년08월_여_80~89세,"8,535",349,146,525,690,544,250,414,574,459,366,669,226,286,468,385,314,316,697,273,584
2021년08월_여_90~99세,"1,184",45,31,80,98,66,35,58,73,56,59,114,27,41,61,57,40,36,94,43,70
2021년08월_여_100세 이상,50,0,1,1,5,1,2,3,1,3,4,2,0,0,0,6,0,0,2,1,18
2021년09월_계_총인구수,"354,924","15,960","9,897","20,664","22,203","20,214","12,136","21,899","20,953","22,958","17,605","23,178","10,320","11,366","19,309","16,904","16,826","11,081","28,943","12,043","20,465"
2021년09월_계_연령구간인구수,"354,924","15,960","9,897","20,664","22,203","20,214","12,136","21,899","20,953","22,958","17,605","23,178","10,320","11,366","19,309","16,904","16,826","11,081","28,943","12,043","20,465"
2021년09월_계_0~9세,"20,409",641,624,"1,401","1,273","1,148",504,"1,404",903,"1,908","1,104","1,122",725,638,818,963,"1,172",589,"1,757",507,"1,208"
2021년09월_계_10~19세,"24,280",577,476,"1,790","1,575","1,474",536,"1,300","1,140","1,882","1,839","1,875",678,866,"1,192","1,364",998,824,"2,411",453,"1,030"
2021년09월_계_20~29세,"51,768","3,556","1,932","2,076","2,181","2,842","2,931","4,598","3,470","2,568","1,941","2,803","1,304","1,245","3,081","2,065","3,140","1,520","3,532","2,491","2,492"
2021년09월_계_30~39세,"47,325","2,579","1,708","2,246","2,398","2,479","2,176","4,305","2,952","3,030","1,627","2,319","1,639","1,242","2,199","1,819","2,680","1,127","3,319","2,348","3,133"
2021년09월_계_40~49세,"50,377","1,785","1,509","3,281","3,113","2,912","1,635","3,068","2,897","3,753","2,807","3,259","1,469","1,672","2,615","2,340","2,391","1,448","4,104","1,535","2,784"
2021년09월_계_50~59세,"56,913","2,469","1,498","3,251","3,627","3,522","1,514","2,705","3,028","3,762","3,267","4,283","1,463","2,170","3,200","2,827","2,498","1,921","5,132","1,660","3,116"
2021년09월_계_60~69세,"57,198","2,437","1,336","3,545","4,070","3,176","1,477","2,385","3,404","3,349","2,873","4,229","1,688","1,983","3,438","3,018","2,186","1,958","5,241","1,686","3,719"
2021년09월_계_70~79세,"31,563","1,299",552,"2,104","2,711","1,734",896,"1,400","2,129","1,913","1,496","2,144",934,"1,052","1,953","1,759","1,194","1,150","2,286",875,"1,982"
2021년09월_계_80~89세,"13,534",562,218,861,"1,123",830,420,654,946,717,585,"1,004",386,452,742,659,515,500,"1,043",429,888
2021년09월_계_90~99세,"1,496",55,43,107,126,94,45,77,83,72,63,138,34,46,71,84,52,44,116,57,89
2021년09월_계_100세 이상,61,0,1,2,6,3,2,3,1,4,3,2,0,0,0,6,0,0,2,2,24
2021년09월_남_총인구수,"171,079","7,981","4,921","9,756","10,702","9,514","5,538","10,483","9,838","11,244","8,651","11,069","4,917","5,566","9,647","8,201","8,070","5,413","13,962","5,688","9,918"
2021년09월_남_연령구간인구수,"171,079","7,981","4,921","9,756","10,702","9,514","5,538","10,483","9,838","11,244","8,651","11,069","4,917","5,566","9,647","8,201","8,070","5,413","13,962","5,688","9,918"
2021년09월_남_0~9세,"10,331",309,334,688,656,569,261,708,468,"1,009",564,544,359,330,399,481,603,276,906,241,626
2021년09월_남_10~19세,"12,288",312,231,908,869,734,252,646,575,950,934,954,349,429,599,691,464,419,"1,203",226,543
2021년09월_남_20~29세,"25,081","1,569",927,"1,074","1,148","1,391","1,154","2,010","1,601","1,316","1,071","1,516",622,672,"1,665","1,104","1,385",807,"1,850","1,056","1,143"
2021년09월_남_30~39세,"24,144","1,384",898,"1,145","1,219","1,197","1,024","2,206","1,471","1,491",833,"1,200",820,651,"1,187",938,"1,370",615,"1,651","1,200","1,644"
2021년09월_남_40~49세,"25,517",998,805,"1,567","1,564","1,425",833,"1,584","1,406","1,889","1,347","1,592",734,855,"1,430","1,156","1,250",743,"2,055",782,"1,502"
2021년09월_남_50~59세,"27,650","1,359",736,"1,519","1,763","1,666",771,"1,321","1,470","1,838","1,611","2,018",696,"1,053","1,594","1,337","1,241",936,"2,381",835,"1,505"
2021년09월_남_60~69세,"26,788","1,231",647,"1,570","1,822","1,497",688,"1,135","1,547","1,601","1,377","1,979",752,960,"1,606","1,376",998,918,"2,504",806,"1,774"
2021년09월_남_70~79세,"14,030",598,259,921,"1,211",723,380,613,924,882,692,916,419,451,882,823,553,510,"1,047",370,856
2021년09월_남_80~89세,"4,928",211,73,337,423,282,165,243,365,250,214,326,160,158,277,270,195,181,342,157,299
2021년09월_남_90~99세,310,10,11,26,26,29,9,17,11,17,8,24,6,7,8,25,11,8,23,14,20
2021년09월_남_100세 이상,12,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6
2021년09월_여_총인구수,"183,845","7,979","4,976","10,908","11,501","10,700","6,598","11,416","11,115","11,714","8,954","12,109","5,403","5,800","9,662","8,703","8,756","5,668","14,981","6,355","10,547"
2021년09월_여_연령구간인구수,"183,845","7,979","4,976","10,908","11,501","10,700","6,598","11,416","11,115","11,714","8,954","12,109","5,403","5,800","9,662","8,703","8,756","5,668","14,981","6,355","10,547"
2021년09월_여_0~9세,"10,078",332,290,713,617,579,243,696,435,899,540,578,366,308,419,482,569,313,851,266,582
2021년09월_여_10~19세,"11,992",265,245,882,706,740,284,654,565,932,905,921,329,437,593,673,534,405,"1,208",227,487
2021년09월_여_20~29세,"26,687","1,987","1,005","1,002","1,033","1,451","1,777","2,588","1,869","1,252",870,"1,287",682,573,"1,416",961,"1,755",713,"1,682","1,435","1,349"
2021년09월_여_30~39세,"23,181","1,195",810,"1,101","1,179","1,282","1,152","2,099","1,481","1,539",794,"1,119",819,591,"1,012",881,"1,310",512,"1,668","1,148","1,489"
2021년09월_여_40~49세,"24,860",787,704,"1,714","1,549","1,487",802,"1,484","1,491","1,864","1,460","1,667",735,817,"1,185","1,184","1,141",705,"2,049",753,"1,282"
2021년09월_여_50~59세,"29,263","1,110",762,"1,732","1,864","1,856",743,"1,384","1,558","1,924","1,656","2,265",767,"1,117","1,606","1,490","1,257",985,"2,751",825,"1,611"
2021년09월_여_60~69세,"30,410","1,206",689,"1,975","2,248","1,679",789,"1,250","1,857","1,748","1,496","2,250",936,"1,023","1,832","1,642","1,188","1,040","2,737",880,"1,945"
2021년09월_여_70~79세,"17,533",701,293,"1,183","1,500","1,011",516,787,"1,205","1,031",804,"1,228",515,601,"1,071",936,641,640,"1,239",505,"1,126"
2021년09월_여_80~89세,"8,606",351,145,524,700,548,255,411,581,467,371,678,226,294,465,389,320,319,701,272,589
2021년09월_여_90~99세,"1,186",45,32,81,100,65,36,60,72,55,55,114,28,39,63,59,41,36,93,43,69
2021년09월_여_100세 이상,49,0,1,1,5,2,1,3,1,3,3,2,0,0,0,6,0,0,2,1,18
2021년10월_계_총인구수,"354,428","15,944","9,887","20,670","22,185","20,162","12,070","21,916","20,942","22,967","17,539","23,145","10,277","11,356","19,285","16,887","16,798","11,017","28,907","12,043","20,431"
2021년10월_계_연령구간인구수,"354,428","15,944","9,887","20,670","22,185","20,162","12,070","21,916","20,942","22,967","17,539","23,145","10,277","11,356","19,285","16,887","16,798","11,017","28,907","12,043","20,431"
2021년10월_계_0~9세,"20,311",636,621,"1,412","1,273","1,127",500,"1,409",895,"1,893","1,084","1,101",718,638,818,958,"1,156",589,"1,757",515,"1,211"
2021년10월_계_10~19세,"24,193",572,470,"1,785","1,564","1,467",522,"1,300","1,147","1,875","1,846","1,873",678,866,"1,189","1,366",999,799,"2,406",443,"1,026"
2021년10월_계_20~29세,"51,484","3,540","1,943","2,063","2,180","2,801","2,934","4,589","3,436","2,571","1,910","2,782","1,283","1,234","3,059","2,070","3,123","1,513","3,509","2,485","2,459"
