카테고리,충청남도,충청남도 천안시,충청남도 천안시 동남구,충청남도 천안시 서북구,충청남도 공주시,충청남도 보령시,충청남도 아산시,충청남도 서산시,충청남도 논산시,충청남도 계룡시,충청남도 당진시,충청남도 금산군,충청남도 부여군,충청남도 서천군,충청남도 청양군,충청남도 홍성군,충청남도 예산군,충청남도 태안군
2021년08월_계_10~19세,"201,255","67,753","25,696","42,057","7,984","8,094","35,202","17,107","9,615","6,270","15,738","4,199","4,507","3,371","1,977","9,524","5,550","4,364"
2021년08월_계_20~29세,"239,796","95,438","34,738","60,700","10,898","9,241","37,427","19,015","10,976","4,874","15,943","3,814","5,144","3,678","2,502","9,434","6,594","4,818"
2021년08월_계_30~39세,"261,608","102,712","32,026","70,686","9,104","9,034","48,347","21,787","10,329","4,640","22,022","3,458","4,204","3,256","1,948","10,168","5,835","4,764"
2021년08월_계_40~49세,"325,856","111,426","41,920","69,506","12,995","13,444","57,703","27,790","14,892","8,279","26,905","6,035","6,869","5,554","2,993","14,222","9,237","7,512"
2021년08월_계_50~59세,"338,059","103,088","43,183","59,905","17,900","16,611","47,557","28,474","19,252","7,119","26,204","8,868","10,356","8,242","5,057","15,683","13,066","10,582"
2021년08월_계_60~69세,"295,834","68,506","33,412","35,094","19,304","17,808","34,276","23,451","20,780","4,823","22,415","10,314","13,552","10,485","6,465","15,423","15,533","12,699"
2021년08월_계_70~79세,"171,587","30,458","15,649","14,809","11,386","11,291","18,263","13,988","12,894","2,098","13,309","6,805","9,322","7,999","4,464","10,085","10,321","8,904"
2021년08월_계_80~89세,"102,674","15,655","8,296","7,359","7,203","6,450","10,041","8,394","8,247","1,134","8,184","4,308","6,463","5,366","3,358","6,496","6,736","4,639"
2021년08월_계_90~99세,"14,953","2,274","1,220","1,054","1,104",942,"1,379","1,279","1,202",192,"1,179",573,"1,012",876,468,915,893,665
2021년08월_계_100세 이상,513,85,46,39,41,41,55,38,45,3,50,10,36,24,9,25,31,20
2021년08월_남_총인구수,"1,082,664","335,811","129,501","206,310","51,672","50,108","167,478","92,005","57,567","21,544","88,687","25,632","31,913","25,203","15,475","49,537","38,840","31,192"
2021년08월_남_연령구간인구수,"1,082,664","335,811","129,501","206,310","51,672","50,108","167,478","92,005","57,567","21,544","88,687","25,632","31,913","25,203","15,475","49,537","38,840","31,192"
2021년08월_남_0~9세,"85,011","30,664","9,980","20,684","2,833","2,921","16,385","7,673","3,520","1,923","7,551","1,219","1,466","1,105",614,"3,886","1,793","1,458"
2021년08월_남_10~19세,"104,425","35,061","13,370","21,691","4,119","4,171","18,101","9,076","4,952","3,296","8,278","2,185","2,389","1,730","1,037","4,892","2,869","2,269"
2021년08월_남_20~29세,"132,716","50,206","18,393","31,813","5,976","5,473","20,884","11,370","6,148","2,731","9,321","2,203","2,974","2,127","1,476","5,221","3,772","2,834"
2021년08월_남_30~39세,"140,950","54,682","16,851","37,831","4,881","4,912","25,825","12,106","5,489","2,318","12,609","1,825","2,291","1,818","1,100","5,246","3,230","2,618"
2021년08월_남_40~49세,"173,764","57,824","21,662","36,162","6,850","7,382","31,289","14,870","7,906","4,024","15,127","3,310","3,745","3,024","1,755","7,393","5,039","4,226"
2021년08월_남_50~59세,"179,216","52,930","21,977","30,953","9,230","8,879","25,770","15,289","10,166","3,568","14,779","4,906","5,470","4,521","2,780","8,259","7,039","5,630"
2021년08월_남_60~69세,"148,518","34,645","16,813","17,832","9,688","8,762","17,211","11,798","10,505","2,320","11,548","5,293","6,800","5,139","3,323","7,601","7,758","6,127"
2021년08월_남_70~79세,"78,436","13,852","7,223","6,629","5,246","5,096","8,168","6,583","5,802",955,"6,261","3,129","4,226","3,604","2,064","4,550","4,663","4,237"
2021년08월_남_80~89세,"36,052","5,428","2,942","2,486","2,557","2,291","3,529","2,974","2,773",369,"2,913","1,426","2,303","1,924","1,200","2,267","2,455","1,643"
2021년08월_남_90~99세,"3,488",500,279,221,284,214,307,264,298,39,292,135,245,210,123,218,216,143
2021년08월_남_100세 이상,88,19,11,8,8,7,9,2,8,1,8,1,4,1,3,4,6,7
2021년08월_여_총인구수,"1,035,519","321,439","126,031","195,408","51,714","48,618","154,680","84,355","57,588","21,735","78,118","25,151","32,307","25,833","14,954","49,928","38,401","30,698"
2021년08월_여_연령구간인구수,"1,035,519","321,439","126,031","195,408","51,714","48,618","154,680","84,355","57,588","21,735","78,118","25,151","32,307","25,833","14,954","49,928","38,401","30,698"
2021년08월_여_0~9세,"81,037","29,191","9,366","19,825","2,634","2,849","15,523","7,364","3,403","1,924","7,305","1,180","1,289","1,080",574,"3,604","1,652","1,465"
2021년08월_여_10~19세,"96,830","32,692","12,326","20,366","3,865","3,923","17,101","8,031","4,663","2,974","7,460","2,014","2,118","1,641",940,"4,632","2,681","2,095"
2021년08월_여_20~29세,"107,080","45,232","16,345","28,887","4,922","3,768","16,543","7,645","4,828","2,143","6,622","1,611","2,170","1,551","1,026","4,213","2,822","1,984"
2021년08월_여_30~39세,"120,658","48,030","15,175","32,855","4,223","4,122","22,522","9,681","4,840","2,322","9,413","1,633","1,913","1,438",848,"4,922","2,605","2,146"
2021년08월_여_40~49세,"152,092","53,602","20,258","33,344","6,145","6,062","26,414","12,920","6,986","4,255","11,778","2,725","3,124","2,530","1,238","6,829","4,198","3,286"
2021년08월_여_50~59세,"158,843","50,158","21,206","28,952","8,670","7,732","21,787","13,185","9,086","3,551","11,425","3,962","4,886","3,721","2,277","7,424","6,027","4,952"
2021년08월_여_60~69세,"147,316","33,861","16,599","17,262","9,616","9,046","17,065","11,653","10,275","2,503","10,867","5,021","6,752","5,346","3,142","7,822","7,775","6,572"
2021년08월_여_70~79세,"93,151","16,606","8,426","8,180","6,140","6,195","10,095","7,405","7,092","1,143","7,048","3,676","5,096","4,395","2,400","5,535","5,658","4,667"
2021년08월_여_80~89세,"66,622","10,227","5,354","4,873","4,646","4,159","6,512","5,420","5,474",765,"5,271","2,882","4,160","3,442","2,158","4,229","4,281","2,996"
2021년08월_여_90~99세,"11,465","1,774",941,833,820,728,"1,072","1,015",904,153,887,438,767,666,345,697,677,522
2021년08월_여_100세 이상,425,66,35,31,33,34,46,36,37,2,42,9,32,23,6,21,25,13
2021년09월_계_총인구수,"2,118,098","657,703","255,494","402,209","103,329","98,620","322,893","176,491","114,942","43,191","166,714","50,629","64,036","50,968","30,359","99,399","77,016","61,808"
2021년09월_계_연령구간인구수,"2,118,098","657,703","255,494","402,209","103,329","98,620","322,893","176,491","114,942","43,191","166,714","50,629","64,036","50,968","30,359","99,399","77,016","61,808"
2021년09월_계_0~9세,"165,314","59,535","19,158","40,377","5,448","5,721","31,892","14,973","6,899","3,807","14,771","2,384","2,738","2,181","1,178","7,467","3,406","2,914"
2021년09월_계_10~19세,"201,008","67,698","25,697","42,001","7,956","8,080","35,266","17,124","9,561","6,258","15,778","4,153","4,466","3,353","1,960","9,508","5,504","4,343"
2021년09월_계_20~29세,"239,126","95,609","34,768","60,841","10,879","9,138","37,423","18,985","10,869","4,844","15,772","3,749","5,075","3,650","2,475","9,371","6,505","4,782"
2021년09월_계_30~39세,"260,929","102,555","31,910","70,645","9,044","8,998","48,413","21,738","10,289","4,590","21,892","3,423","4,158","3,236","1,936","10,117","5,816","4,724"
2021년09월_계_40~49세,"325,499","111,388","41,865","69,523","12,936","13,420","57,755","27,796","14,846","8,264","26,915","5,996","6,828","5,516","2,970","14,213","9,161","7,495"
2021년09월_계_50~59세,"338,834","103,429","43,257","60,172","17,908","16,603","47,813","28,580","19,228","7,158","26,358","8,872","10,331","8,250","5,056","15,696","13,020","10,532"
2021년09월_계_60~69세,"296,974","68,880","33,564","35,316","19,376","17,868","34,553","23,543","20,825","4,833","22,445","10,339","13,559","10,499","6,469","15,446","15,574","12,765"
2021년09월_계_70~79세,"171,751","30,525","15,683","14,842","11,393","11,316","18,255","13,993","12,901","2,104","13,317","6,814","9,334","8,000","4,468","10,102","10,342","8,887"
2021년09월_계_80~89세,"103,055","15,703","8,311","7,392","7,230","6,473","10,085","8,432","8,269","1,137","8,229","4,317","6,482","5,377","3,365","6,525","6,760","4,671"
2021년09월_계_90~99세,"15,088","2,295","1,233","1,062","1,117",962,"1,382","1,286","1,211",194,"1,186",572,"1,027",884,473,928,897,674
2021년09월_계_100세 이상,520,86,48,38,42,41,56,41,44,2,51,10,38,22,9,26,31,21
2021년09월_남_총인구수,"1,082,596","336,088","129,472","206,616","51,631","50,024","167,891","92,022","57,426","21,492","88,678","25,563","31,820","25,168","15,434","49,496","38,709","31,154"
2021년09월_남_연령구간인구수,"1,082,596","336,088","129,472","206,616","51,631","50,024","167,891","92,022","57,426","21,492","88,678","25,563","31,820","25,168","15,434","49,496","38,709","31,154"
2021년09월_남_0~9세,"84,617","30,478","9,887","20,591","2,834","2,900","16,364","7,639","3,507","1,911","7,502","1,212","1,457","1,103",604,"3,881","1,770","1,455"
2021년09월_남_10~19세,"104,332","35,044","13,377","21,667","4,103","4,165","18,144","9,086","4,933","3,287","8,305","2,160","2,364","1,727","1,026","4,881","2,848","2,259"
2021년09월_남_20~29세,"132,241","50,305","18,398","31,907","5,959","5,393","20,862","11,329","6,064","2,708","9,224","2,179","2,935","2,103","1,455","5,189","3,721","2,815"
2021년09월_남_30~39세,"140,621","54,632","16,807","37,825","4,851","4,883","25,869","12,074","5,478","2,291","12,543","1,804","2,260","1,808","1,095","5,216","3,214","2,603"
2021년09월_남_40~49세,"173,549","57,820","21,640","36,180","6,837","7,365","31,313","14,864","7,875","4,016","15,131","3,290","3,720","2,997","1,741","7,380","4,986","4,214"
2021년09월_남_50~59세,"179,653","53,101","21,997","31,104","9,215","8,872","25,930","15,333","10,150","3,577","14,883","4,907","5,461","4,530","2,788","8,274","7,026","5,606"
2021년09월_남_60~69세,"149,145","34,844","16,885","17,959","9,715","8,800","17,361","11,845","10,516","2,325","11,576","5,307","6,812","5,147","3,326","7,614","7,790","6,167"
2021년09월_남_70~79세,"78,628","13,894","7,243","6,651","5,260","5,121","8,173","6,594","5,816",967,"6,278","3,135","4,241","3,605","2,073","4,562","4,675","4,234"
2021년09월_남_80~89세,"36,197","5,448","2,950","2,498","2,557","2,299","3,560","2,991","2,778",370,"2,933","1,432","2,313","1,933","1,196","2,274","2,465","1,648"
2021년09월_남_90~99세,"3,523",503,277,226,292,219,305,265,301,39,295,136,253,214,126,221,208,146
2021년09월_남_100세 이상,90,19,11,8,8,7,10,2,8,1,8,1,4,1,4,4,6,7
2021년09월_여_총인구수,"1,035,502","321,615","126,022","195,593","51,698","48,596","155,002","84,469","57,516","21,699","78,036","25,066","32,216","25,800","14,925","49,903","38,307","30,654"
2021년09월_여_연령구간인구수,"1,035,502","321,615","126,022","195,593","51,698","48,596","155,002","84,469","57,516","21,699","78,036","25,066","32,216","25,800","14,925","49,903","38,307","30,654"
2021년09월_여_0~9세,"80,697","29,057","9,271","19,786","2,614","2,821","15,528","7,334","3,392","1,896","7,269","1,172","1,281","1,078",574,"3,586","1,636","1,459"
2021년09월_여_10~19세,"96,676","32,654","12,320","20,334","3,853","3,915","17,122","8,038","4,628","2,971","7,473","1,993","2,102","1,626",934,"4,627","2,656","2,084"
2021년09월_여_20~29세,"106,885","45,304","16,370","28,934","4,920","3,745","16,561","7,656","4,805","2,136","6,548","1,570","2,140","1,547","1,020","4,182","2,784","1,967"
2021년09월_여_30~39세,"120,308","47,923","15,103","32,820","4,193","4,115","22,544","9,664","4,811","2,299","9,349","1,619","1,898","1,428",841,"4,901","2,602","2,121"
2021년09월_여_40~49세,"151,950","53,568","20,225","33,343","6,099","6,055","26,442","12,932","6,971","4,248","11,784","2,706","3,108","2,519","1,229","6,833","4,175","3,281"
2021년09월_여_50~59세,"159,181","50,328","21,260","29,068","8,693","7,731","21,883","13,247","9,078","3,581","11,475","3,965","4,870","3,720","2,268","7,422","5,994","4,926"
2021년09월_여_60~69세,"147,829","34,036","16,679","17,357","9,661","9,068","17,192","11,698","10,309","2,508","10,869","5,032","6,747","5,352","3,143","7,832","7,784","6,598"
2021년09월_여_70~79세,"93,123","16,631","8,440","8,191","6,133","6,195","10,082","7,399","7,085","1,137","7,039","3,679","5,093","4,395","2,395","5,540","5,667","4,653"
2021년09월_여_80~89세,"66,858","10,255","5,361","4,894","4,673","4,174","6,525","5,441","5,491",767,"5,296","2,885","4,169","3,444","2,169","4,251","4,295","3,023"
2021년09월_여_90~99세,"11,565","1,792",956,836,825,743,"1,077","1,021",910,155,891,436,774,670,347,707,689,528
2021년09월_여_100세 이상,430,67,37,30,34,34,46,39,36,1,43,9,34,21,5,22,25,14
2021년10월_계_총인구수,"2,118,977","658,107","255,504","402,603","103,321","98,535","323,789","176,595","114,769","43,093","166,802","50,597","63,923","50,884","30,399","99,407","76,974","61,782"
2021년10월_계_연령구간인구수,"2,118,977","658,107","255,504","402,603","103,321","98,535","323,789","176,595","114,769","43,093","166,802","50,597","63,923","50,884","30,399","99,407","76,974","61,782"
2021년10월_계_0~9세,"164,417","59,229","19,035","40,194","5,394","5,683","31,816","14,898","6,848","3,763","14,663","2,369","2,720","2,165","1,173","7,437","3,366","2,893"
2021년10월_계_10~19세,"200,923","67,666","25,653","42,013","7,940","8,065","35,409","17,129","9,511","6,254","15,790","4,125","4,438","3,331","1,964","9,496","5,485","4,320"
2021년10월_계_20~29세,"238,870","95,503","34,763","60,740","10,924","9,116","37,401","18,959","10,823","4,827","15,791","3,750","5,048","3,649","2,480","9,337","6,500","4,762"
2021년10월_계_30~39세,"260,636","102,519","31,852","70,667","9,019","8,961","48,512","21,693","10,247","4,535","21,825","3,394","4,141","3,236","1,944","10,104","5,779","4,727"
2021년10월_계_40~49세,"325,285","111,471","41,838","69,633","12,912","13,380","57,866","27,803","14,736","8,230","26,924","5,958","6,798","5,459","2,957","14,219","9,110","7,462"
2021년10월_계_50~59세,"339,646","103,669","43,292","60,377","17,879","16,629","48,104","28,683","19,264","7,188","26,431","8,906","10,325","8,236","5,065","15,724","13,003","10,540"
2021년10월_계_60~69세,"297,973","69,259","33,702","35,557","19,431","17,874","34,782","23,609","20,866","4,844","22,533","10,355","13,540","10,520","6,478","15,462","15,626","12,794"
2021년10월_계_70~79세,"172,113","30,619","15,739","14,880","11,391","11,333","18,310","14,054","12,894","2,120","13,353","6,830","9,334","7,995","4,471","10,134","10,375","8,900"
2021년10월_계_80~89세,"103,372","15,764","8,332","7,432","7,272","6,493","10,144","8,430","8,307","1,137","8,247","4,315","6,508","5,376","3,376","6,529","6,802","4,672"
2021년10월_계_90~99세,"15,230","2,324","1,251","1,073","1,116",961,"1,388","1,296","1,228",193,"1,204",584,"1,033",894,483,937,896,693
2021년10월_계_100세 이상,512,84,47,37,43,40,57,41,45,2,41,11,38,23,8,28,32,19
2021년10월_남_총인구수,"1,083,133","336,326","129,471","206,855","51,613","49,996","168,355","92,067","57,304","21,469","88,773","25,545","31,754","25,136","15,450","49,522","38,671","31,152"
2021년10월_남_연령구간인구수,"1,083,133","336,326","129,471","206,855","51,613","49,996","168,355","92,067","57,304","21,469","88,773","25,545","31,754","25,136","15,450","49,522","38,671","31,152"
2021년10월_남_0~9세,"84,182","30,311","9,815","20,496","2,802","2,882","16,339","7,580","3,486","1,895","7,451","1,210","1,452","1,096",603,"3,871","1,754","1,450"
2021년10월_남_10~19세,"104,329","35,054","13,357","21,697","4,102","4,157","18,220","9,102","4,911","3,286","8,306","2,136","2,350","1,715","1,024","4,887","2,842","2,237"
2021년10월_남_20~29세,"132,097","50,266","18,411","31,855","5,960","5,378","20,846","11,302","6,025","2,706","9,242","2,183","2,917","2,114","1,461","5,181","3,710","2,806"
2021년10월_남_30~39세,"140,454","54,599","16,785","37,814","4,848","4,869","25,915","12,063","5,451","2,266","12,517","1,786","2,252","1,803","1,093","5,199","3,199","2,594"
2021년10월_남_40~49세,"173,349","57,844","21,579","36,265","6,815","7,327","31,372","14,870","7,802","3,995","15,137","3,268","3,691","2,957","1,732","7,388","4,956","4,195"
2021년10월_남_50~59세,"180,330","53,257","22,042","31,215","9,216","8,907","26,101","15,413","10,184","3,600","14,974","4,935","5,469","4,526","2,796","8,302","7,021","5,629"
2021년10월_남_60~69세,"149,593","35,042","16,961","18,081","9,731","8,813","17,467","11,852","10,524","2,330","11,601","5,312","6,806","5,176","3,328","7,602","7,810","6,199"
2021년10월_남_70~79세,"78,854","13,957","7,268","6,689","5,258","5,126","8,189","6,637","5,815",979,"6,305","3,148","4,239","3,605","2,081","4,588","4,689","4,238"
2021년10월_남_80~89세,"36,297","5,467","2,959","2,508","2,581","2,311","3,589","2,975","2,792",372,"2,939","1,429","2,322","1,925","1,202","2,272","2,477","1,644"
2021년10월_남_90~99세,"3,558",511,283,228,291,219,305,271,305,39,296,136,252,218,127,228,207,153
2021년10월_남_100세 이상,90,18,11,7,9,7,12,2,9,1,5,2,4,1,3,4,6,7
2021년10월_여_총인구수,"1,035,844","321,781","126,033","195,748","51,708","48,539","155,434","84,528","57,465","21,624","78,029","25,052","32,169","25,748","14,949","49,885","38,303","30,630"
2021년10월_여_연령구간인구수,"1,035,844","321,781","126,033","195,748","51,708","48,539","155,434","84,528","57,465","21,624","78,029","25,052","32,169","25,748","14,949","49,885","38,303","30,630"
2021년10월_여_0~9세,"80,235","28,918","9,220","19,698","2,592","2,801","15,477","7,318","3,362","1,868","7,212","1,159","1,268","1,069",570,"3,566","1,612","1,443"
2021년10월_여_10~19세,"96,594","32,612","12,296","20,316","3,838","3,908","17,189","8,027","4,600","2,968","7,484","1,989","2,088","1,616",940,"4,609","2,643","2,083"
2021년10월_여_20~29세,"106,773","45,237","16,352","28,885","4,964","3,738","16,555","7,657","4,798","2,121","6,549","1,567","2,131","1,535","1,019","4,156","2,790","1,956"
2021년10월_여_30~39세,"120,182","47,920","15,067","32,853","4,171","4,092","22,597","9,630","4,796","2,269","9,308","1,608","1,889","1,433",851,"4,905","2,580","2,133"
2021년10월_여_40~49세,"151,936","53,627","20,259","33,368","6,097","6,053","26,494","12,933","6,934","4,235","11,787","2,690","3,107","2,502","1,225","6,831","4,154","3,267"
2021년10월_여_50~59세,"159,316","50,412","21,250","29,162","8,663","7,722","22,003","13,270","9,080","3,588","11,457","3,971","4,856","3,710","2,269","7,422","5,982","4,911"
2021년10월_여_60~69세,"148,380","34,217","16,741","17,476","9,700","9,061","17,315","11,757","10,342","2,514","10,932","5,043","6,734","5,344","3,150","7,860","7,816","6,595"
2021년10월_여_70~79세,"93,259","16,662","8,471","8,191","6,133","6,207","10,121","7,417","7,079","1,141","7,048","3,682","5,095","4,390","2,390","5,546","5,686","4,662"
2021년10월_여_80~89세,"67,075","10,297","5,373","4,924","4,691","4,182","6,555","5,455","5,515",765,"5,308","2,886","4,186","3,451","2,174","4,257","4,325","3,028"
2021년10월_여_90~99세,"11,672","1,813",968,845,825,742,"1,083","1,025",923,154,908,448,781,676,356,709,689,540
2021년10월_여_100세 이상,422,66,36,30,34,33,45,39,36,1,36,9,34,22,5,24,26,12
2021년11월_계_총인구수,"2,119,529","658,465","255,471","402,994","103,301","98,438","324,552","176,610","114,662","43,105","166,989","50,562","63,891","50,798","30,390","99,336","76,830","61,600"
2021년11월_계_연령구간인구수,"2,119,529","658,465","255,471","402,994","103,301","98,438","324,552","176,610","114,662","43,105","166,989","50,562","63,891","50,798","30,390","99,336","76,830","61,600"
2021년11월_계_0~9세,"163,587","58,924","18,907","40,017","5,350","5,646","31,739","14,813","6,801","3,762","14,599","2,356","2,697","2,135","1,172","7,391","3,340","2,862"
2021년11월_계_10~19세,"200,859","67,690","25,644","42,046","7,950","8,043","35,453","17,096","9,471","6,241","15,827","4,110","4,458","3,342","1,940","9,490","5,476","4,272"
2021년11월_계_20~29세,"238,690","95,353","34,631","60,722","10,913","9,091","37,529","18,949","10,828","4,819","15,779","3,728","5,053","3,639","2,492","9,323","6,453","4,741"
2021년11월_계_30~39세,"260,233","102,419","31,761","70,658","8,991","8,933","48,485","21,667","10,241","4,544","21,777","3,383","4,120","3,204","1,934","10,073","5,760","4,702"
2021년11월_계_40~49세,"325,143","111,540","41,839","69,701","12,881","13,333","58,066","27,759","14,683","8,198","26,948","5,952","6,776","5,431","2,943","14,178","9,057","7,398"
2021년11월_계_50~59세,"340,365","103,951","43,367","60,584","17,883","16,656","48,364","28,758","19,263","7,198","26,569","8,880","10,305","8,219","5,067","15,736","12,987","10,529"
2021년11월_계_60~69세,"299,047","69,655","33,902","35,753","19,486","17,881","34,955","23,717","20,899","4,886","22,614","10,383","13,572","10,526","6,519","15,504","15,628","12,822"
2021년11월_계_70~79세,"172,222","30,693","15,768","14,925","11,404","11,330","18,365","14,066","12,886","2,118","13,383","6,835","9,316","7,996","4,450","10,130","10,360","8,890"
2021년11월_계_80~89세,"103,601","15,826","8,355","7,471","7,279","6,522","10,156","8,441","8,316","1,142","8,248","4,337","6,514","5,383","3,383","6,544","6,837","4,673"
2021년11월_계_90~99세,"15,323","2,335","1,254","1,081","1,123",972,"1,394","1,305","1,237",195,"1,209",589,"1,044",901,482,939,902,696
2021년11월_계_100세 이상,459,79,43,36,41,31,46,39,37,2,36,9,36,22,8,28,30,15
2021년11월_남_총인구수,"1,083,419","336,545","129,473","207,072","51,580","49,941","168,792","92,088","57,269","21,465","88,885","25,522","31,698","25,078","15,430","49,466","38,602","31,058"
2021년11월_남_연령구간인구수,"1,083,419","336,545","129,473","207,072","51,580","49,941","168,792","92,088","57,269","21,465","88,885","25,522","31,698","25,078","15,430","49,466","38,602","31,058"
2021년11월_남_0~9세,"83,739","30,146","9,751","20,395","2,781","2,878","16,297","7,541","3,459","1,883","7,419","1,198","1,435","1,080",601,"3,850","1,742","1,429"
2021년11월_남_10~19세,"104,284","35,076","13,349","21,727","4,102","4,136","18,260","9,070","4,891","3,282","8,321","2,132","2,359","1,715","1,012","4,881","2,837","2,210"
2021년11월_남_20~29세,"131,927","50,195","18,343","31,852","5,939","5,353","20,886","11,304","6,041","2,692","9,228","2,170","2,907","2,110","1,461","5,157","3,695","2,789"
2021년11월_남_30~39세,"140,298","54,598","16,773","37,825","4,846","4,861","25,874","12,076","5,443","2,274","12,502","1,778","2,231","1,788","1,090","5,182","3,176","2,579"
2021년11월_남_40~49세,"173,266","57,922","21,587","36,335","6,792","7,281","31,495","14,836","7,769","3,971","15,147","3,265","3,683","2,936","1,712","7,363","4,936","4,158"
2021년11월_남_50~59세,"180,771","53,368","22,068","31,300","9,231","8,933","26,273","15,450","10,210","3,614","15,049","4,920","5,457","4,511","2,802","8,305","7,010","5,638"
2021년11월_남_60~69세,"150,144","35,224","17,054","18,170","9,748","8,820","17,569","11,912","10,528","2,346","11,656","5,332","6,815","5,178","3,341","7,633","7,819","6,223"
2021년11월_남_70~79세,"78,965","13,994","7,283","6,711","5,264","5,133","8,209","6,643","5,828",990,"6,317","3,151","4,235","3,618","2,071","4,583","4,690","4,239"
2021년11월_남_80~89세,"36,356","5,484","2,970","2,514","2,573","2,316","3,618","2,982","2,786",374,"2,942","1,441","2,316","1,917","1,205","2,279","2,484","1,639"
2021년11월_남_90~99세,"3,594",522,286,236,295,224,302,272,307,38,302,133,257,224,132,228,209,149
2021년11월_남_100세 이상,75,16,9,7,9,6,9,2,7,1,2,2,3,1,3,5,4,5
2021년11월_여_총인구수,"1,036,110","321,920","125,998","195,922","51,721","48,497","155,760","84,522","57,393","21,640","78,104","25,040","32,193","25,720","14,960","49,870","38,228","30,542"
2021년11월_여_연령구간인구수,"1,036,110","321,920","125,998","195,922","51,721","48,497","155,760","84,522","57,393","21,640","78,104","25,040","32,193","25,720","14,960","49,870","38,228","30,542"
2021년11월_여_0~9세,"79,848","28,778","9,156","19,622","2,569","2,768","15,442","7,272","3,342","1,879","7,180","1,158","1,262","1,055",571,"3,541","1,598","1,433"
2021년11월_여_10~19세,"96,575","32,614","12,295","20,319","3,848","3,907","17,193","8,026","4,580","2,959","7,506","1,978","2,099","1,627",928,"4,609","2,639","2,062"
2021년11월_여_20~29세,"106,763","45,158","16,288","28,870","4,974","3,738","16,643","7,645","4,787","2,127","6,551","1,558","2,146","1,529","1,031","4,166","2,758","1,952"
2021년11월_여_30~39세,"119,935","47,821","14,988","32,833","4,145","4,072","22,611","9,591","4,798","2,270","9,275","1,605","1,889","1,416",844,"4,891","2,584","2,123"
2021년11월_여_40~49세,"151,877","53,618","20,252","33,366","6,089","6,052","26,571","12,923","6,914","4,227","11,801","2,687","3,093","2,495","1,231","6,815","4,121","3,240"
2021년11월_여_50~59세,"159,594","50,583","21,299","29,284","8,652","7,723","22,091","13,308","9,053","3,584","11,520","3,960","4,848","3,708","2,265","7,431","5,977","4,891"
2021년11월_여_60~69세,"148,903","34,431","16,848","17,583","9,738","9,061","17,386","11,805","10,371","2,540","10,958","5,051","6,757","5,348","3,178","7,871","7,809","6,599"
2021년11월_여_70~79세,"93,257","16,699","8,485","8,214","6,140","6,197","10,156","7,423","7,058","1,128","7,066","3,684","5,081","4,378","2,379","5,547","5,670","4,651"
2021년11월_여_80~89세,"67,245","10,342","5,385","4,957","4,706","4,206","6,538","5,459","5,530",768,"5,306","2,896","4,198","3,466","2,178","4,265","4,353","3,034"
2021년11월_여_90~99세,"11,729","1,813",968,845,828,748,"1,092","1,033",930,157,907,456,787,677,350,711,693,547
2021년11월_여_100세 이상,384,63,34,29,32,25,37,37,30,1,34,7,33,21,5,23,26,10
2021년12월_계_총인구수,"2,119,257","658,486","255,292","403,194","103,145","98,408","324,580","176,645","114,483","43,331","167,092","50,477","63,774","50,745","30,440","99,324","76,801","61,526"
2021년12월_계_연령구간인구수,"2,119,257","658,486","255,292","403,194","103,145","98,408","324,580","176,645","114,483","43,331","167,092","50,477","63,774","50,745","30,440","99,324","76,801","61,526"
2021년12월_계_0~9세,"162,726","58,699","18,805","39,894","5,304","5,616","31,531","14,755","6,729","3,747","14,564","2,316","2,659","2,121","1,175","7,358","3,324","2,828"
2021년12월_계_10~19세,"200,673","67,655","25,588","42,067","7,911","8,043","35,511","17,111","9,433","6,229","15,832","4,102","4,438","3,322","1,936","9,458","5,436","4,256"
2021년12월_계_20~29세,"238,297","95,113","34,563","60,550","10,904","9,094","37,503","18,885","10,792","4,871","15,765","3,709","5,047","3,612","2,513","9,298","6,464","4,727"
2021년12월_계_30~39세,"259,565","102,296","31,663","70,633","8,926","8,848","48,272","21,597","10,191","4,650","21,689","3,362","4,103","3,196","1,936","10,078","5,766","4,655"
2021년12월_계_40~49세,"325,419","111,649","41,824","69,825","12,846","13,356","58,246","27,812","14,649","8,215","27,006","5,946","6,749","5,409","2,950","14,183","9,022","7,381"
2021년12월_계_50~59세,"340,591","104,130","43,402","60,728","17,853","16,641","48,416","28,792","19,240","7,224","26,634","8,856","10,268","8,196","5,057","15,726","13,015","10,543"
2021년12월_계_60~69세,"299,801","69,859","33,990","35,869","19,508","17,910","35,069","23,804","20,943","4,915","22,688","10,415","13,599","10,545","6,548","15,545","15,628","12,825"
2021년12월_계_70~79세,"172,067","30,759","15,811","14,948","11,433","11,320","18,368","14,009","12,833","2,139","13,380","6,779","9,287","8,008","4,435","10,123","10,332","8,862"
2021년12월_계_80~89세,"104,173","15,914","8,358","7,556","7,288","6,568","10,192","8,521","8,384","1,145","8,285","4,391","6,534","5,396","3,387","6,569","6,862","4,737"
2021년12월_계_90~99세,"15,528","2,345","1,254","1,091","1,140",987,"1,429","1,321","1,260",193,"1,214",591,"1,057",919,494,962,919,697
2021년12월_계_100세 이상,417,67,34,33,32,25,43,38,29,3,35,10,33,21,9,24,33,15
2021년12월_남_총인구수,"1,083,366","336,612","129,399","207,213","51,459","49,933","168,881","92,122","57,147","21,563","88,952","25,466","31,634","25,081","15,472","49,437","38,574","31,033"
