카테고리,충청북도,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 서원구,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 옥천군,충청북도 영동군,충청북도 증평군,충청북도 진천군,충청북도 괴산군,충청북도 음성군,충청북도 단양군
2021년10월_계_0~9세,"117,903","71,597","15,995","12,867","23,605","19,130","13,858","8,245","1,346","2,443","2,141","2,989","7,484","1,197","5,499","1,104"
2021년10월_계_10~19세,"146,758","84,970","19,701","19,534","26,382","19,353","18,537","11,372","2,028","3,770","3,209","3,361","8,369","1,865","7,387","1,890"
2021년10월_계_20~29세,"195,227","119,401","24,547","28,161","40,796","25,897","23,791","14,415","2,243","4,149","3,892","4,395","9,271","2,506","9,102","2,062"
2021년10월_계_30~39세,"191,363","118,233","23,470","22,255","41,515","30,993","22,955","12,458","2,016","3,728","2,985","4,390","11,427","2,217","9,107","1,847"
2021년10월_계_40~49세,"236,996","135,679","30,406","29,757","43,163","32,353","30,163","17,743","3,130","6,054","5,001","5,454","13,749","3,586","13,341","3,096"
2021년10월_계_50~59세,"270,478","137,803","33,394","33,691","43,025","27,693","37,015","23,512","5,634","8,804","8,082","6,033","13,857","7,005","17,386","5,347"
2021년10월_계_60~69세,"239,916","105,022","26,218","26,882","29,948","21,974","34,206","24,274","7,286","10,406","9,703","5,322","11,279","9,212","16,444","6,762"
2021년10월_계_70~79세,"119,853","47,768","12,403","12,526","12,381","10,458","17,134","12,320","4,475","6,356","6,392","2,691","5,515","5,290","8,133","3,779"
2021년10월_계_80~89세,"68,636","24,796","6,630","6,357","6,123","5,686","10,447","6,668","3,190","3,853","3,978","1,546","3,606","3,478","4,856","2,218"
2021년10월_계_90~99세,"9,500","3,496",977,897,854,768,"1,353",836,500,618,541,188,480,471,730,287
2021년10월_계_100세 이상,318,113,31,26,19,37,40,59,15,13,14,2,14,16,19,13
2021년10월_남_총인구수,"810,093","428,012","96,312","95,869","135,961","99,870","105,956","66,270","16,027","25,274","22,879","18,957","44,628","18,952","48,741","14,397"
2021년10월_남_연령구간인구수,"810,093","428,012","96,312","95,869","135,961","99,870","105,956","66,270","16,027","25,274","22,879","18,957","44,628","18,952","48,741","14,397"
2021년10월_남_0~9세,"60,245","36,524","8,124","6,561","12,040","9,799","6,984","4,236",692,"1,259","1,088","1,562","3,855",609,"2,858",578
2021년10월_남_10~19세,"76,203","44,039","10,222","10,141","13,651","10,025","9,614","5,877","1,067","2,003","1,671","1,753","4,348",956,"3,861","1,014"
2021년10월_남_20~29세,"108,726","65,139","13,268","15,286","22,135","14,450","13,714","8,067","1,329","2,348","2,200","2,603","5,385","1,481","5,258","1,202"
2021년10월_남_30~39세,"102,044","62,250","11,993","11,598","21,895","16,764","12,454","6,580","1,095","1,928","1,574","2,434","6,296","1,272","5,162",999
2021년10월_남_40~49세,"122,755","68,788","15,064","14,694","21,963","17,067","15,542","9,116","1,738","3,248","2,701","2,940","7,469","2,070","7,444","1,699"
2021년10월_남_50~59세,"139,337","69,051","16,635","16,597","21,563","14,256","18,942","12,018","3,133","4,740","4,311","3,200","7,590","3,823","9,663","2,866"
2021년10월_남_60~69세,"120,481","51,495","12,955","12,992","14,791","10,757","17,117","12,149","3,745","5,320","5,010","2,664","5,804","4,910","8,781","3,486"
2021년10월_남_70~79세,"54,430","21,503","5,571","5,570","5,655","4,707","7,670","5,601","2,045","2,968","2,825","1,226","2,555","2,489","3,865","1,683"
2021년10월_남_80~89세,"23,740","8,496","2,262","2,251","2,099","1,884","3,594","2,423","1,072","1,309","1,383",531,"1,225","1,235","1,678",794
2021년10월_남_90~99세,"2,069",709,215,174,166,154,316,188,111,150,114,44,96,103,165,73
2021년10월_남_100세 이상,63,18,3,5,3,7,9,15,0,1,2,0,5,4,6,3
2021년10월_여_총인구수,"786,855","420,866","97,460","97,084","131,850","94,472","103,543","65,632","15,836","24,920","23,059","17,414","40,423","17,891","43,263","14,008"
2021년10월_여_연령구간인구수,"786,855","420,866","97,460","97,084","131,850","94,472","103,543","65,632","15,836","24,920","23,059","17,414","40,423","17,891","43,263","14,008"
2021년10월_여_0~9세,"57,658","35,073","7,871","6,306","11,565","9,331","6,874","4,009",654,"1,184","1,053","1,427","3,629",588,"2,641",526
2021년10월_여_10~19세,"70,555","40,931","9,479","9,393","12,731","9,328","8,923","5,495",961,"1,767","1,538","1,608","4,021",909,"3,526",876
2021년10월_여_20~29세,"86,501","54,262","11,279","12,875","18,661","11,447","10,077","6,348",914,"1,801","1,692","1,792","3,886","1,025","3,844",860
2021년10월_여_30~39세,"89,319","55,983","11,477","10,657","19,620","14,229","10,501","5,878",921,"1,800","1,411","1,956","5,131",945,"3,945",848
2021년10월_여_40~49세,"114,241","66,891","15,342","15,063","21,200","15,286","14,621","8,627","1,392","2,806","2,300","2,514","6,280","1,516","5,897","1,397"
2021년10월_여_50~59세,"131,141","68,752","16,759","17,094","21,462","13,437","18,073","11,494","2,501","4,064","3,771","2,833","6,267","3,182","7,723","2,481"
2021년10월_여_60~69세,"119,435","53,527","13,263","13,890","15,157","11,217","17,089","12,125","3,541","5,086","4,693","2,658","5,475","4,302","7,663","3,276"
2021년10월_여_70~79세,"65,423","26,265","6,832","6,956","6,726","5,751","9,464","6,719","2,430","3,388","3,567","1,465","2,960","2,801","4,268","2,096"
2021년10월_여_80~89세,"44,896","16,300","4,368","4,106","4,024","3,802","6,853","4,245","2,118","2,544","2,595","1,015","2,381","2,243","3,178","1,424"
2021년10월_여_90~99세,"7,431","2,787",762,723,688,614,"1,037",648,389,468,427,144,384,368,565,214
2021년10월_여_100세 이상,255,95,28,21,16,30,31,44,15,12,12,2,9,12,13,10
2021년11월_계_총인구수,"1,597,019","849,024","194,013","192,748","267,725","194,538","209,484","131,810","31,862","50,184","45,874","36,351","85,104","36,887","92,086","28,353"
2021년11월_계_연령구간인구수,"1,597,019","849,024","194,013","192,748","267,725","194,538","209,484","131,810","31,862","50,184","45,874","36,351","85,104","36,887","92,086","28,353"
2021년11월_계_0~9세,"117,375","71,372","15,971","12,799","23,523","19,079","13,808","8,214","1,343","2,427","2,117","2,952","7,437","1,187","5,428","1,090"
2021년11월_계_10~19세,"146,547","84,813","19,684","19,430","26,342","19,357","18,511","11,360","2,023","3,768","3,206","3,352","8,372","1,867","7,398","1,877"
2021년11월_계_20~29세,"194,924","119,241","24,557","28,122","40,679","25,883","23,716","14,380","2,237","4,139","3,858","4,403","9,241","2,532","9,126","2,051"
2021년11월_계_30~39세,"190,993","118,102","23,471","22,217","41,467","30,947","22,880","12,383","2,025","3,718","2,976","4,373","11,423","2,196","9,104","1,813"
2021년11월_계_40~49세,"236,989","135,727","30,457","29,669","43,166","32,435","30,188","17,707","3,143","6,023","4,969","5,440","13,778","3,577","13,351","3,086"
2021년11월_계_50~59세,"270,634","137,986","33,458","33,725","43,031","27,772","36,983","23,508","5,589","8,828","8,105","6,030","13,865","7,025","17,372","5,343"
2021년11월_계_60~69세,"240,966","105,408","26,318","26,952","30,049","22,089","34,369","24,365","7,339","10,450","9,737","5,367","11,348","9,249","16,537","6,797"
2021년11월_계_70~79세,"119,947","47,881","12,410","12,542","12,458","10,471","17,145","12,297","4,446","6,365","6,385","2,691","5,510","5,301","8,154","3,772"
2021년11월_계_80~89세,"68,819","24,886","6,681","6,389","6,129","5,687","10,477","6,716","3,201","3,840","3,975","1,551","3,632","3,459","4,861","2,221"
2021년11월_계_90~99세,"9,532","3,501",975,881,859,786,"1,370",836,502,613,531,190,484,479,736,290
2021년11월_계_100세 이상,293,107,31,22,22,32,37,44,14,13,15,2,14,15,19,13
2021년11월_남_총인구수,"810,261","428,124","96,396","95,826","135,910","99,992","105,959","66,258","16,032","25,287","22,861","18,947","44,663","18,957","48,796","14,377"
2021년11월_남_연령구간인구수,"810,261","428,124","96,396","95,826","135,910","99,992","105,959","66,258","16,032","25,287","22,861","18,947","44,663","18,957","48,796","14,377"
2021년11월_남_0~9세,"59,953","36,401","8,110","6,526","11,993","9,772","6,959","4,220",691,"1,248","1,081","1,542","3,832",599,"2,809",571
2021년11월_남_10~19세,"76,115","43,948","10,188","10,097","13,637","10,026","9,608","5,884","1,061","2,008","1,670","1,748","4,342",959,"3,878","1,009"
2021년11월_남_20~29세,"108,548","65,059","13,266","15,280","22,055","14,458","13,672","8,050","1,332","2,352","2,168","2,616","5,372","1,483","5,253","1,191"
2021년11월_남_30~39세,"101,974","62,246","11,987","11,601","21,902","16,756","12,436","6,555","1,097","1,922","1,575","2,423","6,296","1,253","5,187",984
2021년11월_남_40~49세,"122,706","68,814","15,090","14,659","21,943","17,122","15,522","9,102","1,749","3,231","2,680","2,927","7,474","2,065","7,448","1,694"
2021년11월_남_50~59세,"139,470","69,138","16,665","16,614","21,582","14,277","18,952","12,019","3,109","4,757","4,333","3,196","7,611","3,842","9,648","2,865"
2021년11월_남_60~69세,"121,051","51,690","13,023","13,023","14,838","10,806","17,192","12,198","3,774","5,342","5,034","2,693","5,838","4,929","8,843","3,518"
2021년11월_남_70~79세,"54,493","21,571","5,578","5,587","5,686","4,720","7,686","5,588","2,032","2,973","2,820","1,223","2,553","2,498","3,876","1,673"
2021년11월_남_80~89세,"23,832","8,531","2,272","2,261","2,108","1,890","3,607","2,442","1,075","1,306","1,387",536,"1,243","1,223","1,686",796
2021년11월_남_90~99세,"2,067",710,214,175,162,159,316,193,112,147,111,43,97,103,162,73
2021년11월_남_100세 이상,52,16,3,3,4,6,9,7,0,1,2,0,5,3,6,3
2021년11월_여_총인구수,"786,758","420,900","97,617","96,922","131,815","94,546","103,525","65,552","15,830","24,897","23,013","17,404","40,441","17,930","43,290","13,976"
2021년11월_여_연령구간인구수,"786,758","420,900","97,617","96,922","131,815","94,546","103,525","65,552","15,830","24,897","23,013","17,404","40,441","17,930","43,290","13,976"
2021년11월_여_0~9세,"57,422","34,971","7,861","6,273","11,530","9,307","6,849","3,994",652,"1,179","1,036","1,410","3,605",588,"2,619",519
2021년11월_여_10~19세,"70,432","40,865","9,496","9,333","12,705","9,331","8,903","5,476",962,"1,760","1,536","1,604","4,030",908,"3,520",868
2021년11월_여_20~29세,"86,376","54,182","11,291","12,842","18,624","11,425","10,044","6,330",905,"1,787","1,690","1,787","3,869","1,049","3,873",860
2021년11월_여_30~39세,"89,019","55,856","11,484","10,616","19,565","14,191","10,444","5,828",928,"1,796","1,401","1,950","5,127",943,"3,917",829
2021년11월_여_40~49세,"114,283","66,913","15,367","15,010","21,223","15,313","14,666","8,605","1,394","2,792","2,289","2,513","6,304","1,512","5,903","1,392"
2021년11월_여_50~59세,"131,164","68,848","16,793","17,111","21,449","13,495","18,031","11,489","2,480","4,071","3,772","2,834","6,254","3,183","7,724","2,478"
2021년11월_여_60~69세,"119,915","53,718","13,295","13,929","15,211","11,283","17,177","12,167","3,565","5,108","4,703","2,674","5,510","4,320","7,694","3,279"
2021년11월_여_70~79세,"65,454","26,310","6,832","6,955","6,772","5,751","9,459","6,709","2,414","3,392","3,565","1,468","2,957","2,803","4,278","2,099"
2021년11월_여_80~89세,"44,987","16,355","4,409","4,128","4,021","3,797","6,870","4,274","2,126","2,534","2,588","1,015","2,389","2,236","3,175","1,425"
2021년11월_여_90~99세,"7,465","2,791",761,706,697,627,"1,054",643,390,466,420,147,387,376,574,217
2021년11월_여_100세 이상,241,91,28,19,18,26,28,37,14,12,13,2,9,12,13,10
2021년12월_계_총인구수,"1,597,427","848,482","193,827","192,899","267,429","194,327","209,358","131,591","31,878","50,093","45,773","36,426","85,176","38,122","92,197","28,331"
2021년12월_계_연령구간인구수,"1,597,427","848,482","193,827","192,899","267,429","194,327","209,358","131,591","31,878","50,093","45,773","36,426","85,176","38,122","92,197","28,331"
2021년12월_계_0~9세,"116,975","71,136","15,904","12,811","23,434","18,987","13,756","8,188","1,334","2,397","2,087","2,947","7,389","1,248","5,407","1,086"
2021년12월_계_10~19세,"146,411","84,739","19,650","19,409","26,297","19,383","18,472","11,339","2,017","3,763","3,195","3,337","8,353","1,942","7,394","1,860"
2021년12월_계_20~29세,"194,415","118,755","24,415","28,114","40,499","25,727","23,613","14,271","2,247","4,111","3,814","4,412","9,223","2,757","9,161","2,051"
2021년12월_계_30~39세,"190,607","117,775","23,399","22,254","41,340","30,782","22,837","12,312","2,016","3,681","2,963","4,408","11,398","2,291","9,120","1,806"
2021년12월_계_40~49세,"237,327","135,963","30,482","29,693","43,211","32,577","30,153","17,667","3,135","6,025","4,956","5,442","13,827","3,756","13,343","3,060"
2021년12월_계_50~59세,"270,874","137,868","33,421","33,740","42,996","27,711","37,001","23,490","5,605","8,818","8,088","6,038","13,912","7,313","17,395","5,346"
2021년12월_계_60~69세,"241,697","105,609","26,351","27,020","30,094","22,144","34,440","24,399","7,353","10,447","9,767","5,394","11,395","9,494","16,580","6,819"
2021년12월_계_70~79세,"120,068","47,969","12,455","12,532","12,507","10,475","17,156","12,298","4,423","6,362","6,365","2,701","5,523","5,345","8,149","3,777"
2021년12월_계_80~89세,"69,193","25,055","6,752","6,424","6,154","5,725","10,516","6,751","3,220","3,865","3,995","1,551","3,654","3,477","4,885","2,224"
2021년12월_계_90~99세,"9,592","3,517",972,882,877,786,"1,384",838,514,611,528,193,488,484,744,291
2021년12월_계_100세 이상,268,96,26,20,20,30,30,38,14,13,15,3,14,15,19,11
2021년12월_남_총인구수,"810,672","427,881","96,267","95,958","135,780","99,876","105,932","66,170","16,074","25,242","22,810","18,993","44,715","19,612","48,883","14,360"
2021년12월_남_연령구간인구수,"810,672","427,881","96,267","95,958","135,780","99,876","105,932","66,170","16,074","25,242","22,810","18,993","44,715","19,612","48,883","14,360"
2021년12월_남_0~9세,"59,729","36,275","8,074","6,537","11,939","9,725","6,926","4,203",691,"1,235","1,068","1,535","3,798",627,"2,802",569
2021년12월_남_10~19세,"76,037","43,888","10,160","10,102","13,593","10,033","9,592","5,873","1,063","2,003","1,668","1,743","4,339",994,"3,875",999
2021년12월_남_20~29세,"108,354","64,833","13,178","15,267","22,007","14,381","13,617","8,006","1,353","2,337","2,139","2,630","5,354","1,616","5,286","1,183"
2021년12월_남_30~39세,"101,877","62,127","11,948","11,664","21,854","16,661","12,438","6,516","1,089","1,899","1,572","2,455","6,303","1,305","5,197",976
2021년12월_남_40~49세,"122,922","68,928","15,118","14,660","21,951","17,199","15,525","9,079","1,746","3,238","2,671","2,924","7,502","2,161","7,465","1,683"
2021년12월_남_50~59세,"139,540","69,055","16,635","16,620","21,557","14,243","18,944","12,031","3,119","4,747","4,326","3,186","7,635","3,982","9,662","2,853"
2021년12월_남_60~69세,"121,418","51,795","13,030","13,055","14,876","10,834","17,236","12,194","3,784","5,341","5,045","2,708","5,867","5,056","8,855","3,537"
2021년12월_남_70~79세,"54,663","21,649","5,611","5,595","5,708","4,735","7,687","5,611","2,031","2,980","2,812","1,234","2,559","2,532","3,877","1,691"
2021년12월_남_80~89세,"24,012","8,613","2,301","2,282","2,128","1,902","3,645","2,456","1,080","1,315","1,394",533,"1,256","1,231","1,695",794
2021년12월_남_90~99세,"2,081",707,210,174,164,159,318,196,118,146,113,45,97,105,163,73
2021년12월_남_100세 이상,39,11,2,2,3,4,4,5,0,1,2,0,5,3,6,2
2021년12월_여_총인구수,"786,755","420,601","97,560","96,941","131,649","94,451","103,426","65,421","15,804","24,851","22,963","17,433","40,461","18,510","43,314","13,971"
2021년12월_여_연령구간인구수,"786,755","420,601","97,560","96,941","131,649","94,451","103,426","65,421","15,804","24,851","22,963","17,433","40,461","18,510","43,314","13,971"
2021년12월_여_0~9세,"57,246","34,861","7,830","6,274","11,495","9,262","6,830","3,985",643,"1,162","1,019","1,412","3,591",621,"2,605",517
2021년12월_여_10~19세,"70,374","40,851","9,490","9,307","12,704","9,350","8,880","5,466",954,"1,760","1,527","1,594","4,014",948,"3,519",861
2021년12월_여_20~29세,"86,061","53,922","11,237","12,847","18,492","11,346","9,996","6,265",894,"1,774","1,675","1,782","3,869","1,141","3,875",868
2021년12월_여_30~39세,"88,730","55,648","11,451","10,590","19,486","14,121","10,399","5,796",927,"1,782","1,391","1,953","5,095",986,"3,923",830
2021년12월_여_40~49세,"114,405","67,035","15,364","15,033","21,260","15,378","14,628","8,588","1,389","2,787","2,285","2,518","6,325","1,595","5,878","1,377"
2021년12월_여_50~59세,"131,334","68,813","16,786","17,120","21,439","13,468","18,057","11,459","2,486","4,071","3,762","2,852","6,277","3,331","7,733","2,493"
2021년12월_여_60~69세,"120,279","53,814","13,321","13,965","15,218","11,310","17,204","12,205","3,569","5,106","4,722","2,686","5,528","4,438","7,725","3,282"
2021년12월_여_70~79세,"65,405","26,320","6,844","6,937","6,799","5,740","9,469","6,687","2,392","3,382","3,553","1,467","2,964","2,813","4,272","2,086"
2021년12월_여_80~89세,"45,181","16,442","4,451","4,142","4,026","3,823","6,871","4,295","2,140","2,550","2,601","1,018","2,398","2,246","3,190","1,430"
2021년12월_여_90~99세,"7,511","2,810",762,708,713,627,"1,066",642,396,465,415,148,391,379,581,218
2021년12월_여_100세 이상,229,85,24,18,17,26,26,33,14,12,13,3,9,12,13,9
